Word		Original_feature		Predicted_feature
पारदर्शिता		f		m
लाने		any		m
,		UNK		UNK
परस्पर		UNK		m
सम्मान		m		m
और		UNK		m
विश्वास		m		m
पैदा		any		m
करने		any		m
और		UNK		m
अनिश्चितता		f		m
की		f		m
स्थिति		f		m
को		UNK		m
खत्म		any		m
करने		any		m
की		f		m
कोशिश		f		m
हैं		any		m
।		UNK		UNK
आठ		any		m
सूत्रीय		any		m
नई		f		m
पहल		f		m
में		UNK		UNK
जहां		UNK		m
संस्थानों		m		m
के		UNK		m
लिए		UNK		UNK
'		UNK		UNK
आवश्यक		any		m
खुलासे		m		m
'		UNK		UNK
की		f		m
शर्त		f		m
लागू		any		m
कर		any		m
पारदर्शिता		f		m
लाई		f		m
गई		f		m
है		any		m
,		UNK		UNK
वहीं		UNK		m
संस्थानों		m		m
को		UNK		m
अपना		m		m
केस		m		m
खुद		UNK		m
पेश		any		m
करने		any		m
का		m		m
अवसर		m		m
देकर		any		m
समानता		f		m
को		UNK		m
बढ़ावा		m		m
दिया		m		m
गया		m		m
है		any		m
।		UNK		UNK
तकनीकी		any		m
शिक्षा		f		m
को		UNK		m
उसकी		f		m
गुणवत्ता		f		m
प्रभावित		any		m
किए		m		m
बिना		UNK		m
अधिक		UNK		m
लोगों		m		m
की		f		m
पहुंच		f		m
में		UNK		UNK
लाने		any		m
के		UNK		m
लिए		UNK		UNK
वास्तविक		any		m
नियम		m		m
और		UNK		m
मानक		m		m
निर्धारित		any		m
किए		m		m
गए		m		m
हैं		any		m
।		UNK		UNK
परिषद		f		m
ने		UNK		UNK
'		UNK		UNK
कुशलता		f		m
रिपोर्ट		f		m
और		UNK		m
आवश्यक		any		m
खुलासे		m		m
'		UNK		UNK
के		m		m
आधार		m		m
पर		UNK		m
विस्तार		m		m
,		UNK		UNK
NULL		UNK		UNK
नए		m		UNK
संस्थान		m		m
स्थापित		any		m
करने		any		m
के		UNK		m
लिए		UNK		UNK
कलैंडर		m		m
आधारित		any		m
प्रणाली		f		m
के		m		m
स्थान		m		m
पर		UNK		m
'		UNK		UNK
साल		m		m
में		UNK		UNK
कभी		UNK		m
भी		UNK		m
'		UNK		UNK
स्वीकृति		f		m
देने		any		m
और		UNK		m
अनिश्चितता		f		m
को		UNK		m
खत्म		any		m
करने		any		m
के		UNK		m
लिए		UNK		UNK
'		UNK		UNK
स्वीकृति		f		m
प्रक्रिया		f		m
की		f		m
समय		m		m
सीमा		f		m
'		UNK		UNK
निर्धारित		any		m
करने		any		m
का		m		m
फैसला		m		m
किया		m		m
है		any		m
।		UNK		UNK
राज्य		m		m
सरकारों		f		m
से		UNK		UNK
अनापत्ति		f		m
प्रमाण		m		m
-		UNK		UNK
की		f		m
आवश्यकता		f		m
समाप्त		any		m
करते		m		m
हुए		m		UNK
परिषद		f		m
ने		UNK		UNK
यह		any		UNK
भी		UNK		m
कहा		m		m
है		any		m
कि		UNK		m
सरकारी		any		m
सहायता		f		m
प्राप्त		any		m
अथवा		UNK		m
निजी		any		m
क्षेत्र		m		m
का		m		m
कोई		any		m
भी		UNK		m
तकनीकी		any		m
संस्थान		m		m
उसकी		f		m
स्वीकृति		f		m
के		UNK		m
बिना		UNK		m
कोई		any		m
पाठ्यक्रम		m		m
शुरू		m		m
नहीं		UNK		m
कर		any		m
सकता		m		m
।		UNK		UNK
विज्ञप्ति		f		m
में		UNK		UNK
कहा		m		m
गया		m		m
है		any		m
कि		UNK		m
मौजूदा		any		m
विश्वविद्यालयों		m		m
,		UNK		UNK
डीम्ड		m		m
यूनीवर्सिटी		f		m
और		UNK		m
तकनीकी		any		m
शिक्षा		f		m
दे		any		UNK
रहे		m		UNK
विश्वविद्यालयों		m		m
के		m		m
विभागों		m		m
को		UNK		m
परिषद		f		m
के		m		m
नियमों		m		m
और		UNK		m
मानक		m		m
का		m		m
पालन		m		m
करना		m		m
होगा		m		m
।		UNK		UNK
सीमा		f		m
सुरक्षा		f		m
बल		m		m
(		UNK		UNK
बीएसएफ		m		m
)		UNK		UNK
और		UNK		m
बांग्लादेश		m		m
राइफल्स		f		m
(		UNK		UNK
बीडीआर		m		m
)		UNK		UNK
सीमा		f		m
के		UNK		m
पास		m		m
संयुक्त		any		m
गश्त		f		m
पर		UNK		m
राजी		any		m
हो		m		UNK
गए		m		m
हैं		any		m
।		UNK		UNK
बीएसएफ		m		m
के		m		m
वरिष्ठ		any		m
अधिकारी		m		m
ने		UNK		UNK
शनिवार		m		m
को		UNK		m
बताया		m		m
कि		UNK		m
प्रस्तावित		any		m
समझौते		m		m
के		UNK		m
तहत		UNK		UNK
बीएसएफ		m		m
के		m		m
जवान		m		m
भारतीय		any		m
क्षेत्र		m		m
में		UNK		UNK
निगरानी		f		m
करेंगे		m		m
जबकि		UNK		m
बीडीआर		m		m
जवान		m		m
अपने		m		m
क्षेत्र		m		m
में		UNK		UNK
NULL		UNK		UNK
इस		any		m
पर		UNK		m
विस्तृत		any		m
योजना		f		m
तैयार		any		m
की		f		m
जा		any		m
रही		f		m
है		any		m
।		UNK		UNK
यहाँ		UNK		m
बीएसएफ		m		m
के		m		m
असम		m		m
,		UNK		UNK
मेघालय		m		m
,		UNK		UNK
मणिपुर		m		m
और		UNK		m
नागालैंड		m		m
मुख्यालय		m		m
के		m		m
वरिष्ठ		any		m
अधिकारियों		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		m
सीमा		f		m
पर		UNK		m
संयुक्त		any		m
निगरानी		f		m
का		m		m
काम		m		m
जल्द		UNK		m
ही		UNK		m
शुरू		m		m
हो		any		UNK
जाएगा		m		m
।		UNK		UNK
पिछली		f		m
१९		any		any
मई		f		m
को		UNK		m
बांग्लादेश		m		m
के		m		m
तांबिल		m		m
क्षेत्र		m		m
में		UNK		UNK
डीआईजी		m		m
स्तर		m		m
की		f		m
बैठक		f		m
में		UNK		UNK
इसका		m		m
फैसला		m		m
किया		m		m
गया		m		m
।		UNK		UNK
उधर		m		m
एक		any		m
वरिष्ठ		any		m
अधिकारी		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		m
कोई		any		m
भी		UNK		m
बांग्लादेशी		m		m
सीमा		f		m
पार		m		m
से		UNK		UNK
नहीं		UNK		m
आ		m		m
रहा		m		m
है		any		m
।		UNK		UNK
बांग्लादेशी		any		m
सुरक्षा		f		m
बलों		m		m
से		UNK		UNK
भी		UNK		m
किसी		any		m
तरह		f		m
की		f		m
दखलंदाजी		f		m
नहीं		UNK		m
हुई		f		m
है		any		m
।		UNK		UNK
बांग्लादेश		m		m
सीमा		f		m
पर		UNK		m
शांति		f		m
है		any		m
।		UNK		UNK
कांग्रेस		f		m
ने		UNK		UNK
जनता		f		m
पार्टी		f		m
के		m		m
अध्यक्ष		m		m
सुब्रह्मण्यम्		m		m
स्वामी		m		m
के		m		m
पार्टी		f		m
आलाकमान		f		m
सोनिया		f		m
गाँधी		any		m
पर		UNK		m
लगाए		m		m
गए		m		m
आरोपों		m		m
को		UNK		m
खारिज		any		m
कर		m		m
दिया		m		m
है		any		m
।		UNK		UNK
बकौल		UNK		m
आनंद		m		m
,		UNK		UNK
स्वामी		m		m
ने		UNK		UNK
हमेशा		UNK		m
लोगों		m		m
को		UNK		m
इस		any		m
तरह		f		m
के		m		m
बयानों		m		m
से		UNK		UNK
गुमराह		any		m
किया		m		m
है		any		m
।		UNK		UNK
उन्होंने		any		m
उम्मीद		f		m
जताई		f		m
कि		UNK		m
उनके		m		m
इस		any		m
नए		m		UNK
खोजी		any		m
खुलासे		m		m
का		m		m
भी		UNK		m
यही		any		m
हश्र		m		m
होगा		m		m
।		UNK		UNK
प्रवक्ता		m		m
ने		UNK		UNK
इस		any		m
बात		f		m
से		UNK		m
भी		UNK		m
साफ		any		m
इन्कार		m		m
किया		m		m
कि		UNK		m
प्रवर्तन		m		m
निदेशालय		m		m
के		m		m
किसी		any		m
बड़े		m		m
अफसर		m		m
ने		UNK		UNK
कांग्रेस		f		m
अध्यक्ष		f		m
सोनिया		f		m
गाँधी		any		m
से		UNK		UNK
मुलाकात		f		m
की		f		m
थी		f		m
।		UNK		UNK
आनंद		m		m
शर्मा		any		m
ने		UNK		UNK
कहा		m		m
कि		UNK		m
इस		any		m
खबर		f		m
में		UNK		UNK
कोई		any		m
सच्चाई		f		m
नहीं		UNK		m
है		any		m
।		UNK		UNK
वोल्कर		m		m
मामले		m		m
की		f		m
जाँच		f		m
कर		any		m
रहे		m		UNK
प्रवर्तन		m		m
निदेशालय		m		m
के		m		m
किसी		any		m
अफसर		m		m
ने		UNK		UNK
कांग्रेस		f		m
अध्यक्ष		f		m
से		UNK		UNK
कोई		any		m
मुलाकात		f		m
नहीं		UNK		m
की		f		m
है		any		m
।		UNK		UNK
२८		any		any
दिसंबर		m		m
को		UNK		m
पार्टी		f		m
के		m		m
१२०वें		m		any
स्थापना		f		m
दिवस		m		m
का		m		m
जिक्र		m		m
करते		m		m
हुए		m		UNK
उन्होंने		any		m
कहा		m		m
कि		UNK		m
पार्टी		f		m
अध्यक्ष		f		m
पुणे		m		m
में		UNK		UNK
स्थापना		f		m
दिवस		m		m
मनाएगीं		f		m
।		UNK		UNK
पुणे		m		m
में		UNK		UNK
ध्वजारोहण		m		m
के		UNK		m
बाद		m		m
उनके		m		m
मुंबई		f		m
जाने		any		m
का		m		m
कार्यक्रम		m		m
है		any		m
।		UNK		UNK
यह		any		UNK
प्रश्न		m		m
किए		any		m
जाने		any		m
पर		UNK		m
कि		UNK		m
क्या		UNK		m
सोनिया		f		m
गाँधी		any		m
कोंकण		m		m
भी		UNK		m
जाएगीं		f		m
,		UNK		UNK
उन्होंने		any		m
कहा		m		m
कि		UNK		m
वहाँ		UNK		m
उप		any		m
चुनाव		m		m
हैं		any		m
।		UNK		UNK
इसलिए		UNK		m
,		UNK		UNK
कोंकण		m		m
का		m		m
कोई		any		m
कार्यक्रम		m		m
नहीं		UNK		m
है		any		m
।		UNK		UNK
गाँवों		m		m
को		UNK		m
सड़कों		f		m
से		UNK		UNK
जोड़ने		any		m
के		m		m
मामले		m		m
में		UNK		UNK
फिसड्डी		any		m
साबित		any		m
हो		any		UNK
रहे		m		UNK
राज्यों		m		m
को		UNK		m
अब		UNK		m
हर		UNK		UNK
साल		m		m
पहले		m		m
से		UNK		UNK
दो		any		UNK
-		UNK		UNK
तीन		any		m
गुना		m		m
ज्यादा		UNK		m
सड़कें		f		m
बनानी		f		m
होंगी		f		m
।		UNK		UNK
प्रधानमंत्री		m		m
ग्राम		m		m
सड़क		f		m
योजना		f		m
को		UNK		m
'		UNK		UNK
भारत		m		m
निर्माण		m		m
'		UNK		UNK
योजना		f		m
के		m		m
दायरे		m		m
में		UNK		UNK
लाने		any		m
के		UNK		m
बाद		m		m
अगले		m		m
चार		any		m
सालों		m		m
में		UNK		UNK
सभी		UNK		m
गाँवों		m		m
को		UNK		m
सड़कों		f		m
से		UNK		UNK
जोड़ने		any		m
के		UNK		m
लिए		UNK		UNK
केंन्द्र		m		m
अब		UNK		m
राज्यों		m		m
की		f		m
लगाम		f		m
कसने		any		m
की		f		m
तैयारी		f		m
में		UNK		UNK
है		any		m
।		UNK		UNK
अब		UNK		m
जो		any		UNK
राज्य		m		m
तय		any		UNK
समय		m		m
पर		UNK		m
लक्ष्य		m		m
पूरा		m		m
नहीं		UNK		m
कर		any		m
पाएंगे		m		m
उनके		m		m
हिस्से		m		m
का		m		m
पैसा		m		m
,		UNK		UNK
उन		any		UNK
राज्यों		m		m
को		UNK		m
देने		any		m
का		m		m
प्रस्ताव		m		m
है		any		m
जो		any		UNK
समय		m		m
पर		UNK		m
ग्रामीण		any		m
सड़कें		f		m
बना		m		m
रहे		m		UNK
हैं		any		m
।		UNK		UNK
राज्यों		m		m
की		f		m
प्रगति		f		m
रिपोर्ट		f		m
देखने		any		m
के		UNK		m
लिए		UNK		UNK
केंद्रीय		any		m
ग्रामीण		any		m
विकास		m		m
मंत्रालय		m		m
ने		UNK		UNK
आगामी		any		m
तीन		any		m
दिसंबर		m		m
को		UNK		m
सभी		UNK		m
राज्यों		m		m
के		m		m
ग्रामीण		any		m
विकास		m		m
सचिवों		m		m
को		UNK		m
दिल्ली		f		m
तलब		m		m
किया		m		m
है		any		m
।		UNK		UNK
यह		any		UNK
योजना		f		m
ज्यादातर		any		m
राज्यों		m		m
में		UNK		UNK
कछुआ		m		m
चाल		f		m
से		UNK		UNK
चल		f		m
रही		f		m
है		any		m
।		UNK		UNK
यहाँ		UNK		m
तक		UNK		m
कि		UNK		m
कई		UNK		m
राज्य		m		m
इस		any		m
योजना		f		m
के		UNK		m
लिए		UNK		UNK
केंद्र		m		m
से		UNK		UNK
पैसा		m		m
तक		UNK		m
समय		m		m
पर		UNK		m
नहीं		UNK		m
ले		m		UNK
जा		any		m
पा		any		m
रहे		m		UNK
हैं		any		m
।		UNK		UNK
जबकि		UNK		m
मंत्रालय		m		m
का		m		m
दावा		m		m
है		any		m
कि		UNK		m
वर्ष		m		m
२००१		any		any
से		UNK		UNK
शुरू		m		m
इस		any		m
प्रधानमंत्री		m		m
ग्राम		m		m
सड़क		f		m
योजना		f		m
के		UNK		m
तहत		UNK		UNK
अब		UNK		m
तक		UNK		m
कुल		UNK		m
४०		any		any
करोड़		any		m
मानव		m		m
कार्य		m		m
दिवसों		m		m
का		m		m
सृजन		m		m
हुआ		m		m
।		UNK		UNK
पूरा		m		m
पैसा		m		m
केंद्र		m		m
से		UNK		m
मिलने		any		m
के		UNK		m
बाद		m		m
भी		UNK		m
अधिकतर		any		m
राज्यों		m		m
का		m		m
काम		m		m
-		UNK		UNK
काज		m		m
संतोषजनक		any		m
नहीं		UNK		m
है		any		m
।		UNK		UNK
केंद्रीय		any		m
ग्रामीण		any		m
विकास		m		m
मंत्री		m		m
डा.		m		m
रघुवंश		m		m
प्रसाद		m		m
सिंह		m		m
के		UNK		m
मुताबिक		UNK		m
भारत		m		m
निर्माण		m		m
योजना		f		m
के		UNK		m
तहत		UNK		UNK
अब		UNK		m
इस		any		m
योजना		f		m
पर		UNK		m
ज्यादा		UNK		m
ध्यान		m		m
दिया		m		m
जाएगा		m		m
।		UNK		UNK
वर्ष		m		m
२००९		any		any
-		UNK		UNK
१०		any		any
तक		UNK		m
पहाड़ी		any		m
क्षेत्रों		m		m
के		m		m
पाँच		any		m
सौ		any		m
और		UNK		m
शेष		any		UNK
इलाके		m		m
के		m		m
एक		any		m
हजार		any		m
आबादी		f		m
वाले		m		m
सभी		UNK		m
गाँवों		m		m
को		UNK		m
सड़कों		f		m
से		UNK		UNK
जोड़ना		m		m
है		any		m
।		UNK		UNK
मंत्रालय		m		m
के		m		m
आंकड़े		m		m
गवाह		m		m
हैं		any		m
कि		UNK		m
साल		m		m
२००१		any		any
से		UNK		UNK
इस		any		m
योजना		f		m
के		UNK		m
तहत		UNK		UNK
मंजूर		any		m
१,२७,३५७		any		any
किलोमीटर		m		m
सड़क		f		m
में		UNK		UNK
मात्र		UNK		m
७७,४५५		any		any
किमी		m		m
सड़क		f		m
ही		UNK		m
बन		f		m
पाई		f		m
है		any		m
।		UNK		UNK
अब		UNK		m
भारत		m		m
निर्माण		m		m
योजना		f		m
के		UNK		m
तहत		UNK		UNK
अगले		m		m
चार		any		m
सालों		m		m
में		UNK		UNK
कुल		UNK		m
६६		any		any
हजार		any		m
गाँवों		m		m
को		UNK		m
जोड़ने		any		m
के		UNK		m
लिए		UNK		UNK
१.४०		any		any
लाख		any		m
किमी		m		m
सड़क		f		m
बनाई		f		m
जानी		f		m
है		any		m
।		UNK		UNK
इसके		any		m
लिए		UNK		UNK
कुल		UNK		m
४८		any		any
हजार		any		m
करोड़		any		m
रुपये		m		m
का		m		m
बजट		m		m
है		any		m
।		UNK		UNK
मौजूदा		any		m
वित्तीय		any		m
वर्ष		m		m
में		UNK		UNK
४२		any		any
सौ		any		m
करोड़		any		m
के		m		m
बजट		m		m
के		UNK		m
साथ		m		m
१६		any		any
हजार		any		m
किमी		m		m
सड़क		f		m
बनाने		any		m
का		m		m
लक्ष्य		m		m
है		any		m
।		UNK		UNK
लेकिन		UNK		m
भारत		m		m
निर्माण		m		m
योजना		f		m
में		UNK		UNK
आने		any		m
के		UNK		m
बाद		m		m
अब		UNK		m
हर		UNK		UNK
१२		any		any
हजार		any		m
करोड़		any		m
रुपये		m		m
खर्च		m		m
करके		any		m
३५		any		any
हजार		any		m
किमी		m		m
सड़क		f		m
बनानी		f		m
होगी		f		m
।		UNK		UNK
यानि		UNK		m
राज्यों		m		m
को		UNK		m
पहले		m		m
से		UNK		UNK
ज्यादा		UNK		m
काम		m		m
करना		m		m
होगा		m		m
।		UNK		UNK
लेकिन		UNK		m
राज्यों		m		m
की		f		m
अब		UNK		m
तक		UNK		m
की		f		m
प्रगति		f		m
रिपोर्ट		f		m
संतोषजनक		any		m
नहीं		UNK		m
है		any		m
।		UNK		UNK
इनके		any		m
अलावा		UNK		m
केंद्र		m		m
की		f		m
चिंता		f		m
उन		any		UNK
१०		any		any
राज्यों		m		m
को		UNK		m
लेकर		any		m
भी		UNK		m
है		any		m
जहाँ		UNK		m
सड़क		f		m
संपर्क		m		m
बहुत		UNK		m
कम		UNK		m
है		any		m
।		UNK		UNK
इनमें		any		m
उत्तर		m		m
प्रदेश		m		m
,		UNK		UNK
हिमाचल		m		m
प्रदेश		m		m
,		UNK		UNK
असम		m		m
,		UNK		UNK
पश्चिम		m		m
बंगाल		m		m
,		UNK		UNK
बिहार		m		m
,		UNK		UNK
राजस्थान		m		m
,		UNK		UNK
झारखंड		m		m
,		UNK		UNK
उड़ीसा		m		m
,		UNK		UNK
छत्तीसगढ़		m		m
और		UNK		m
मध्य		m		m
प्रदेश		m		m
हैं		any		m
।		UNK		UNK
वर्ष		m		m
२००१		any		any
से		UNK		UNK
२००३		any		any
तक		UNK		m
आवंटित		any		m
कुल		UNK		m
५१२६.०९		any		any
करोड़		any		m
रुपये		m		m
में		UNK		UNK
४३४८.४८		any		any
करोड़		any		m
NULL		UNK		UNK
और		UNK		m
वर्ष		m		m
२००३		any		any
-		UNK		UNK
०४		any		any
के		m		m
आवंटित		any		m
४३५३.८०		any		any
करोड़		any		m
में		UNK		UNK
३२९६.५९		any		any
करोड़		any		m
रुपए		m		m
ही		UNK		m
खर्च		any		m
हो		any		UNK
पाए		m		m
।		UNK		UNK
जबकि		UNK		m
मौजूदा		any		m
वित्तीय		any		m
वर्ष		m		m
के		UNK		m
लिए		UNK		UNK
आबंटित		any		m
३४८०		any		any
करोड़		any		m
रुपये		m		m
पाने		any		m
के		UNK		m
लिए		UNK		UNK
अभी		UNK		m
तक		UNK		m
ज्यादातर		any		m
राज्य		m		m
अपने		m		m
प्रस्ताव		m		m
तक		UNK		m
नहीं		UNK		m
भेज		m		m
पाए		m		m
हैं		any		m
।		UNK		UNK
खासतौर		m		m
पर		UNK		m
उत्तरी		any		m
क्षेत्र		m		m
के		m		m
लगभग		UNK		m
सभी		UNK		m
राज्यों		m		m
की		f		m
स्थिति		f		m
संतोषजनक		any		m
नहीं		UNK		m
है		any		m
।		UNK		UNK
लिब्रहान		m		m
आयोग		m		m
के		UNK		m
समक्ष		m		m
शुक्रवार		m		m
को		UNK		m
भाजपा		f		m
ने		UNK		UNK
कहा		m		m
कि		UNK		m
वह		any		UNK
अयोध्या		m		m
में		UNK		UNK
विवादित		any		m
ढाँचे		m		m
को		UNK		m
गिराए		m		m
जाने		any		m
के		m		m
विरोध		m		m
में		UNK		UNK
थी		f		m
।		UNK		UNK
आयोग		m		m
के		UNK		m
समक्ष		m		m
पेश		any		m
उत्तर		m		m
प्रदेश		m		m
के		m		m
पूर्व		any		m
मुख्यमंत्री		m		m
कल्याण		m		m
सिंह		m		UNK
ने		UNK		UNK
कहा		m		m
कि		UNK		m
६		any		UNK
दिसंबर		m		m
,		UNK		UNK
१९९२		any		any
को		UNK		m
अयोध्या		m		m
में		UNK		UNK
विवादित		any		m
ढाँचे		m		m
के		m		m
विध्वंस		m		m
में		UNK		UNK
उनकी		f		m
कोई		any		m
भूमिका		f		m
नहीं		UNK		m
थी		f		m
।		UNK		UNK
उन्होंने		any		m
कहा		m		m
कि		UNK		m
विध्वंस		m		m
के		m		m
समय		m		m
पत्रकारों		m		m
की		f		m
पिटाई		f		m
की		f		m
गई		f		m
थी		f		m
और		UNK		m
उन्हें		any		m
घटना		f		m
की		f		m
तस्वीरें		f		m
लेने		any		UNK
से		UNK		UNK
रोका		m		m
गया		m		m
,		UNK		UNK
लेकिन		UNK		m
भीड़		f		m
में		UNK		UNK
लोगों		m		m
की		f		m
पहचान		f		m
न		UNK		UNK
हो		f		UNK
सकने		any		m
की		f		m
वजह		f		m
से		UNK		m
किसी		any		m
की		f		m
गिरफ्तारी		f		m
नहीं		UNK		m
की		f		m
गई		f		m
।		UNK		UNK
भाजपा		f		m
के		m		m
वकील		m		m
सत्यपाल		m		m
जैन		m		m
ने		UNK		UNK
शुक्रवार		m		m
को		UNK		m
आयोग		m		m
के		UNK		m
समक्ष		m		m
कहा		m		m
कि		UNK		m
भाजपा		f		m
अयोध्या		m		m
में		UNK		UNK
विवादित		any		m
ढाँचे		m		m
को		UNK		m
गिराए		m		m
जाने		any		m
के		m		m
विरोध		m		m
में		UNK		UNK
थी		f		m
।		UNK		UNK
उन्होंने		any		m
कहा		m		m
कि		UNK		m
इस		any		m
बारे		UNK		m
में		UNK		UNK
कोई		any		m
निष्कर्ष		m		m
नहीं		UNK		m
निकाला		any		m
जा		any		m
सकता		m		m
कि		UNK		m
भाजपा		f		m
और		UNK		m
इसके		m		m
नेता		m		m
विवादित		any		m
ढाँचे		m		m
को		UNK		m
गिराने		any		m
के		m		m
षडयंत्र		m		m
में		UNK		UNK
शामिल		any		m
थे		m		m
।		UNK		UNK
उन्होंने		any		m
कहा		m		m
कि		UNK		m
ढ़ाँचे		m		m
को		UNK		m
गिराया		m		m
जाना		any		m
दुर्भाग्यपूर्ण		any		m
था		m		m
और		UNK		m
पार्टी		f		m
ढाँचे		m		m
को		UNK		m
किसी		any		m
तरह		f		m
का		m		m
नुक़सान		m		m
नहीं		UNK		m
पहुँचाना		any		m
चाहती		f		m
थी		f		m
।		UNK		UNK
ढाँचे		m		m
को		UNK		m
जबरन		UNK		m
गिराया		m		m
जाना		any		m
पार्टी		f		m
की		f		m
योजना		f		m
में		UNK		UNK
कभी		UNK		m
भी		UNK		m
शामिल		any		m
नहीं		UNK		m
था		m		m
।		UNK		UNK
१९८९		m		any
के		m		m
चुनावों		m		m
में		UNK		UNK
भाजपा		f		m
ने		UNK		UNK
कहा		m		m
था		m		m
कि		UNK		m
वह		any		UNK
विवादित		any		m
ढाँचे		m		m
को		UNK		m
सम्मानपूर्वक		UNK		m
किसी		any		m
दूसरे		m		m
नज़दीकी		any		m
स्थान		m		m
में		UNK		UNK
स्थानांतरित		any		m
करने		any		m
के		m		m
पक्ष		m		m
में		UNK		UNK
है		any		m
।		UNK		UNK
ताकि		UNK		m
उसी		f		m
स्थान		m		m
पर		UNK		m
मंदिर		m		m
निर्माण		m		m
का		m		m
रास्ता		m		m
निकल		any		m
सके		any		m
।		UNK		UNK
जैन		m		m
ने		UNK		UNK
कहा		m		m
कि		UNK		m
भाजपा		f		m
नेता		m		m
बार		UNK		m
-		UNK		UNK
बार		UNK		m
विवादित		any		m
ढाँचे		m		m
पर		UNK		m
चढ़ने		any		m
वाले		m		m
लोगों		m		m
से		UNK		UNK
उतरने		any		m
की		f		m
अपील		f		m
करते		m		m
रहे		m		UNK
,		UNK		UNK
लेकिन		UNK		m
लोगों		m		m
ने		UNK		UNK
इसकी		f		m
अनदेखी		f		m
कर		any		m
दी		f		m
।		UNK		UNK
आडवाणी		m		m
इन		any		UNK
लोगों		m		m
को		UNK		m
रोकने		any		m
के		UNK		m
लिए		UNK		UNK
व्यक्तिगत		any		m
रूप		m		m
से		UNK		UNK
वहाँ		UNK		m
जाना		any		m
चाहते		m		m
थे		m		m
,		UNK		UNK
लेकिन		UNK		m
सुरक्षा		f		m
कारणों		m		m
की		f		m
वजह		f		m
से		UNK		UNK
उन्हें		any		m
रोका		m		m
गया		m		m
।		UNK		UNK
इसके		m		m
बाद		m		m
आडवाणी		m		m
ने		UNK		UNK
उमा		f		m
भारती		f		m
और		UNK		m
प्रमोद		m		m
महाजन		m		m
से		UNK		UNK
वहाँ		UNK		m
जाकर		any		m
लोगों		m		m
को		UNK		m
रोकने		any		m
का		m		m
अनुरोध		m		m
किया		m		m
।		UNK		UNK
दूसरी		f		m
ओर		f		m
कल्याण		m		m
सिंह		m		m
के		m		m
वकील		m		m
बी.		m		m
बी.		m		m
सक्सेना		any		m
ने		UNK		UNK
मामले		m		m
की		f		m
जाँच		f		m
कर		any		m
रहे		m		UNK
जस्टिस		m		m
एम.		m		UNK
एस.		m		m
लिब्रहान		m		m
को		UNK		m
बताया		m		m
कि		UNK		m
मीडियाकर्मियों		m		m
ने		UNK		UNK
सबूत		m		m
पेश		any		m
किए		m		m
हैं		any		m
कि		UNK		m
उस		any		m
दिन		m		m
पत्रकारों		m		m
की		f		m
पिटाई		f		m
की		f		m
गई		f		m
।		UNK		UNK
सक्सेना		any		m
ने		UNK		UNK
कहा		m		m
कि		UNK		m
सीबीआई		m		m
ने		UNK		UNK
भी		UNK		m
इस		any		m
बारे		UNK		m
में		UNK		UNK
कोई		any		m
साक्ष्य		m		m
इकट्ठा		any		m
नहीं		UNK		m
किए		m		m
हैं		any		m
।		UNK		UNK
उन्होंने		any		m
कहा		m		m
कि		UNK		m
NULL		UNK		UNK
इतना		m		m
स्पष्ट		any		m
है		any		m
कि		UNK		m
जिन		any		m
लोगों		m		m
ने		UNK		UNK
पत्रकारों		m		m
को		UNK		m
पीटा		m		m
और		UNK		m
उन्हें		any		m
तस्वीरें		f		m
लेने		any		UNK
से		UNK		m
रोका		m		m
वे		any		UNK
कल्याण		m		m
सिंह		m		m
सरकार		f		m
के		UNK		m
खिलाफ		UNK		m
थे		m		m
और		UNK		m
चाहते		m		m
थे		m		m
कि		UNK		m
यह		any		UNK
घटना		f		m
तस्वीरों		f		m
के		UNK		m
साथ		m		m
अखबारों		m		m
में		UNK		UNK
प्रकाशित		any		m
न		UNK		UNK
हो		any		UNK
।		UNK		UNK
हालांकि		UNK		m
घटना		f		m
के		m		m
समय		m		m
विवादित		any		m
ढाँचे		m		m
के		UNK		m
पास		m		m
१००		any		any
से		UNK		m
अधिक		UNK		m
पुलिसकर्मी		m		m
तैनात		any		m
थे		m		m
,		UNK		UNK
लेकिन		UNK		m
भारी		any		m
भीड़		f		m
की		f		m
वजह		f		m
से		UNK		UNK
मीडियाकर्मियों		m		m
पर		UNK		m
हुई		f		m
ज्यादतियों		f		m
के		UNK		m
लिए		UNK		UNK
किसी		any		m
को		UNK		m
भी		UNK		m
गिरफ्तार		any		m
नहीं		UNK		m
किया		m		m
गया		m		m
।		UNK		UNK
इसलिए		UNK		m
यह		any		UNK
पहचान		f		m
करना		any		m
मुश्किल		any		m
था		m		m
कि		UNK		m
किसने		any		m
पत्रकारों		m		m
की		f		m
पिटाई		f		m
की		f		m
।		UNK		UNK
पश्चिम		m		m
बंगाल		m		m
में		UNK		UNK
विधानसभा		f		m
चुनाव		m		m
की		f		m
तैयारी		f		m
में		UNK		UNK
जुटे		m		m
प्रमुख		any		m
माकपा		f		m
के		m		m
राज्य		m		m
सचिव		m		m
अनिल		m		UNK
बिस्वास		any		m
की		f		m
तबियत		f		m
बिगड़ने		any		m
से		UNK		UNK
पार्टी		f		m
को		UNK		m
तगड़ा		m		m
झटका		m		m
लगा		m		m
है		any		m
।		UNK		UNK
हेमरेज		m		m
के		UNK		m
बाद		m		m
बिस्वास		m		m
की		f		m
ब्रेन		m		m
सर्जरी		f		m
