Word		Original_feature		Predicted_feature
गया		any		3
है		3		3
।		UNK		UNK
निगम		3		3
में		UNK		UNK
गढ़वाल		3		3
मंडल		3		3
में		UNK		UNK
71		UNK		UNK
गेस्ट		3		3
हाउस		3		3
हैं		3		3
।		UNK		UNK
रुद्रप्रयाग		3		3
में		UNK		UNK
तिलवाड़ा		3		3
और		UNK		UNK
स्यालसौढ़		3		3
पर्यटन		3		3
गांव		3		3
भी		UNK		UNK
स्वागत		3		3
के		UNK		UNK
लिए		UNK		3
तैयार		UNK		3
हैं		3		3
।		UNK		UNK
उन्होंने		3h		3
बताया		any		3
कि		UNK		3
चारधाम		3		3
यात्रा		3		3
,		UNK		UNK
धारा		3		3
बुग्याल		3		3
स्कीइंग		3		3
सेंटर		3		3
,		UNK		UNK
NULL		UNK		UNK
नई		3		3
टिहरी		3		3
टाउनशिप		3		3
के		UNK		UNK
विकास		3		3
का		UNK		UNK
मास्टर		3		3
प्लान		3		3
अंतिम		UNK		3
दौर		3		3
में		UNK		UNK
है		3		3
।		UNK		UNK
इनके		3		3
क्रियान्वयन		3		3
होने		3		UNK
के		UNK		UNK
बाद		3		3
पर्यटन		3		3
को		UNK		UNK
खासी		UNK		3
गति		3		3
मिलेगी		3		3
।		UNK		UNK
पर्यटकों		3		3
की		UNK		UNK
सुविधा		3		3
के		UNK		UNK
लिए		UNK		3
प्रदेश		3		3
भर		UNK		3
में		UNK		UNK
44		UNK		UNK
स्थानों		3		3
पर		UNK		3
सूचना		3		3
केंद्र		3		3
स्थापित		UNK		3
करने		any		UNK
के		UNK		UNK
लिए		UNK		3
चिह्नित		UNK		3
कर		3		3
लिया		any		3
गया		any		3
है		3		3
।		UNK		UNK
वन		3		3
विभाग		3		3
का		UNK		UNK
पूरा		UNK		3
जोर		3		UNK
प्रकृति		3		3
प्रेमी		UNK		3
घुमंतुओं		3		3
पर		UNK		3
है		3		3
।		UNK		UNK
मुख्य		UNK		3
वन्यजीव		3		3
प्रतिपालक		3		3
श्रीकांत		3		3
चंदोला		3		3
ने		UNK		3
बताया		any		3
आगामी		UNK		UNK
15		3		UNK
नवंबर		3		3
को		UNK		UNK
राष्ट्रीय		UNK		3
पार्क		3		3
के		UNK		UNK
द्वार		3		3
खुलते		any		3
ही		UNK		UNK
पर्यटक		3		3
की		UNK		UNK
आमद		3		UNK
शुरू		3		3
हो		3		UNK
जाती		any		3
है		3		3
।		UNK		UNK
अन्य		UNK		3
व्यवस्थाओं		3		3
के		UNK		UNK
साथ		3		3
स्टाफ		3		3
को		UNK		UNK
सख्त		UNK		3
निर्देश		3		3
दिए		3		3
गए		any		UNK
हैं		3		3
कि		UNK		3
वे		3		UNK
सैलानियों		3		3
के		UNK		UNK
साथ		3		3
व्यावसायिक		UNK		3
मेजबान		3		UNK
की		UNK		UNK
तरह		UNK		3
पेश		UNK		UNK
आएं		3		UNK
।		UNK		UNK
वन		3		3
विभाग		3		3
,		UNK		UNK
प्रकृति		3		3
प्रेमी		UNK		3
सैलानी		3		3
,		UNK		UNK
जिम		3		3
कार्बेट		3		UNK
नेशनल		3		3
पार्क		3		3
,		UNK		UNK
राजाजी		3		3
राष्ट्रीय		3		3
पार्क		3		3
,		UNK		UNK
NULL		UNK		UNK
नंदा		3		3
देवी		3		3
बायोस्फीयर्स		3		3
रिजर्व		3		3
का		UNK		UNK
खुला		UNK		3
क्षेत्र		3		3
भी		UNK		UNK
शामिल		UNK		3
हैं		3		3
।		UNK		UNK
दुर्गापूजा		3		3
,		UNK		UNK
दशहरा		3		3
व		UNK		UNK
दीपावली		3		3
पर		UNK		3
आने		any		3
वाले		UNK		3
बंगाल		3		3
,		UNK		UNK
गुजरात		3		3
व		UNK		UNK
महाराष्ट्र		3		3
के		UNK		UNK
सैलानी		3		3
व		UNK		UNK
हनीमून		3		3
कपल		3		3
भी		UNK		UNK
आते		3		UNK
हैं		3		3
।		UNK		UNK
कर्नाटक		3		3
के		UNK		UNK
घटनाक्रमों		3		UNK
को		UNK		UNK
तवज्जो		3		3
दिए		any		3
बिना		UNK		3
कांग्रेस		3		3
ने		UNK		3
शनिवार		3		3
को		UNK		UNK
कहा		any		UNK
कि		UNK		3
गठबंधन		3		3
राजनीति		3		3
देश		3		UNK
का		UNK		UNK
भविष्य		3		3
है		3		3
और		UNK		3
वह		3		3
समान		UNK		3
मानसिकता		3		3
वाले		UNK		3
दलों		3		3
के		UNK		UNK
साथ		3		3
हमेशा		UNK		UNK
हाथ		3		3
मिलाने		any		3
को		UNK		UNK
तैयार		UNK		3
है		3		3
,		UNK		UNK
जैसा		UNK		3
कि		UNK		3
हाल		3		3
ही		UNK		UNK
में		UNK		UNK
हैदराबाद		3		3
में		UNK		UNK
इसके		3		3
महाधिवेशन		3		3
में		UNK		UNK
पारित		UNK		3
प्रस्ताव		3		3
में		UNK		UNK
कहा		3		UNK
गया		any		3
है		3		3
।		UNK		UNK
केंद्रीय		UNK		3
मानव		3		3
संसाधन		3		3
विकास		3		3
मंत्री		3		3
और		UNK		UNK
वरिष्ठ		UNK		3
कांग्रेस		3		3
नेता		3		3
अर्जुन		3		3
सिंह		3		3
ने		UNK		3
यहां		UNK		3
कहा		any		UNK
कि		UNK		3
मौजूदा		UNK		3
राजनीतिक		UNK		3
परिस्थितियों		3		3
में		UNK		UNK
गठबंधन		3		3
राजनीति		3		3
देश		3		UNK
का		UNK		UNK
भविष्य		3		3
होगी		3		UNK
।		UNK		UNK
पश्चिम		3		3
बंगाल		3		3
विधानसभा		3		3
चुनावों		3		3
में		UNK		UNK
तृणमूल		3		3
कांग्रेस		3		3
अध्यक्ष		3		3
ममता		3		3
बनर्जी		3		3
से		UNK		3
कांग्रेस		3		3
के		UNK		UNK
हाथ		3		3
मिलाने		any		3
की		UNK		UNK
संभावना		3		3
के		UNK		UNK
बारे		UNK		UNK
में		UNK		UNK
सिंह		3		3
ने		UNK		3
कहा		any		UNK
कि		UNK		3
उनकी		3h		3
पार्टी		3		3
इस		3		3
विकल्प		3		3
के		UNK		UNK
खिलाफ		UNK		3
नहीं		UNK		3
है		3		3
,		UNK		UNK
लेकिन		UNK		3
उन्हें		3h		3
पहले		3		UNK
अपने		any		3
संबंध		3		3
भाजपा		3		UNK
से		UNK		3
तोड़ने		3		3
होंगे		3		UNK
।		UNK		UNK
राज्यपालों		3		3
की		UNK		UNK
नियुक्ति		3		3
से		UNK		3
पहले		3		UNK
संबंधित		UNK		3
राज्य		3		3
सरकारों		3		3
से		UNK		3
विचार		3		3
-		UNK		UNK
विमर्श		3		3
करने		any		UNK
की		UNK		UNK
राजग		3		3
की		UNK		UNK
माँग		3		UNK
के		UNK		UNK
बारे		UNK		UNK
में		UNK		UNK
केंद्रीय		UNK		3
मंत्री		3		3
ने		UNK		3
कहा		any		UNK
कि		UNK		3
यह		3		3
राजग		3		3
ही		UNK		UNK
थी		any		3
,		UNK		UNK
जिसने		3		3
पिछले		UNK		3
वर्ष		3		3
अंतर्राज्यीय		UNK		3
बैठक		3		UNK
में		UNK		UNK
इस		3		3
प्रस्ताव		3		3
को		UNK		UNK
खारिज		UNK		3
कर		any		3
दिया		any		3
था		any		3
।		UNK		UNK
पिछले		UNK		3
१४		3		UNK
जून		3		3
को		UNK		UNK
अगवा		UNK		3
किए		any		3
गए		any		UNK
छह		UNK		UNK
छोटे		UNK		UNK
व्यापारियों		3		3
की		UNK		UNK
आतंकियों		3		3
ने		UNK		3
बांग्लादेश		3		3
में		UNK		UNK
हत्या		3		3
कर		any		3
दी		any		3
।		UNK		UNK
यह		3		3
जानकारी		3		3
सोमवार		3		3
को		UNK		UNK
पुलिस		3		3
ने		UNK		3
दी		any		3
।		UNK		UNK
पुलिस		3		3
सूत्रों		3		3
ने		UNK		3
बताया		any		3
कि		UNK		3
२६		3		UNK
जुलाई		3		3
को		UNK		UNK
आतंकियों		3		3
द्वारा		UNK		3
मुक्त		UNK		3
किए		any		3
गए		any		UNK
अन्य		UNK		3
बंधकों		3		UNK
ने		UNK		3
उन्हें		3h		3
यह		3		3
जानकारी		3		3
दी		any		3
।		UNK		UNK
जिला		3		3
मजिस्ट्रेट		3		3
ने		UNK		3
बताया		any		3
कि		UNK		3
रिहा		UNK		3
किए		any		3
गए		any		UNK
व्यापारियों		3		3
का		UNK		UNK
उत्तरी		UNK		3
त्रिपुरा		3		3
के		UNK		UNK
सरकारी		UNK		3
अस्पताल		3		3
में		UNK		UNK
इलाज		3		3
कराया		3		3
जा		any		UNK
रहा		any		3
है		3		3
।		UNK		UNK
पुलिस		3		3
ने		UNK		3
बताया		any		3
कि		UNK		3
आतंकियों		3		3
ने		UNK		3
२४		UNK		UNK
लोगों		3		3
का		UNK		UNK
अपहरण		3		3
किया		any		3
था		any		3
,		UNK		UNK
जिसमें		3		3
से		UNK		3
छह		UNK		3
की		UNK		UNK
बांग्लादेश		3		3
के		UNK		UNK
दक्षिण		3		3
पूर्व		3		3
में		UNK		UNK
स्थित		UNK		3
चिटगाँव		3		3
पहाड़ियों		3		3
में		UNK		UNK
हत्या		3		3
कर		any		3
दी		any		3
गई		any		UNK
।		UNK		UNK
प्रतिबंधित		UNK		3
आदिवासी		UNK		3
गुरिल्लाओं		3		3
ने		UNK		3
२४		UNK		UNK
में		UNK		UNK
१८		UNK		UNK
व्यापारियों		3		3
को		UNK		UNK
हाल		3		3
में		UNK		UNK
मुक्त		UNK		3
कर		any		3
दिया		any		3
था		any		3
।		UNK		UNK
इनको		3		3
१४		3		UNK
जून		3		3
को		UNK		UNK
उत्तरी		UNK		3
त्रिपुरा		3		3
से		UNK		3
अगवा		UNK		3
किया		any		3
गया		any		3
था		any		3
।		UNK		UNK
विशेष		UNK		3
टाडा		3		UNK
अदालत		3		3
ने		UNK		3
शुक्रवार		3		3
को		UNK		UNK
मुंबई		3		3
पुलिस		3		3
के		UNK		UNK
आतंकवादी		UNK		3
विरोधी		UNK		3
दस्ते		3		3
(		UNK		UNK
एटीएस		3		3
)		UNK		UNK
को		UNK		UNK
गैंगस्टर		3		3
अबू		3		3
सलेम		3		3
से		UNK		3
प्रदीप		3		3
जैन		3		3
हत्याकांड		3		3
के		UNK		UNK
बारे		UNK		UNK
में		UNK		UNK
और		UNK		UNK
जानकारी		3		3
जुटाने		any		3
के		UNK		UNK
लिए		UNK		3
लाई		3		3
-		UNK		UNK
डिटेक्टर		3		3
और		UNK		UNK
अन्य		UNK		3
परीक्षणों		3		3
की		UNK		UNK
अनुमति		3		3
दे		3		UNK
दी		any		3
है		3		3
।		UNK		UNK
सरकारी		UNK		3
वकील		3		3
उज्जवल		3		3
निकम		3		3
की		UNK		UNK
याचिका		3		3
पर		UNK		3
सुनवाई		3		3
करते		3		3
हुए		3		3
जज		3		UNK
पी.		3		UNK
वी.		3		3
बावकर		3		3
ने		UNK		3
एटीएस		3		3
को		UNK		UNK
सलेम		3		3
पर		UNK		3
लाइ		3		3
-		UNK		UNK
डिटेक्टर		3		3
,		UNK		UNK
ब्रेन		3		UNK
मैपिंग		3		3
और		UNK		UNK
नारको		3		UNK
एनालेसिस		3		3
टेस्ट		3		UNK
करने		any		UNK
की		UNK		UNK
अनुमति		3		3
दे		any		UNK
दी		any		3
।		UNK		UNK
सरकारी		UNK		3
वकील		3		3
ने		UNK		3
परीक्षणों		3		3
के		UNK		UNK
लिए		UNK		3
सलेम		3		3
की		UNK		UNK
सहमति		3		3
ले		3		3
ली		any		3
है		3		3
।		UNK		UNK
एटीएस		3		3
सूत्रों		3		3
ने		UNK		3
कहा		any		UNK
कि		UNK		3
दस्ते		3		3
की		UNK		UNK
जैन		3		3
हत्याकांड		3		3
में		UNK		UNK
सलेम		3		3
और		UNK		UNK
अन्य		UNK		3
आरोपियों		3		3
के		UNK		UNK
शामिल		UNK		3
होने		any		UNK
के		UNK		UNK
बारे		UNK		UNK
में		UNK		UNK
और		UNK		UNK
जानकारी		3		3
जुटाने		any		3
के		UNK		UNK
लिए		UNK		3
गैंगस्टर		3		3
का		UNK		UNK
लाइ		3		3
-		UNK		UNK
डिटेक्टर		3		3
,		UNK		UNK
ब्रेन		3		UNK
मैपिंग		3		3
और		UNK		UNK
नारको		3		UNK
एनालेसिस		3		3
टेस्ट		3		3
करने		any		UNK
की		UNK		UNK
मंशा		3		UNK
है		3		3
।		UNK		UNK
सरकारी		UNK		3
वकील		3		3
ने		UNK		3
अदालत		3		3
से		UNK		3
कहा		any		UNK
कि		UNK		3
सलेम		3		3
ने		UNK		3
फिरौती		3		3
और		UNK		UNK
धन		3		3
उगाही		3		3
में		UNK		UNK
शामिल		UNK		3
रहे		any		UNK
कुछ		UNK		3
लोगों		3		3
के		UNK		UNK
नामों		3		3
का		UNK		UNK
खुलासा		3		3
किया		3		3
है		3		3
।		UNK		UNK
इसकी		3		3
सच्चाई		3		3
का		UNK		UNK
पता		3		3
लगाने		any		3
के		UNK		UNK
लिए		UNK		3
एटीएस		3		3
को		UNK		UNK
सलेम		3		3
पर		UNK		3
परीक्षण		3		3
करने		any		UNK
की		UNK		UNK
जरूरत		3		3
है		3		3
।		UNK		UNK
कार्तिक		3		3
पूर्णिमा		3		3
के		UNK		UNK
अवसर		3		3
पर		UNK		3
वैदिक		UNK		3
मंत्रोचारण		3		3
और		UNK		UNK
घंटों		3		UNK
की		UNK		UNK
गूंज		3		UNK
के		UNK		UNK
बीच		3		UNK
करीब		UNK		3
दो		UNK		UNK
लाख		UNK		3
श्रद्धालुओं		3		3
ने		UNK		3
शुक्रवार		3		3
को		UNK		UNK
पवित्र		UNK		3
पुष्कर		3		3
झील		3		3
में		UNK		UNK
डुबकी		3		3
लगाई		any		3
।		UNK		UNK
पुष्कर		3		3
मेले		3		3
के		UNK		UNK
अंतिम		UNK		3
दिन		3		3
अलग		UNK		3
-		UNK		UNK
अलग		UNK		3
घाटों		3		UNK
में		UNK		UNK
स्नान		3		3
के		UNK		UNK
बाद		3		3
श्रद्धालुओं		3		3
ने		UNK		3
ब्रह्मा		3		3
और		UNK		UNK
दूसरे		UNK		3
मंदिरों		3		3
में		UNK		UNK
पूजा		3		3
-		UNK		UNK
अर्चना		3		3
की		any		UNK
।		UNK		UNK
पुष्कर		3		3
में		UNK		UNK
मवेशियों		3		3
की		UNK		UNK
भी		UNK		UNK
बड़ी		UNK		3
संख्या		3		3
में		UNK		UNK
मेले		3		3
के		UNK		UNK
दौरान		3		3
खरीद		3		3
-		UNK		UNK
फरोख्त		3		3
की		any		UNK
गई		any		UNK
।		UNK		UNK
इस		3		3
दौरान		3		3
12		UNK		UNK
हजार		UNK		3
ऊंट		3		3
बिके		any		3
।		UNK		UNK
मेले		3		3
से		UNK		3
आमदनी		3		3
7.20		UNK		UNK
करोड़		UNK		3
रुपये		3		3
आंकी		any		UNK
गई		any		UNK
।		UNK		UNK
पुष्कर		3		3
मेले		3		3
में		UNK		UNK
हजारों		3		UNK
की		UNK		UNK
तादाद		3		3
में		UNK		UNK
विदेशी		UNK		3
श्रद्धालुओं		3		3
ने		UNK		3
भी		UNK		UNK
भारतीय		UNK		3
ग्रामीण		UNK		3
जिंदगी		3		3
का		UNK		UNK
लुत्फ		3		3
उठाया		any		3
।		UNK		UNK
नए		UNK		3
तकनीकी		UNK		3
शिक्षण		3		3
संस्थान		3		3
स्थापित		UNK		3
करने		any		UNK
के		UNK		UNK
लिए		UNK		3
अब		UNK		UNK
राज्य		3		3
सरकार		3		3
के		UNK		UNK
अनापत्ति		3		3
प्रमाण		3		3
-		UNK		UNK
(		UNK		UNK
एनओसी		3		3
)		UNK		UNK
की		UNK		UNK
जरूरत		3		3
नहीं		UNK		3
होगी		3		UNK
।		UNK		UNK
अखिल		3		3
भारतीय		UNK		3
तकनीकी		UNK		3
शिक्षा		3		3
परिषद		3		3
(		UNK		UNK
एआईसीटीई		3		3
)		UNK		UNK
ने		UNK		3
बृहस्पतिवार		3		3
को		UNK		UNK
ऐसे		any		UNK
ही		UNK		UNK
कई		UNK		UNK
अन्य		UNK		3
कदमों		3		UNK
की		UNK		UNK
घोषणा		3		UNK
की		3		UNK
है		3		3
,		UNK		UNK
जिससे		3		3
उच्च		UNK		3
शिक्षण		3		3
संस्थानों		3		3
को		UNK		UNK
अधिक		UNK		3
स्वतंत्रता		3		3
मिलेगी		3		3
।		UNK		UNK
परिषद		3		3
ने		UNK		3
अंशधारकों		3		3
को		UNK		UNK
अधिकार		3		3
-		UNK		UNK
संपन्न		UNK		3
बनाने		any		UNK
के		UNK		UNK
लिए		UNK		3
'		UNK		UNK
निरीक्षण		3		3
आधारित		UNK		3
फैसलों		3		3
'		UNK		UNK
के		UNK		UNK
स्थान		3		3
पर		UNK		3
पारदर्शी		UNK		3
और		UNK		UNK
प्रभावशाली		UNK		3
'		UNK		UNK
घोषणा		3		UNK
आधारित		UNK		3
'		UNK		UNK
प्रणाली		3		3
लागू		UNK		3
की		3		UNK
है		3		3
।		UNK		UNK
परिषद		3		3
की		UNK		UNK
विज्ञप्ति		3		3
में		UNK		UNK
कहा		3		UNK
गया		any		3
है		3		3
कि		UNK		3
कुल		UNK		3
मिलाकर		any		3
यह		3		3
घोषणाएं		3		UNK
संचार		3		3
बाधाओं		3		3
को		UNK		UNK
दूर		3		3
करने		any		UNK
,		UNK		UNK
अधिक		UNK		3
पारदर्शिता		3		3
लाने		any		3
,		UNK		UNK
परस्पर		UNK		3
सम्मान		3		3
और		UNK		UNK
विश्वास		3		3
पैदा		UNK		3
करने		any		UNK
और		UNK		UNK
अनिश्चितता		3		3
की		UNK		UNK
स्थिति		3		3
को		UNK		UNK
खत्म		UNK		3
करने		any		UNK
की		UNK		UNK
कोशिश		3		3
हैं		3		3
।		UNK		UNK
आठ		UNK		UNK
सूत्रीय		UNK		3
नई		UNK		3
पहल		3		3
में		UNK		UNK
जहां		UNK		UNK
संस्थानों		3		3
के		UNK		UNK
लिए		UNK		3
'		UNK		UNK
आवश्यक		UNK		UNK
खुलासे		3		3
'		UNK		UNK
की		UNK		UNK
शर्त		3		3
लागू		UNK		3
कर		any		3
पारदर्शिता		3		3
लाई		3		3
गई		any		UNK
है		3		3
,		UNK		UNK
वहीं		UNK		3
संस्थानों		3		3
को		UNK		UNK
अपना		any		3
केस		3		UNK
खुद		UNK		3
पेश		UNK		UNK
करने		any		UNK
का		UNK		UNK
अवसर		3		3
देकर		any		3
समानता		3		3
को		UNK		UNK
बढ़ावा		3		3
दिया		3		3
गया		any		3
है		3		3
।		UNK		UNK
तकनीकी		UNK		3
शिक्षा		3		3
को		UNK		UNK
उसकी		3		3
गुणवत्ता		3		3
प्रभावित		UNK		3
किए		any		3
बिना		UNK		3
अधिक		UNK		3
लोगों		3		3
की		UNK		UNK
पहुंच		3		3
में		UNK		UNK
लाने		any		3
के		UNK		UNK
लिए		UNK		3
वास्तविक		UNK		3
नियम		3		3
और		UNK		UNK
मानक		3		3
निर्धारित		UNK		3
किए		3		3
गए		any		UNK
हैं		3		3
।		UNK		UNK
परिषद		3		3
ने		UNK		3
'		UNK		UNK
कुशलता		3		3
रिपोर्ट		3		3
और		UNK		UNK
आवश्यक		UNK		UNK
खुलासे		3		3
'		UNK		UNK
के		UNK		UNK
आधार		3		3
पर		UNK		3
विस्तार		3		3
,		UNK		UNK
NULL		UNK		UNK
नए		UNK		3
संस्थान		3		3
स्थापित		UNK		3
करने		any		UNK
के		UNK		UNK
लिए		UNK		3
कलैंडर		3		3
आधारित		UNK		3
प्रणाली		3		3
के		UNK		UNK
स्थान		3		3
पर		UNK		3
'		UNK		UNK
साल		3		3
में		UNK		UNK
कभी		UNK		UNK
भी		UNK		UNK
'		UNK		UNK
स्वीकृति		3		3
देने		any		3
और		UNK		UNK
अनिश्चितता		3		3
को		UNK		UNK
खत्म		UNK		3
करने		any		UNK
के		UNK		UNK
लिए		UNK		3
'		UNK		UNK
स्वीकृति		3		3
प्रक्रिया		3		3
की		UNK		UNK
समय		3		3
सीमा		3		3
'		UNK		UNK
निर्धारित		UNK		3
करने		any		UNK
का		UNK		UNK
फैसला		3		3
किया		3		3
है		3		3
।		UNK		UNK
राज्य		3		3
सरकारों		3		3
से		UNK		3
अनापत्ति		3		3
प्रमाण		3		3
-		UNK		UNK
की		UNK		UNK
आवश्यकता		3		3
समाप्त		UNK		3
करते		any		3
हुए		any		3
परिषद		3		3
ने		UNK		3
यह		3		3
भी		UNK		UNK
कहा		3		UNK
है		3		3
कि		UNK		3
सरकारी		UNK		3
सहायता		3		3
प्राप्त		UNK		3
अथवा		UNK		3
निजी		UNK		3
क्षेत्र		3		3
का		UNK		UNK
कोई		3		UNK
भी		UNK		UNK
तकनीकी		UNK		3
संस्थान		3		3
उसकी		3		3
स्वीकृति		3		3
के		UNK		UNK
बिना		UNK		3
कोई		3		UNK
पाठ्यक्रम		3		3
शुरू		3		3
नहीं		UNK		3
कर		any		3
सकता		any		3
।		UNK		UNK
विज्ञप्ति		3		3
में		UNK		UNK
कहा		3		UNK
गया		any		3
है		3		3
कि		UNK		3
मौजूदा		UNK		3
विश्वविद्यालयों		3		3
,		UNK		UNK
डीम्ड		3		3
यूनीवर्सिटी		3		3
और		UNK		UNK
तकनीकी		UNK		3
शिक्षा		3		3
दे		any		UNK
रहे		any		UNK
विश्वविद्यालयों		3		3
के		UNK		UNK
विभागों		3		3
को		UNK		UNK
परिषद		3		3
के		UNK		UNK
नियमों		3		3
और		UNK		UNK
मानक		3		3
का		UNK		UNK
पालन		3		3
करना		3		3
होगा		3		UNK
।		UNK		UNK
सीमा		3		3
सुरक्षा		3		3
बल		3		3
(		UNK		UNK
बीएसएफ		3		3
)		UNK		UNK
और		UNK		UNK
बांग्लादेश		3		3
राइफल्स		3		3
(		UNK		UNK
बीडीआर		3		3
)		UNK		UNK
सीमा		3		3
के		UNK		UNK
पास		3		3
संयुक्त		UNK		3
गश्त		3		3
पर		UNK		3
राजी		UNK		3
हो		3		UNK
गए		any		UNK
हैं		3		3
।		UNK		UNK
बीएसएफ		3		3
के		UNK		UNK
वरिष्ठ		UNK		3
अधिकारी		3		3
ने		UNK		3
शनिवार		3		3
को		UNK		UNK
बताया		any		3
कि		UNK		3
प्रस्तावित		UNK		3
समझौते		3		3
के		UNK		UNK
तहत		UNK		3
बीएसएफ		3		3
के		UNK		UNK
जवान		3		3
भारतीय		UNK		3
क्षेत्र		3		3
में		UNK		UNK
निगरानी		3		3
करेंगे		3		3
जबकि		UNK		3
बीडीआर		3		3
जवान		3		3
अपने		any		3
क्षेत्र		3		3
में		UNK		UNK
NULL		UNK		UNK
इस		3		3
पर		UNK		3
विस्तृत		UNK		3
योजना		3		3
तैयार		UNK		3
की		3		UNK
जा		any		UNK
रही		any		3
है		3		3
।		UNK		UNK
यहाँ		UNK		3
बीएसएफ		3		3
के		UNK		UNK
असम		3		3
,		UNK		UNK
मेघालय		3		3
,		UNK		UNK
मणिपुर		3		3
और		UNK		UNK
नागालैंड		3		3
मुख्यालय		3		3
के		UNK		UNK
वरिष्ठ		UNK		3
अधिकारियों		3		3
ने		UNK		3
बताया		any		3
कि		UNK		3
सीमा		3		3
पर		UNK		3
संयुक्त		UNK		3
निगरानी		3		3
का		UNK		UNK
काम		3		UNK
जल्द		UNK		3
ही		UNK		UNK
शुरू		3		3
हो		3		UNK
जाएगा		3		UNK
।		UNK		UNK
पिछली		UNK		3
१९		3		UNK
मई		3		UNK
को		UNK		UNK
बांग्लादेश		3		3
के		UNK		UNK
तांबिल		3		3
क्षेत्र		3		3
में		UNK		UNK
डीआईजी		3		UNK
स्तर		3		3
की		UNK		UNK
बैठक		3		UNK
में		UNK		UNK
इसका		3		3
फैसला		3		3
किया		any		3
गया		any		3
।		UNK		UNK
उधर		3		3
एक		UNK		UNK
वरिष्ठ		UNK		3
अधिकारी		3		3
ने		UNK		3
बताया		any		3
कि		UNK		3
कोई		3		UNK
भी		UNK		UNK
बांग्लादेशी		3		3
सीमा		3		3
पार		3		3
से		UNK		3
नहीं		UNK		3
आ		3		UNK
रहा		any		3
है		3		3
।		UNK		UNK
बांग्लादेशी		UNK		3
सुरक्षा		3		3
बलों		3		UNK
से		UNK		3
भी		UNK		UNK
किसी		3		3
तरह		3		3
की		UNK		UNK
दखलंदाजी		3		3
नहीं		UNK		3
हुई		3		3
है		3		3
।		UNK		UNK
बांग्लादेश		3		3
सीमा		3		3
पर		UNK		3
शांति		3		3
है		3		3
।		UNK		UNK
कांग्रेस		3		3
ने		UNK		3
जनता		3		3
पार्टी		3		3
के		UNK		UNK
अध्यक्ष		3		3
सुब्रह्मण्यम्		3		3
स्वामी		3		3
के		UNK		UNK
पार्टी		3		3
आलाकमान		3		3
सोनिया		3		3
गाँधी		3		3
पर		UNK		3
लगाए		any		3
गए		any		UNK
आरोपों		3		3
को		UNK		UNK
खारिज		UNK		3
कर		3		3
दिया		any		3
है		3		3
।		UNK		UNK
बकौल		UNK		3
आनंद		3		3
,		UNK		UNK
स्वामी		3		3
ने		UNK		3
हमेशा		UNK		UNK
लोगों		3		3
को		UNK		UNK
इस		3		3
तरह		3		3
के		UNK		UNK
बयानों		3		3
से		UNK		3
गुमराह		UNK		3
किया		3		3
है		3		3
।		UNK		UNK
उन्होंने		3h		3
उम्मीद		3		3
जताई		any		3
कि		UNK		3
उनके		3h		3
इस		3		3
नए		UNK		3
खोजी		UNK		UNK
खुलासे		3		3
का		UNK		UNK
भी		UNK		UNK
यही		3		3
हश्र		3		3
होगा		3		UNK
।		UNK		UNK
प्रवक्ता		3		3
ने		UNK		3
इस		3		3
बात		3		3
से		UNK		3
भी		UNK		UNK
साफ		UNK		3
इन्कार		3		3
किया		any		3
कि		UNK		3
प्रवर्तन		3		3
निदेशालय		3		3
के		UNK		UNK
किसी		3		3
बड़े		UNK		UNK
अफसर		3		3
ने		UNK		3
कांग्रेस		3		3
अध्यक्ष		3		3
सोनिया		3		3
गाँधी		3		3
से		UNK		3
मुलाकात		3		3
की		any		UNK
थी		any		3
।		UNK		UNK
आनंद		3		3
शर्मा		3		3
ने		UNK		3
कहा		any		UNK
कि		UNK		3
इस		3		3
खबर		3		3
में		UNK		UNK
कोई		3		UNK
सच्चाई		3		3
नहीं		UNK		3
है		3		3
।		UNK		UNK
वोल्कर		3		3
मामले		3		3
की		UNK		UNK
जाँच		3		UNK
कर		any		3
रहे		any		UNK
प्रवर्तन		3		3
निदेशालय		3		3
के		UNK		UNK
किसी		3		3
अफसर		3		3
ने		UNK		3
कांग्रेस		3		3
अध्यक्ष		3		3
से		UNK		3
कोई		3		UNK
मुलाकात		3		3
नहीं		UNK		3
की		3		UNK
है		3		3
।		UNK		UNK
२८		3		UNK
दिसंबर		3		3
को		UNK		UNK
पार्टी		3		3
के		UNK		UNK
१२०वें		UNK		UNK
स्थापना		3		3
दिवस		3		3
का		UNK		UNK
जिक्र		3		3
करते		any		3
हुए		any		3
उन्होंने		3h		3
कहा		any		UNK
कि		UNK		3
पार्टी		3		3
अध्यक्ष		3		3
पुणे		3		3
में		UNK		UNK
स्थापना		3		3
दिवस		3		3
मनाएगीं		3h		3
।		UNK		UNK
पुणे		3		3
में		UNK		UNK
ध्वजारोहण		3		3
के		UNK		UNK
बाद		3		3
उनके		3h		3
मुंबई		3		3
जाने		any		3
का		UNK		UNK
कार्यक्रम		3		3
है		3		3
।		UNK		UNK
यह		3		3
प्रश्न		3		3
किए		any		3
जाने		any		UNK
पर		UNK		3
कि		UNK		3
क्या		UNK		3
सोनिया		3		3
गाँधी		3		3
कोंकण		3		UNK
भी		UNK		UNK
जाएगीं		3h		3
,		UNK		UNK
उन्होंने		3h		3
कहा		any		UNK
कि		UNK		3
वहाँ		UNK		3
उप		UNK		3
चुनाव		3		3
हैं		3		3
।		UNK		UNK
इसलिए		UNK		3
,		UNK		UNK
कोंकण		3		UNK
का		UNK		UNK
कोई		3		UNK
