Word		Original_feature		Predicted_feature
को		UNK		sg
जोड़ने		any		sg
के		UNK		sg
लिए		UNK		sg
१.४०		any		UNK
लाख		any		sg
किमी		sg		sg
सड़क		sg		sg
बनाई		sg		sg
जानी		sg		sg
है		sg		sg
।		UNK		UNK
इसके		sg		sg
लिए		UNK		sg
कुल		UNK		sg
४८		any		UNK
हजार		any		sg
करोड़		any		sg
रुपये		sg		sg
का		sg		sg
बजट		sg		sg
है		sg		sg
।		UNK		UNK
मौजूदा		any		sg
वित्तीय		any		sg
वर्ष		sg		sg
में		UNK		UNK
४२		any		UNK
सौ		any		sg
करोड़		any		sg
के		sg		sg
बजट		sg		sg
के		UNK		sg
साथ		sg		sg
१६		any		UNK
हजार		any		sg
किमी		sg		sg
सड़क		sg		sg
बनाने		sg		sg
का		sg		sg
लक्ष्य		sg		sg
है		sg		sg
।		UNK		UNK
लेकिन		UNK		sg
भारत		sg		sg
निर्माण		sg		sg
योजना		sg		sg
में		UNK		UNK
आने		sg		sg
के		UNK		sg
बाद		sg		sg
अब		UNK		sg
हर		UNK		sg
१२		any		UNK
हजार		any		sg
करोड़		any		sg
रुपये		pl		sg
खर्च		sg		sg
करके		any		sg
३५		any		UNK
हजार		any		sg
किमी		sg		sg
सड़क		sg		sg
बनानी		sg		sg
होगी		sg		sg
।		UNK		UNK
यानि		UNK		sg
राज्यों		pl		sg
को		UNK		sg
पहले		sg		sg
से		UNK		sg
ज्यादा		UNK		sg
काम		sg		sg
करना		sg		sg
होगा		sg		sg
।		UNK		UNK
लेकिन		UNK		sg
राज्यों		pl		sg
की		sg		sg
अब		UNK		sg
तक		UNK		sg
की		sg		sg
प्रगति		sg		sg
रिपोर्ट		sg		sg
संतोषजनक		any		sg
नहीं		UNK		sg
है		sg		sg
।		UNK		UNK
इनके		pl		sg
अलावा		UNK		sg
केंद्र		sg		sg
की		sg		sg
चिंता		sg		sg
उन		pl		sg
१०		any		UNK
राज्यों		pl		sg
को		UNK		sg
लेकर		any		sg
भी		UNK		sg
है		sg		sg
जहाँ		UNK		sg
सड़क		sg		sg
संपर्क		sg		sg
बहुत		UNK		sg
कम		UNK		sg
है		sg		sg
।		UNK		UNK
इनमें		pl		sg
उत्तर		sg		sg
प्रदेश		sg		sg
,		UNK		UNK
हिमाचल		sg		sg
प्रदेश		sg		sg
,		UNK		UNK
असम		sg		sg
,		UNK		UNK
पश्चिम		sg		sg
बंगाल		sg		sg
,		UNK		UNK
बिहार		sg		sg
,		UNK		UNK
राजस्थान		sg		sg
,		UNK		UNK
झारखंड		sg		sg
,		UNK		UNK
उड़ीसा		sg		sg
,		UNK		UNK
छत्तीसगढ़		sg		sg
और		UNK		sg
मध्य		sg		sg
प्रदेश		sg		sg
हैं		pl		sg
।		UNK		UNK
वर्ष		sg		sg
२००१		sg		UNK
से		UNK		sg
२००३		sg		UNK
तक		UNK		sg
आवंटित		any		sg
कुल		UNK		sg
५१२६.०९		any		UNK
करोड़		any		sg
रुपये		sg		sg
में		UNK		UNK
४३४८.४८		any		UNK
करोड़		any		sg
NULL		UNK		UNK
और		UNK		sg
वर्ष		sg		sg
२००३		sg		UNK
-		UNK		UNK
०४		sg		UNK
के		sg		sg
आवंटित		any		sg
४३५३.८०		any		UNK
करोड़		any		sg
में		UNK		UNK
३२९६.५९		any		UNK
करोड़		any		sg
रुपए		pl		sg
ही		UNK		sg
खर्च		pl		sg
हो		any		UNK
पाए		pl		sg
।		UNK		UNK
जबकि		UNK		sg
मौजूदा		any		sg
वित्तीय		any		sg
वर्ष		sg		sg
के		UNK		sg
लिए		UNK		sg
आबंटित		any		sg
३४८०		any		UNK
करोड़		any		sg
रुपये		pl		sg
पाने		any		sg
के		UNK		sg
लिए		UNK		sg
अभी		UNK		sg
तक		UNK		sg
ज्यादातर		any		sg
राज्य		pl		sg
अपने		any		sg
प्रस्ताव		pl		sg
तक		UNK		sg
नहीं		UNK		sg
भेज		pl		sg
पाए		pl		sg
हैं		pl		sg
।		UNK		UNK
खासतौर		sg		sg
पर		UNK		sg
उत्तरी		any		sg
क्षेत्र		sg		sg
के		sg		sg
लगभग		UNK		sg
सभी		UNK		sg
राज्यों		pl		sg
की		sg		sg
स्थिति		sg		sg
संतोषजनक		any		sg
नहीं		UNK		sg
है		sg		sg
।		UNK		UNK
लिब्रहान		sg		sg
आयोग		sg		sg
के		UNK		sg
समक्ष		sg		sg
शुक्रवार		sg		sg
को		UNK		sg
भाजपा		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
वह		sg		sg
अयोध्या		sg		sg
में		UNK		UNK
विवादित		any		sg
ढाँचे		sg		sg
को		UNK		sg
गिराए		sg		sg
जाने		any		sg
के		UNK		sg
विरोध		UNK		sg
में		UNK		UNK
थी		sg		sg
।		UNK		UNK
आयोग		sg		sg
के		UNK		sg
समक्ष		sg		sg
पेश		any		sg
उत्तर		sg		sg
प्रदेश		sg		sg
के		sg		sg
पूर्व		any		sg
मुख्यमंत्री		sg		sg
कल्याण		sg		sg
सिंह		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
६		sg		UNK
दिसंबर		sg		sg
,		UNK		UNK
१९९२		sg		UNK
को		UNK		sg
अयोध्या		sg		sg
में		UNK		UNK
विवादित		any		sg
ढाँचे		sg		sg
के		sg		sg
विध्वंस		sg		sg
में		UNK		UNK
उनकी		sg		sg
कोई		sg		sg
भूमिका		sg		sg
नहीं		UNK		sg
थी		sg		sg
।		UNK		UNK
उन्होंने		sg		sg
कहा		sg		sg
कि		UNK		sg
विध्वंस		sg		sg
के		UNK		sg
समय		UNK		sg
पत्रकारों		pl		sg
की		sg		sg
पिटाई		sg		sg
की		sg		sg
गई		sg		sg
थी		sg		sg
और		UNK		sg
उन्हें		pl		sg
घटना		sg		sg
की		sg		sg
तस्वीरें		pl		sg
लेने		any		sg
से		UNK		sg
रोका		sg		sg
गया		sg		sg
,		UNK		UNK
लेकिन		UNK		sg
भीड़		sg		sg
में		UNK		UNK
लोगों		pl		sg
की		sg		sg
पहचान		sg		sg
न		UNK		sg
हो		any		UNK
सकने		any		sg
की		UNK		sg
वजह		UNK		sg
से		UNK		sg
किसी		sg		sg
की		sg		sg
गिरफ्तारी		sg		sg
नहीं		UNK		sg
की		sg		sg
गई		sg		sg
।		UNK		UNK
भाजपा		sg		sg
के		sg		sg
वकील		sg		sg
सत्यपाल		sg		sg
जैन		sg		sg
ने		UNK		sg
शुक्रवार		sg		sg
को		UNK		sg
आयोग		sg		sg
के		UNK		sg
समक्ष		sg		sg
कहा		sg		sg
कि		UNK		sg
भाजपा		sg		sg
अयोध्या		sg		sg
में		UNK		UNK
विवादित		any		sg
ढाँचे		sg		sg
को		UNK		sg
गिराए		sg		sg
जाने		any		sg
के		UNK		sg
विरोध		UNK		sg
में		UNK		UNK
थी		sg		sg
।		UNK		UNK
उन्होंने		sg		sg
कहा		sg		sg
कि		UNK		sg
इस		sg		sg
बारे		UNK		sg
में		UNK		UNK
कोई		sg		sg
निष्कर्ष		sg		sg
नहीं		UNK		sg
निकाला		sg		sg
जा		any		sg
सकता		sg		sg
कि		UNK		sg
भाजपा		sg		sg
और		UNK		sg
इसके		sg		sg
नेता		pl		sg
विवादित		any		sg
ढाँचे		sg		sg
को		UNK		sg
गिराने		sg		sg
के		sg		sg
षडयंत्र		sg		sg
में		UNK		UNK
शामिल		any		sg
थे		pl		sg
।		UNK		UNK
उन्होंने		sg		sg
कहा		sg		sg
कि		UNK		sg
ढ़ाँचे		sg		sg
को		UNK		sg
गिराया		any		sg
जाना		any		sg
दुर्भाग्यपूर्ण		any		sg
था		sg		sg
और		UNK		sg
पार्टी		sg		sg
ढाँचे		sg		sg
को		UNK		sg
किसी		sg		sg
तरह		sg		sg
का		sg		sg
नुक़सान		sg		sg
नहीं		UNK		sg
पहुँचाना		any		sg
चाहती		sg		sg
थी		sg		sg
।		UNK		UNK
ढाँचे		sg		sg
को		UNK		sg
जबरन		UNK		sg
गिराया		any		sg
जाना		any		sg
पार्टी		sg		sg
की		sg		sg
योजना		sg		sg
में		UNK		UNK
कभी		UNK		sg
भी		UNK		sg
शामिल		any		sg
नहीं		UNK		sg
था		sg		sg
।		UNK		UNK
१९८९		sg		UNK
के		pl		sg
चुनावों		pl		sg
में		UNK		UNK
भाजपा		sg		sg
ने		UNK		sg
कहा		sg		sg
था		sg		sg
कि		UNK		sg
वह		sg		sg
विवादित		any		sg
ढाँचे		sg		sg
को		UNK		sg
सम्मानपूर्वक		UNK		sg
किसी		sg		sg
दूसरे		sg		sg
नज़दीकी		any		sg
स्थान		sg		sg
में		UNK		UNK
स्थानांतरित		any		sg
करने		sg		sg
के		sg		sg
पक्ष		sg		sg
में		UNK		UNK
है		sg		sg
।		UNK		UNK
ताकि		UNK		sg
उसी		sg		sg
स्थान		sg		sg
पर		UNK		sg
मंदिर		sg		sg
निर्माण		sg		sg
का		sg		sg
रास्ता		sg		sg
निकल		sg		sg
सके		sg		sg
।		UNK		UNK
जैन		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
भाजपा		sg		sg
नेता		pl		sg
बार		UNK		sg
-		UNK		UNK
बार		UNK		sg
विवादित		any		sg
ढाँचे		sg		sg
पर		UNK		sg
चढ़ने		pl		sg
वाले		pl		sg
लोगों		pl		sg
से		UNK		sg
उतरने		sg		sg
की		sg		sg
अपील		sg		sg
करते		pl		sg
रहे		pl		sg
,		UNK		UNK
लेकिन		UNK		sg
लोगों		pl		sg
ने		UNK		sg
इसकी		sg		sg
अनदेखी		sg		sg
कर		sg		sg
दी		sg		sg
।		UNK		UNK
आडवाणी		sg		sg
इन		pl		sg
लोगों		pl		sg
को		UNK		sg
रोकने		any		sg
के		UNK		sg
लिए		UNK		sg
व्यक्तिगत		any		sg
रूप		sg		sg
से		UNK		sg
वहाँ		UNK		sg
जाना		any		sg
चाहते		sg		sg
थे		sg		sg
,		UNK		UNK
लेकिन		UNK		sg
सुरक्षा		sg		sg
कारणों		pl		sg
की		UNK		sg
वजह		UNK		sg
से		UNK		sg
उन्हें		sg		sg
रोका		sg		sg
गया		sg		sg
।		UNK		UNK
इसके		sg		sg
बाद		sg		sg
आडवाणी		sg		sg
ने		UNK		sg
उमा		sg		sg
भारती		sg		sg
और		UNK		sg
प्रमोद		sg		sg
महाजन		sg		sg
से		UNK		sg
वहाँ		UNK		sg
जाकर		any		sg
लोगों		pl		sg
को		UNK		sg
रोकने		sg		sg
का		sg		sg
अनुरोध		sg		sg
किया		sg		sg
।		UNK		UNK
दूसरी		sg		sg
ओर		sg		sg
कल्याण		sg		sg
सिंह		sg		sg
के		sg		sg
वकील		sg		sg
बी.		sg		sg
बी.		sg		sg
सक्सेना		sg		sg
ने		UNK		sg
मामले		sg		sg
की		sg		sg
जाँच		sg		sg
कर		sg		sg
रहे		sg		sg
जस्टिस		sg		sg
एम.		sg		sg
एस.		sg		sg
लिब्रहान		sg		sg
को		UNK		sg
बताया		sg		sg
कि		UNK		sg
मीडियाकर्मियों		pl		sg
ने		UNK		sg
सबूत		pl		sg
पेश		any		sg
किए		pl		sg
हैं		pl		sg
कि		UNK		sg
उस		sg		sg
दिन		sg		sg
पत्रकारों		pl		sg
की		sg		sg
पिटाई		sg		sg
की		sg		sg
गई		sg		sg
।		UNK		UNK
सक्सेना		sg		sg
ने		UNK		sg
कहा		sg		sg
कि		UNK		sg
सीबीआई		sg		sg
ने		UNK		sg
भी		UNK		sg
इस		sg		sg
बारे		UNK		sg
में		UNK		UNK
कोई		sg		sg
साक्ष्य		pl		sg
इकट्ठा		any		sg
नहीं		UNK		sg
किए		pl		sg
हैं		pl		sg
।		UNK		UNK
उन्होंने		sg		sg
कहा		sg		sg
कि		UNK		sg
NULL		UNK		UNK
इतना		sg		sg
स्पष्ट		any		sg
है		sg		sg
कि		UNK		sg
जिन		pl		sg
लोगों		pl		sg
ने		UNK		sg
पत्रकारों		pl		sg
को		UNK		sg
पीटा		sg		sg
और		UNK		sg
उन्हें		pl		sg
तस्वीरें		pl		sg
लेने		any		sg
से		UNK		sg
रोका		sg		sg
वे		pl		UNK
कल्याण		sg		sg
सिंह		sg		sg
सरकार		sg		sg
के		UNK		sg
खिलाफ		UNK		sg
थे		pl		sg
और		UNK		sg
चाहते		pl		sg
थे		pl		sg
कि		UNK		sg
यह		sg		sg
घटना		sg		sg
तस्वीरों		pl		sg
के		UNK		sg
साथ		sg		sg
अखबारों		pl		sg
में		UNK		UNK
प्रकाशित		any		sg
न		UNK		sg
हो		any		UNK
।		UNK		UNK
हालांकि		UNK		sg
घटना		sg		sg
के		UNK		sg
समय		UNK		sg
विवादित		any		sg
ढाँचे		sg		sg
के		UNK		sg
पास		sg		sg
१००		any		UNK
से		UNK		sg
अधिक		UNK		sg
पुलिसकर्मी		pl		sg
तैनात		any		sg
थे		pl		sg
,		UNK		UNK
लेकिन		UNK		sg
भारी		any		sg
भीड़		sg		sg
की		UNK		sg
वजह		UNK		sg
से		UNK		sg
मीडियाकर्मियों		pl		sg
पर		UNK		sg
हुई		pl		sg
ज्यादतियों		pl		sg
के		UNK		sg
लिए		UNK		sg
किसी		sg		sg
को		UNK		sg
भी		UNK		sg
गिरफ्तार		any		sg
नहीं		UNK		sg
किया		sg		sg
गया		sg		sg
।		UNK		UNK
इसलिए		UNK		sg
यह		sg		sg
पहचान		sg		sg
करना		any		sg
मुश्किल		any		sg
था		sg		sg
कि		UNK		sg
किसने		sg		sg
पत्रकारों		pl		sg
की		sg		sg
पिटाई		sg		sg
की		sg		sg
।		UNK		UNK
पश्चिम		sg		sg
बंगाल		sg		sg
में		UNK		UNK
विधानसभा		sg		sg
चुनाव		sg		sg
की		sg		sg
तैयारी		sg		sg
में		UNK		UNK
जुटे		sg		sg
प्रमुख		any		sg
माकपा		sg		sg
के		sg		sg
राज्य		sg		sg
सचिव		sg		sg
अनिल		sg		sg
बिस्वास		sg		sg
की		sg		sg
तबियत		sg		sg
बिगड़ने		any		sg
से		UNK		sg
पार्टी		sg		sg
को		UNK		sg
तगड़ा		sg		sg
झटका		sg		sg
लगा		sg		sg
है		sg		sg
।		UNK		UNK
हेमरेज		sg		sg
के		UNK		sg
बाद		sg		sg
बिस्वास		sg		sg
की		sg		sg
ब्रेन		sg		sg
सर्जरी		sg		sg
की		sg		sg
गई		sg		sg
थी		sg		sg
लेकिन		UNK		sg
रविवार		sg		sg
को		UNK		sg
उनके		sg		sg
शरीर		sg		sg
के		sg		sg
बाएँ		sg		sg
हिस्से		sg		sg
में		UNK		UNK
लकवा		sg		sg
मार		sg		sg
गया		sg		sg
।		UNK		UNK
६१		any		UNK
वर्षीय		any		sg
बिस्वास		sg		sg
की		sg		sg
हालत		sg		sg
गंभीर		any		sg
बनी		sg		sg
हुई		sg		sg
है		sg		sg
।		UNK		UNK
ऐसे		sg		sg
में		UNK		UNK
माकपा		sg		sg
को		UNK		sg
नया		sg		sg
चेहरा		sg		sg
तलाशना		sg		sg
होगा		sg		sg
,		UNK		UNK
जो		sg		sg
इस		sg		sg
वर्ष		sg		sg
अप्रैल		sg		sg
-		UNK		UNK
मई		sg		sg
में		UNK		UNK
पाँच		any		sg
चरणों		pl		sg
में		UNK		UNK
होने		sg		sg
वाले		sg		sg
चुनाव		sg		sg
में		UNK		UNK
पार्टी		sg		sg
के		sg		sg
अभियान		sg		sg
का		sg		sg
नेतृत्व		sg		sg
कर		sg		sg
सके		sg		sg
।		UNK		UNK
रविवार		sg		sg
सुबह		sg		sg
पार्टी		sg		sg
राज्य		sg		sg
समिति		sg		sg
की		sg		sg
आपात		any		sg
बैठक		sg		sg
में		UNK		UNK
बिस्वास		sg		sg
की		sg		sg
बीमारी		sg		sg
से		UNK		sg
उपजी		sg		sg
स्थिति		sg		sg
पर		UNK		sg
विचार		sg		sg
-		UNK		UNK
विमर्श		sg		sg
किया		sg		sg
गया		sg		sg
।		UNK		UNK
बिश्वास		sg		sg
शनिवार		sg		sg
रात		sg		sg
मालदा		sg		sg
में		UNK		UNK
पार्टी		sg		sg
की		sg		sg
चुनावी		any		sg
सभा		sg		sg
को		UNK		sg
संबोधित		any		sg
करने		any		sg
जा		sg		sg
रहे		sg		sg
थे		sg		sg
।		UNK		UNK
लेकिन		UNK		sg
शाम		sg		sg
को		UNK		sg
अपने		any		sg
आवास		sg		sg
पर		UNK		sg
अचानक		UNK		sg
उनकी		sg		sg
हालत		sg		sg
बिगड़		sg		sg
गई		sg		sg
।		UNK		UNK
उन्हें		sg		sg
तुरंत		UNK		sg
नर्सिंग		sg		sg
होम		sg		UNK
में		UNK		UNK
भर्ती		sg		sg
कराया		sg		sg
गया		sg		sg
,		UNK		UNK
जहाँ		UNK		sg
दिमाग		sg		sg
में		UNK		UNK
खून		sg		sg
जम		any		sg
जाने		any		sg
के		UNK		sg
कारण		UNK		sg
उनकी		sg		sg
ब्रेन		sg		sg
सर्जरी		sg		sg
की		sg		sg
गई		sg		sg
।		UNK		UNK
डॉ.		sg		sg
जयंत		sg		sg
बसु		sg		sg
ने		UNK		sg
बताया		sg		sg
कि		UNK		sg
बिस्वास		sg		sg
के		sg		sg
दिमाग		sg		sg
के		sg		sg
दाएँ		sg		sg
हिस्से		sg		sg
में		UNK		UNK
खून		sg		sg
का		sg		sg
एक		any		sg
बड़ा		sg		sg
क्लॉट		sg		sg
जमा		sg		sg
है		sg		sg
और		UNK		sg
उनके		sg		sg
शरीर		sg		sg
के		sg		sg
बाएँ		sg		sg
हिस्से		sg		sg
में		UNK		UNK
लकवा		sg		sg
मार		sg		sg
गया		sg		sg
है		sg		sg
।		UNK		UNK
बिस्वास		sg		sg
की		sg		sg
ग़ैर		any		sg
मौजूदगी		sg		sg
में		UNK		UNK
माकपा		sg		sg
ऐसे		any		sg
नेता		sg		sg
की		sg		sg
तलाश		sg		sg
में		UNK		UNK
जुट		sg		sg
गई		sg		sg
है		sg		sg
,		UNK		UNK
जो		sg		sg
राज्य		sg		sg
में		UNK		UNK
होने		sg		sg
वाले		sg		sg
चुनाव		sg		sg
में		UNK		UNK
पार्टी		sg		sg
के		sg		sg
अभिनय		sg		sg
का		sg		sg
सफल		any		sg
नेतृत्व		sg		sg
कर		sg		sg
सके		sg		sg
।		UNK		UNK
रविवार		sg		sg
सुबह		sg		sg
पार्टी		sg		sg
की		sg		sg
राज्य		sg		sg
इकाई		sg		sg
की		sg		sg
आपात		any		sg
बैठक		sg		sg
में		UNK		UNK
इस		sg		sg
मुद्दे		sg		sg
पर		UNK		sg
भी		UNK		sg
चर्चा		sg		sg
की		sg		sg
गई		sg		sg
।		UNK		UNK
वयोवृद्ध		any		sg
नेता		sg		sg
ज्योति		sg		sg
बसु		sg		sg
और		UNK		sg
मुख्यमंत्री		sg		sg
बुद्धदेव		sg		sg
भट्टाचार्य		sg		sg
समेत		UNK		sg
कई		UNK		sg
नेता		pl		sg
अपने		any		sg
चुनाव		sg		sg
संबंधी		any		sg
कार्यक्रमों		pl		sg
को		UNK		sg
स्थगित		any		sg
कर		any		sg
बैठक		sg		sg
में		UNK		UNK
शामिल		any		sg
हुए		pl		sg
।		UNK		UNK
हालांकि		UNK		sg
उन्होंने		sg		sg
उम्मीद		sg		sg
जताई		sg		sg
है		sg		sg
कि		UNK		sg
बिस्वास		sg		sg
जल्द		UNK		sg
स्वस्थ		any		sg
हो		sg		UNK
जाएंगे		sg		sg
।		UNK		UNK
पार्टी		sg		sg
नेता		pl		sg
बृंदा		sg		sg
करात		sg		sg
और		UNK		sg
सीताराम		sg		sg
येचुरी		sg		sg
भी		UNK		sg
बिश्वास		sg		sg
के		pl		sg
हाल		pl		sg
-		UNK		UNK
चाल		pl		sg
लेने		any		sg
और		UNK		sg
स्वास्थ्य		sg		sg
का		sg		sg
जायज़ा		sg		sg
लेने		any		sg
यहाँ		UNK		sg
पहुँच		pl		sg
रहे		pl		sg
हैं		pl		sg
।		UNK		UNK
गुड़गाँव		sg		sg
में		UNK		UNK
बहुराष्ट्रीय		any		sg
कंपनी		sg		sg
होंडा		sg		sg
के		pl		sg
श्रमिकों		pl		sg
पर		UNK		sg
पुलिस		sg		sg
बर्बरता		sg		sg
का		sg		sg
मामला		sg		sg
मंगलवार		sg		sg
को		UNK		sg
संसद		sg		sg
के		pl		sg
दोनों		pl		sg
सदनों		pl		sg
में		UNK		UNK
गूँजा		sg		sg
।		UNK		UNK
विपक्षी		any		sg
राजग		sg		sg
के		UNK		sg
साथ		sg		sg
ही		UNK		sg
सरकार		sg		sg
के		pl		sg
सहयोगी		pl		sg
वामदलों		pl		sg
,		UNK		UNK
सपा		sg		sg
और		UNK		sg
बसपा		sg		sg
ने		UNK		sg
भी		UNK		sg
इस		sg		sg
मामले		sg		sg
की		sg		sg
न्यायिक		any		sg
जाँच		sg		sg
कराने		any		sg
और		UNK		sg
राज्य		sg		sg
की		sg		sg
हुड्डा		sg		sg
सरकार		sg		sg
की		sg		sg
बरखास्तगी		sg		sg
की		sg		sg
माँग		sg		sg
को		UNK		sg
लेकर		any		sg
सदन		sg		sg
से		UNK		sg
बहिर्गमन		sg		sg
किया		sg		sg
।		UNK		UNK
केंद्रीय		any		sg
गृहमंत्री		sg		sg
शिवराज		sg		sg
पाटिल		sg		sg
ने		UNK		sg
दोनों		pl		sg
सदनों		pl		sg
में		UNK		UNK
इस		sg		sg
मामले		sg		sg
पर		UNK		sg
बयान		sg		sg
दिया		sg		sg
,		UNK		UNK
लेकिन		UNK		sg
विपक्ष		sg		sg
उससे		sg		sg
संतुष्ट		any		sg
नहीं		UNK		sg
हुआ		sg		sg
।		UNK		UNK
लोकसभा		sg		sg
में		UNK		UNK
दोपहर		sg		sg
बाद		sg		sg
फिर		UNK		sg
यह		sg		sg
मामला		sg		sg
उठा		sg		sg
और		UNK		sg
पुनः		UNK		sg
गृहमंत्री		sg		sg
ने		UNK		sg
सदन		sg		sg
में		UNK		UNK
बयान		sg		sg
दिया		sg		sg
कि		UNK		sg
राज्य		sg		sg
सरकार		sg		sg
मामले		sg		sg
की		sg		sg
न्यायिक		any		sg
जाँच		sg		sg
के		UNK		sg
लिए		UNK		sg
तैयार		any		sg
है		sg		sg
।		UNK		UNK
गुड़गाँव		sg		sg
में		UNK		UNK
सोमवार		sg		sg
को		UNK		sg
प्रदर्शन		sg		sg
कर		pl		sg
रहे		pl		sg
मजदूरों		pl		sg
पर		UNK		sg
बेरहमी		sg		sg
से		UNK		sg
NULL		UNK		UNK
लाठीचार्ज		sg		sg
की		sg		sg
घटना		sg		sg
पर		UNK		sg
दोनों		pl		sg
सदनों		pl		sg
में		UNK		UNK
हंगामे		sg		sg
का		sg		sg
माहौल		sg		sg
रहा		sg		sg
।		UNK		UNK
इसके		sg		sg
चलते		UNK		sg
दोनों		pl		sg
सदनों		pl		sg
में		UNK		UNK
प्रश्नकाल		sg		sg
की		sg		sg
कार्यवाही		sg		sg
स्थगित		any		sg
करनी		sg		sg
पड़ी		sg		sg
और		UNK		sg
इस		sg		sg
प्रकरण		sg		sg
पर		UNK		sg
चर्चा		sg		sg
कराई		sg		sg
गई		sg		sg
।		UNK		UNK
राज्यसभा		sg		sg
में		UNK		UNK
भाजपा		sg		sg
के		sg		sg
एस.		sg		sg
एस.		sg		sg
अहलूवालिया		sg		sg
ने		UNK		sg
मामला		sg		sg
उठाते		sg		sg
हुए		sg		sg
कहा		sg		sg
कि		UNK		sg
इस		sg		sg
घटना		sg		sg
ने		UNK		sg
जलियांवाला		sg		sg
बाग		sg		sg
कांड		sg		sg
की		pl		sg
यादें		pl		sg
ताजा		sg		sg
कर		pl		sg
दी		sg		sg
हैं		pl		sg
।		UNK		UNK
सदस्यों		pl		sg
ने		UNK		sg
गुड़गाँव		sg		sg
के		sg		sg
उपायुक्त		sg		sg
,		UNK		UNK
एसएसपी		sg		sg
और		UNK		sg
अन्य		any		sg
दोषी		any		sg
पुलिस		sg		sg
अधिकारियों		pl		sg
को		UNK		sg
तत्काल		UNK		sg
बरखास्त		any		sg
करने		any		sg
,		UNK		UNK
घायलों		pl		sg
को		UNK		sg
एक		any		sg
से		UNK		sg
पाँच		any		sg
लाख		any		sg
तक		UNK		sg
मुआवज़ा		sg		sg
देने		any		sg
,		UNK		UNK
मजदूरों		pl		sg
से		UNK		sg
संबंधित		any		sg
कानूनों		pl		sg
को		UNK		sg
कड़ा		sg		sg
बनाने		any		sg
,		UNK		UNK
पूरे		sg		sg
प्रकरण		sg		sg
की		sg		sg
न्यायिक		any		sg
जाँच		sg		sg
कराए		any		sg
जाने		any		sg
तथा		UNK		sg
हुड्डा		sg		sg
सरकार		sg		sg
को		UNK		sg
बरखास्त		any		sg
करने		sg		sg
की		sg		sg
माँग		sg		sg
की		sg		sg
।		UNK		UNK
राज्यसभा		sg		sg
में		UNK		UNK
इनेलो		sg		sg
के		sg		sg
सांसद		sg		sg
अजय		sg		sg
चौटाला		sg		sg
,		UNK		UNK
भाजपा		sg		sg
के		sg		sg
मुरली		sg		sg
मनोहर		sg		sg
जोशी		sg		sg
,		UNK		UNK
सुषमा		sg		sg
स्वराज		sg		sg
,		UNK		UNK
बलबीर		sg		sg
पुंज		sg		sg
,		UNK		UNK
सपा		sg		sg
के		sg		sg
जनेश्वर		sg		sg
मिश्र		sg		sg
,		UNK		UNK
जद		sg		sg
यू		sg		sg
के		sg		sg
शरद		sg		sg
यादव		sg		sg
,		UNK		UNK
NULL		UNK		UNK
रामदेव		sg		sg
भंडारी		sg		sg
आदि		UNK		sg
ने		UNK		sg
इस		sg		sg
मामले		sg		sg
पर		UNK		sg
राज्य		sg		sg
और		UNK		sg
केंद्र		sg		sg
सरकारों		pl		sg
को		UNK		sg
आड़े		pl		UNK
हाथों		pl		sg
लेते		pl		sg
हुए		pl		sg
आरोप		sg		sg
लगाया		sg		sg
कि		UNK		sg
वे		pl		UNK
अपनी		any		sg
जिम्मेदारी		sg		sg
से		UNK		sg
बचने		sg		sg
की		sg		sg
कोशिश		sg		sg
कर		pl		sg
रही		sg		sg
हैं		pl		sg
।		UNK		UNK
लोकसभा		sg		sg
में		UNK		UNK
कार्यवाही		sg		sg
शुरू		sg		sg
होते		sg		sg
ही		UNK		sg
सीपीएम		sg		sg
के		sg		sg
गुरुदास		sg		sg
दासगुप्ता		sg		sg
ने		UNK		sg
सदन		sg		sg
में		UNK		UNK
खून		sg		sg
से		UNK		sg
सना		sg		sg
कपड़ा		sg		sg
लहराते		sg		sg
हुए		sg		sg
इस		sg		sg
घटना		sg		sg
को		UNK		sg
उठाया		sg		sg
।		UNK		UNK
उन्होंने		sg		sg
मौके		sg		sg
का		sg		sg
पूरा		sg		sg
ब्यौरा		sg		sg
देते		sg		sg
हुए		sg		sg
पुलिस		sg		sg
प्रशासन		sg		sg
की		sg		sg
बर्बरता		sg		sg
को		UNK		sg
सदन		sg		sg
के		UNK		sg
समक्ष		sg		sg
रखा		sg		sg
।		UNK		UNK
भाजपा		sg		sg
के		sg		sg
विजय		sg		sg
कुमार		sg		sg
मल्होत्रा		sg		sg
ने		UNK		sg
राज्य		sg		sg
सरकार		sg		sg
को		UNK		sg
बरखास्त		any		sg
करने		sg		sg
की		sg		sg
माँग		sg		sg
की		sg		sg
।		UNK		UNK
सपा		sg		sg
के		sg		sg
रामजीलाल		sg		sg
सुमन		sg		sg
,		UNK		UNK
बसपा		sg		sg
के		sg		sg
मित्रसेन		sg		sg
यादव		sg		sg
,		UNK		UNK
जद		sg		sg
यू		sg		sg
के		sg		sg
नितीश		sg		sg
कुमार		sg		sg
,		UNK		UNK
NULL		UNK		UNK
शिवसेना		sg		sg
के		sg		sg
अनंत		sg		sg
गीते		sg		sg
ने		UNK		sg
भी		UNK		sg
घटना		sg		sg
पर		UNK		sg
भारी		any		sg
विरोध		sg		sg
जताते		pl		sg
