Word		Original_feature		Predicted_feature
काँचीपुरम		d		o
कोर्ट		o		o
पर		UNK		d
लगी		UNK		UNK
थी		UNK		UNK
।		UNK		UNK
लेकिन		UNK		o
,		UNK		UNK
फर्स्ट		d		d
क्लास		d		UNK
मजिस्ट्रेट		d		o
जी.		d		UNK
उत्तमराजा		o		o
ने		UNK		UNK
शंकराचार्य		o		o
को		UNK		UNK
पुलिस		d		o
रिमांड		o		d
पर		UNK		d
दिए		UNK		o
जाने		o		o
संबंधी		o		d
पुलिस		o		o
की		o		UNK
याचिका		o		o
पर		UNK		d
फैसला		d		UNK
टाल		UNK		o
दिया		UNK		o
।		UNK		UNK
उन्होंने		o		o
कहा		UNK		UNK
कि		UNK		UNK
इस		o		o
मामले		o		UNK
में		UNK		UNK
दिए		UNK		o
गए		UNK		o
तर्क		d		UNK
बहुत		UNK		d
जटिल		UNK		o
हैं		UNK		UNK
NULL		UNK		UNK
इसलिए		UNK		o
उन्हें		o		o
थोड़ा		d		UNK
और		UNK		UNK
समय		d		o
चाहिए		UNK		o
।		UNK		UNK
वह		d		UNK
अब		d		UNK
कल		d		UNK
सुबह		d		o
इस		o		o
पर		UNK		d
फैसला		d		UNK
देंगे		UNK		o
।		UNK		UNK
पुलिस		d		o
जयेंद्र		d		o
सरस्वती		o		d
को		UNK		UNK
पाँच		any		o
दिन		o		o
के		o		UNK
रिमांड		o		d
पर		UNK		d
मांग		UNK		UNK
रही		UNK		UNK
है		UNK		UNK
।		UNK		UNK
लेकिन		UNK		o
,		UNK		UNK
कोर्ट		o		o
में		UNK		UNK
पेश		o		UNK
शंकराचार्य		o		o
ने		UNK		UNK
इसका		o		o
विरोध		d		o
करते		UNK		o
हुए		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
उन्हें		o		o
गलत		o		UNK
तरीके		o		o
से		UNK		UNK
फंसाया		UNK		o
गया		UNK		o
है		UNK		UNK
।		UNK		UNK
उन्होंने		o		o
आशंका		d		o
जताई		UNK		UNK
कि		UNK		UNK
रिमांड		o		d
पर		UNK		d
दिए		UNK		o
जाने		o		o
पर		UNK		d
उनके		o		o
साथ		d		UNK
बदसलूकी		d		d
हो		UNK		UNK
सकती		UNK		d
है		UNK		UNK
।		UNK		UNK
शंकराचार्य		o		o
के		o		UNK
जवाब		o		o
को		UNK		UNK
टाईप		d		d
किया		UNK		o
गया		UNK		o
और		UNK		UNK
उस		o		o
पर		UNK		d
कोर्ट		o		o
ने		UNK		UNK
उनके		o		o
अंगूठे		o		o
के		d		UNK
निशान		d		o
लिए		UNK		o
।		UNK		UNK
तीन		any		o
घंटे		d		o
चली		UNK		o
सुनवाई		o		o
के		UNK		UNK
दौरान		d		o
कोर्ट		o		o
ने		UNK		UNK
उन्हें		o		o
स्टूल		o		o
पर		UNK		d
बैठने		o		o
की		d		UNK
इजाज़त		d		o
दी		UNK		UNK
।		UNK		UNK
सुनवाई		o		o
के		UNK		UNK
दौरान		d		o
NULL		UNK		UNK
मजिस्ट्रेट		o		o
ने		UNK		UNK
शंकराचार्य		o		o
से		UNK		UNK
उनके		o		o
स्वास्थ्य		o		o
के		UNK		UNK
बारे		UNK		d
में		UNK		UNK
पूछा		UNK		o
तो		UNK		UNK
उन्होंने		o		o
कहा		UNK		UNK
,		UNK		UNK
मैं		d		UNK
कह		UNK		UNK
नहीं		UNK		UNK
सकता		UNK		d
कि		UNK		UNK
ठीक		UNK		UNK
हूँ		UNK		UNK
।		UNK		UNK
इस		o		o
पर		UNK		d
मजिस्ट्रेट		o		o
ने		UNK		UNK
कहा		UNK		UNK
,		UNK		UNK
डॉक्टर		d		d
तो		UNK		UNK
कह		UNK		UNK
रहे		UNK		UNK
हैं		UNK		UNK
कि		UNK		UNK
आपकी		o		d
स्थिति		d		o
सामान्य		UNK		o
है		UNK		UNK
।		UNK		UNK
पर		UNK		d
शंकराचार्य		o		o
ने		UNK		UNK
इससे		o		o
इंकार		d		o
किया		UNK		o
।		UNK		UNK
विजयेंद्र		d		o
सरस्वती		o		d
ने		UNK		UNK
भी		UNK		d
काँची		o		o
के		o		UNK
कोर्ट		o		o
में		UNK		UNK
आवेदन		d		o
दाखिल		UNK		o
कर		UNK		UNK
शंकराचार्य		o		o
से		UNK		UNK
मिलने		o		o
की		d		UNK
इजाज़त		d		o
माँगी		UNK		UNK
है		UNK		UNK
।		UNK		UNK
सुनवाई		o		o
के		UNK		UNK
दौरान		d		o
सरकारी		o		d
वकील		o		d
जयकुमार		o		o
ने		UNK		UNK
शंकररमन		o		o
की		o		UNK
३		d		UNK
सितंबर		o		o
को		UNK		UNK
हुई		UNK		UNK
हत्या		o		UNK
से		UNK		UNK
जुड़े		UNK		o
घटनाक्रम		o		d
की		d		UNK
जानकारी		d		o
दी		UNK		UNK
और		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
तथ्यों		o		o
की		o		UNK
जानकारी		o		o
के		UNK		UNK
लिए		UNK		UNK
शंकराचार्य		o		o
को		UNK		UNK
पाँच		any		o
दिन		o		o
के		o		UNK
रिमांड		o		d
पर		UNK		d
दिया		UNK		o
जाए		UNK		o
।		UNK		UNK
उन्होंने		o		o
कहा		UNK		UNK
कि		UNK		UNK
वह		d		UNK
उनसे		o		o
इस		o		o
मामले		o		UNK
के		o		UNK
आरोपियों		o		o
को		UNK		UNK
दिए		UNK		o
गए		UNK		o
धन		o		o
और		UNK		UNK
शंकररमन		o		o
द्वारा		UNK		d
लिखे		UNK		o
गए		UNK		o
कुछ		o		o
के		UNK		UNK
बारे		UNK		d
में		UNK		UNK
पूछ		d		o
-		UNK		UNK
ताछ		d		UNK
करना		d		o
चाहते		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
उन्होंने		o		o
आश्वासन		d		o
दिया		UNK		o
कि		UNK		UNK
पुलिस		d		o
रिमांड		o		d
पर		UNK		d
शंकराचार्य		o		o
को		UNK		UNK
परेशान		UNK		o
नहीं		UNK		UNK
किया		UNK		o
जाएगा		UNK		o
और		UNK		UNK
उन्हें		o		o
उचित		d		o
भोजन		d		o
उपलब्ध		UNK		o
कराया		UNK		o
जाएगा		UNK		o
।		UNK		UNK
इसका		o		o
विरोध		d		o
करते		UNK		o
हुए		UNK		UNK
बचाव		d		o
पक्ष		o		d
के		o		UNK
वकील		o		d
के.		d		UNK
एस.		d		UNK
दिनकरण		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
न्यायिक		o		o
हिरासत		o		o
में		UNK		UNK
भेजे		UNK		UNK
जाने		o		o
के		UNK		UNK
बाद		d		d
मजिस्ट्रेट		d		o
अपने		o		o
आदेश		o		UNK
को		UNK		UNK
नहीं		UNK		UNK
बदल		UNK		UNK
सकते		UNK		o
।		UNK		UNK
ओंकारेश्वर		d		o
मंदिर		o		o
में		UNK		UNK
भगवान		d		d
मदमहेश्वर		o		o
की		d		UNK
डोली		d		o
आज		d		UNK
मुख्य		o		o
मंदिर		o		o
से		UNK		UNK
निकालकर		UNK		o
गद्दी		d		UNK
स्थल		o		UNK
में		UNK		UNK
रखी		UNK		UNK
गई		UNK		UNK
।		UNK		UNK
वहां		d		UNK
पूजा		d		o
अर्चना		o		o
के		UNK		UNK
बाद		d		d
भगवान		o		d
की		d		UNK
मूर्ति		d		o
बड़े		o		o
जमाण		o		o
(		UNK		UNK
डोली		o		o
)		UNK		UNK
में		UNK		UNK
रखी		UNK		UNK
गई		UNK		UNK
।		UNK		UNK
सैकड़ों		any		o
भक्तों		o		UNK
ने		UNK		UNK
डोली		o		o
के		d		UNK
दर्शन		d		o
किये		UNK		o
।		UNK		UNK
पंचकेदारों		o		o
में		UNK		UNK
मद्महेश्वर		d		o
यात्रा		d		o
सर्वाधिक		UNK		d
कठिन		UNK		o
मानी		UNK		UNK
जाती		UNK		UNK
है		UNK		UNK
।		UNK		UNK
ऊखीमठ		o		o
से		UNK		UNK
उनियाणा		o		o
तक		UNK		UNK
मोटर		d		o
NULL		UNK		UNK
NULL		UNK		UNK
और		UNK		UNK
इसके		o		o
बाद		d		d
दुरूह		d		o
पैदल		d		d
मार्ग		d		d
है		UNK		UNK
।		UNK		UNK
उनियाणा		o		o
से		UNK		UNK
रांशी		d		o
तथा		UNK		UNK
गौंडार		d		o
गांव		o		UNK
तक		UNK		UNK
आठ		any		UNK
किमी		d		d
तथा		UNK		UNK
इसके		o		o
पश्चात		d		o
10		any		UNK
किमी		d		d
खड़ी		d		UNK
चढ़ाई		d		o
पार		d		d
कर		UNK		UNK
मदमहेश्वर		o		o
के		d		UNK
दर्शन		d		o
होते		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
मंदिर		d		o
रमणीक		o		d
मैदान		o		d
पर		UNK		d
है		UNK		UNK
।		UNK		UNK
बदरीनाथ		d		o
केदारनाथ		d		o
मंदिर		d		o
समिति		o		o
के		o		UNK
उपकार्यधिकारी		o		d
जेपी		d		o
नंबूरी		o		o
के		UNK		UNK
अनुसार		UNK		o
गत		d		UNK
वर्ष		d		o
पांच		any		o
हजार		any		o
श्रद्धालुओं		o		o
ने		UNK		UNK
मंदिर		o		o
के		d		UNK
दर्शन		d		o
किए		UNK		o
।		UNK		UNK
इनसे		o		o
72		any		UNK
हजार		any		o
रुपये		o		o
की		d		UNK
आय		d		UNK
हुई		UNK		UNK
।		UNK		UNK
विधायक		o		d
आशा		d		UNK
नौटियाल		o		o
ने		UNK		UNK
बताया		UNK		o
कि		UNK		UNK
प्रदेश		d		o
सरकार		o		d
ने		UNK		UNK
नानू		d		UNK
बुग्याल		o		o
तक		UNK		UNK
मोटर		d		o
मार्ग		d		d
स्वीकृत		UNK		d
कर		UNK		UNK
दिया		UNK		o
है		UNK		UNK
।		UNK		UNK
इस		o		o
अवसर		o		UNK
पर		UNK		d
मुख्य		d		o
कार्याधिकारी		d		o
विजय		d		o
ढौंडियाल		d		o
,		UNK		UNK
मंदिर		d		o
अधिकारी		d		d
भूपेंद्र		d		o
मैठाणी		d		o
,		UNK		UNK
शिवानंद		d		o
पवार		d		d
,		UNK		UNK
दीनानाथ		d		o
तिवाड़ी		d		d
,		UNK		UNK
राजशेखर		d		o
पुजारी		d		o
,		UNK		UNK
गुरुलिंग		d		o
पुजारी		d		o
व		UNK		UNK
डा.		d		d
आरएन		d		UNK
थपलियाल		d		o
भी		UNK		d
मौजूद		UNK		o
थे		UNK		UNK
।		UNK		UNK
दस		o		o
को		UNK		UNK
यह		d		UNK
बनियाकुंड		d		o
NULL		UNK		UNK
तथा		UNK		UNK
11		d		UNK
मई		o		UNK
को		UNK		UNK
तुंगनाथ		d		o
पहुँचेगी		UNK		o
और		UNK		UNK
कपाट		d		d
खोल		UNK		UNK
दिए		UNK		o
जाएंगें		UNK		o
।		UNK		UNK
यह		d		UNK
डोली		d		o
मक्कू		o		UNK
से		UNK		UNK
15		any		UNK
किमी.		d		d
पैदल		d		d
दूरी		d		o
तय		UNK		UNK
करेगी		UNK		o
।		UNK		UNK
दिल्ली		d		o
विश्वविद्यालय		o		o
की		o		UNK
तरह		o		o
रैगिंग		o		o
का		d		UNK
साया		d		UNK
अब		d		UNK
गुड़गाँव		o		d
के		o		UNK
कॉलेजों		o		o
पर		UNK		d
भी		UNK		d
पड़ने		UNK		o
लगा		UNK		UNK
है		UNK		UNK
।		UNK		UNK
गुड़गाँव		o		d
के		o		UNK
प्रतिष्ठित		o		o
नेशनल		o		o
लॉ		d		UNK
कॉलेज		o		o
में		UNK		UNK
प्रथम		any		o
वर्ष		o		o
के		o		UNK
एक		any		o
छात्र		o		UNK
के		UNK		UNK
साथ		d		UNK
वरिष्ठ		o		o
छात्रों		o		o
द्वारा		UNK		d
रैगिंग		d		o
करने		o		o
का		d		UNK
मामला		d		UNK
प्रकाश		o		d
में		UNK		UNK
आया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
सीनियर		o		o
छात्रों		o		o
ने		UNK		UNK
नए		o		UNK
छात्र		o		UNK
के		UNK		UNK
साथ		d		UNK
अभद्र		o		d
तरीके		o		o
से		UNK		UNK
रैगिंग		d		o
करने		o		o
की		d		UNK
कोशिश		d		o
की		UNK		UNK
।		UNK		UNK
इसका		o		o
विरोध		d		o
करने		o		o
पर		UNK		d
उसे		o		o
इतना		UNK		o
पीटा		UNK		d
कि		UNK		UNK
वह		d		UNK
लहू		d		UNK
-		UNK		UNK
लुहान		UNK		o
हो		UNK		UNK
गया		UNK		o
और		UNK		UNK
उसे		o		o
अस्पताल		o		d
में		UNK		UNK
भर्ती		UNK		d
करवाना		UNK		d
पड़ा		UNK		d
।		UNK		UNK
अब		d		UNK
कॉलेज		d		o
प्रशासन		d		o
इस		o		o
मामले		o		UNK
पर		UNK		d
लीपा		d		d
-		UNK		UNK
पोती		d		UNK
करने		o		o
की		d		UNK
कोशिश		d		o
कर		UNK		UNK
रहा		UNK		UNK
है		UNK		UNK
।		UNK		UNK
बताया		UNK		o
जाता		UNK		UNK
है		UNK		UNK
कि		UNK		UNK
१७		d		UNK
अगस्त		o		UNK
को		UNK		UNK
विधि		d		d
स्नातक		o		o
के		o		UNK
पहले		o		UNK
वर्ष		o		o
का		d		UNK
छात्र		d		UNK
प्रशांत		d		o
टोकस		d		o
सेक्टर		d		o
-		UNK		UNK
४२		d		UNK
स्थित		d		o
नेशनल		o		o
लॉ		d		UNK
कॉलेज		d		o
गया		UNK		o
था		UNK		UNK
।		UNK		UNK
प्रशांत		d		o
दिल्ली		o		o
से		UNK		UNK
कॉलेज		d		o
आया		UNK		UNK
था		UNK		UNK
।		UNK		UNK
पहले		o		UNK
ही		UNK		UNK
दिन		o		o
कॉलेज		d		o
परिसर		o		o
में		UNK		UNK
आधा		o		UNK
दर्जन		o		o
से		UNK		UNK
अधिक		UNK		UNK
सीनियर		o		o
छात्रों		o		o
ने		UNK		UNK
उसे		o		o
घेर		UNK		o
लिया		UNK		o
।		UNK		UNK
उन्होंने		o		o
प्रशांत		o		o
के		UNK		UNK
साथ		d		UNK
अभद्र		d		d
व्यवहार		d		o
शुरू		d		o
कर		UNK		UNK
दिया		UNK		o
।		UNK		UNK
NULL		UNK		UNK
प्रशांत		o		o
ने		UNK		UNK
इसका		o		o
विरोध		d		o
किया		UNK		o
तो		UNK		UNK
उन्होंने		o		o
उसे		o		o
जमकर		UNK		o
पीटा		UNK		d
।		UNK		UNK
प्रशांत		o		o
के		o		UNK
अभिभावकों		o		d
के		UNK		UNK
अनुसार		o		o
उसके		o		o
चेहरे		o		o
,		UNK		UNK
गले		o		o
व		UNK		UNK
छाती		o		UNK
पर		UNK		d
जबरदस्त		d		o
प्रहार		d		d
किए		UNK		o
गए		UNK		o
।		UNK		UNK
इसके		o		o
चलते		UNK		o
उसका		o		d
चेहरा		d		o
व		UNK		UNK
गला		d		UNK
सूज		UNK		o
गया		UNK		o
।		UNK		UNK
प्रशांत		o		o
के		o		UNK
रिश्तेदार		o		o
विकास		d		d
टोकस		o		o
के		UNK		UNK
अनुसार		o		o
प्रशांत		d		o
लगभग		UNK		UNK
दो		any		UNK
घंटे		o		o
तक		UNK		UNK
कॉलेज		o		o
में		UNK		UNK
लहू		d		UNK
-		UNK		UNK
लुहान		UNK		o
पड़ा		UNK		d
रहा		UNK		UNK
,		UNK		UNK
लेकिन		UNK		o
कॉलेज		d		o
प्रशासन		o		o
ने		UNK		UNK
उसे		o		o
फर्स्ट		d		d
एड		d		o
देने		o		o
के		UNK		UNK
बजाय		UNK		o
मामले		o		UNK
को		UNK		UNK
रफा		d		d
-		UNK		UNK
दफा		d		UNK
कराने		o		o
का		d		UNK
प्रयास		d		o
किया		UNK		o
।		UNK		UNK
बाद		o		d
में		UNK		UNK
प्रशांत		o		o
के		o		UNK
पिता		o		d
अजीत		d		UNK
टोकस		o		o
को		UNK		UNK
यह		d		UNK
जानकारी		d		o
दी		UNK		UNK
गई		UNK		UNK
।		UNK		UNK
प्रशांत		o		o
को		UNK		UNK
लेकर		UNK		o
अजीत		d		UNK
टोकस		d		o
सिविल		d		o
अस्पताल		d		d
गए		UNK		o
।		UNK		UNK
वहाँ		d		UNK
डॉक्टरों		o		o
ने		UNK		UNK
प्रशांत		o		o
की		d		UNK
हालत		d		UNK
देखकर		UNK		UNK
उसे		o		o
अस्पताल		o		d
में		UNK		UNK
दाखिल		UNK		o
कर		UNK		UNK
लिया		UNK		o
।		UNK		UNK
प्रशांत		d		o
१८		d		UNK
अगस्त		o		o
तक		UNK		UNK
अस्पताल		o		d
में		UNK		UNK
रहा		UNK		UNK
।		UNK		UNK
बाद		o		d
में		UNK		UNK
वहाँ		o		UNK
से		UNK		UNK
उसे		o		o
डिस्चार्ज		UNK		o
कराकर		UNK		d
दिल्ली		o		o
के		o		UNK
एक		any		o
निजी		o		o
अस्पताल		o		d
में		UNK		UNK
दाखिल		UNK		o
किया		UNK		o
गया		UNK		o
।		UNK		UNK
अजीत		d		UNK
टोकस		o		o
के		UNK		UNK
अनुसार		o		o
अभी		d		d
भी		UNK		d
प्रशांत		d		o
पूरी		o		d
तरह		o		o
से		UNK		UNK
ठीक		UNK		UNK
नहीं		UNK		UNK
हुआ		UNK		UNK
है		UNK		UNK
।		UNK		UNK
प्रशांत		o		o
के		o		UNK
परिजनों		o		o
का		d		UNK
आरोप		d		d
है		UNK		UNK
कि		UNK		UNK
कॉलेज		d		o
प्रशासन		o		o
ने		UNK		UNK
रैगिंग		d		o
करने		o		o
वाले		o		UNK
छात्रों		o		o
के		UNK		UNK
खिलाफ		UNK		o
अभी		o		d
तक		UNK		UNK
कोई		d		UNK
कार्रवाई		d		d
नहीं		UNK		UNK
की		UNK		UNK
है		UNK		UNK
।		UNK		UNK
उनके		o		o
अनुसार		UNK		o
कॉलेज		d		o
प्रशासन		d		o
इस		o		o
मामले		o		UNK
पर		UNK		d
लीपा		d		d
-		UNK		UNK
पोती		d		UNK
कर		UNK		UNK
दोषी		o		UNK
छात्रों		o		o
को		UNK		UNK
बचाने		o		o
की		d		UNK
कोशिश		d		o
कर		UNK		UNK
रहा		UNK		UNK
है		UNK		UNK
।		UNK		UNK
प्रशांत		o		o
ने		UNK		UNK
कॉलेज		o		o
के		o		UNK
सीनियर		o		o
छात्र		o		UNK
रविंद्र		d		o
यादव		o		o
,		UNK		UNK
सचिन		d		o
सहरावत		o		d
व		UNK		UNK
प्रवीण		d		d
नागर		o		o
सहित		UNK		o
सात		any		o
छात्रों		o		o
पर		UNK		d
रैगिंग		d		o
करने		o		o
का		d		UNK
आरोप		d		d
लगाया		UNK		o
है		UNK		UNK
।		UNK		UNK
इस		o		o
बीच		d		o
लॉ		d		UNK
कॉलेज		o		o
के		o		UNK
निदेशक		o		o
प्रो.		d		o
जे.		d		UNK
एल.		d		UNK
कौल		o		UNK
ने		UNK		UNK
स्वीकार		d		d
किया		UNK		o
कि		UNK		UNK
१७		d		UNK
अगस्त		o		o
को		UNK		UNK
कॉलेज		d		o
परिसर		o		o
में		UNK		UNK
एक		any		o
घटना		d		o
हुई		UNK		UNK
है		UNK		UNK
।		UNK		UNK
हालांकि		UNK		o
उन्होंने		o		o
इसे		o		o
रैगिंग		o		o
का		d		UNK
मामला		d		UNK
मानने		o		o
से		UNK		UNK
इन्कार		d		o
कर		UNK		UNK
दिया		UNK		o
।		UNK		UNK
उन्होंने		o		o
कहा		UNK		UNK
कि		UNK		UNK
इस		o		o
घटना		o		o
की		d		UNK
शिकायत		d		o
उन्हें		o		o
मिली		UNK		o
है		UNK		UNK
।		UNK		UNK
इस		o		o
शिकायत		o		o
को		UNK		UNK
कॉलेज		o		o
की		o		UNK
अनुशासनात्मक		o		d
समिति		o		o
को		UNK		UNK
भेज		UNK		o
दिया		UNK		o
गया		UNK		o
है		UNK		UNK
।		UNK		UNK
समिति		o		o
की		o		UNK
रिपोर्ट		o		o
के		o		UNK
आधार		o		d
पर		UNK		d
ही		UNK		UNK
कार्रवाई		d		d
होगी		UNK		UNK
।		UNK		UNK
सर्दियों		o		o
के		o		UNK
कदमों		o		UNK
की		o		UNK
आहट		o		UNK
को		UNK		UNK
महसूस		UNK		UNK
करते		UNK		o
हुए		UNK		UNK
पर्यटन		d		o
तंत्र		o		o
में		UNK		UNK
ऊर्जा		o		o
का		d		UNK
संचार		d		o
होने		UNK		UNK
लगा		UNK		UNK
है		UNK		UNK
।		UNK		UNK
गर्मियों		o		o
में		UNK		UNK
पहाड़ों		o		o
की		d		UNK
ठंडी		d		o
हवाएं		d		UNK
लुभाती		UNK		o
हैं		UNK		UNK
तो		UNK		UNK
,		UNK		UNK
सर्दियों		o		o
में		UNK		UNK
बर्फ		o		d
के		UNK		UNK
साथ		d		UNK
चटख		d		o
धूप		d		d
भी		UNK		d
सैलानियों		o		o
को		UNK		UNK
उत्तरांचल		o		o
की		d		UNK
ओर		d		UNK
चुबंक		o		o
की		o		UNK
तरह		o		o
खींचने		o		o
का		d		UNK
काम		d		UNK
करती		UNK		d
है		UNK		UNK
।		UNK		UNK
सर्दियों		o		o
के		UNK		UNK
दौरान		d		o
जहां		d		o
देश		o		UNK
के		d		UNK
मैदानी		d		d
इलाके		d		o
कोहरे		o		o
की		o		UNK
मोटी		o		d
परतों		o		o
में		UNK		UNK
कसमसाते		UNK		o
हुए		UNK		UNK
शीत		o		UNK
लहर		o		UNK
की		o		UNK
नुकीली		o		o
बरछियों		o		o
से		UNK		UNK
जूझ		UNK		UNK
रहे		UNK		UNK
होते		UNK		UNK
हैं		UNK		UNK
,		UNK		UNK
ठीक		UNK		UNK
उसी		d		o
वक्त		d		UNK
पहाड़ों		o		o
में		UNK		UNK
चटख		o		o
धूप		o		d
का		d		UNK
नजारा		d		o
किसी		o		d
आश्चर्यजनक		o		o
खूबसूरत		o		d
अहसास		o		UNK
से		UNK		UNK
कम		UNK		UNK
नहीं		UNK		UNK
होता		UNK		UNK
।		UNK		UNK
गंगनानी		o		o
के		d		UNK
मुख्य		d		o
प्रबंधक		d		o
(		UNK		UNK
पर्यटन		d		o
)		UNK		UNK
ओपी		d		d
वशिष्ठ		d		o
बताते		UNK		d
हैं		UNK		UNK
कि		UNK		UNK
पहाड़ों		o		o
की		o		UNK
इसी		o		UNK
खासियत		o		o
के		UNK		UNK
जरिए		UNK		o
पर्यटकों		o		o
को		UNK		UNK
लुभाने		o		o
का		d		UNK
प्रयास		d		o
किया		UNK		o
जा		UNK		UNK
रहा		UNK		UNK
है		UNK		UNK
।		UNK		UNK
इस		o		o
साल		d		UNK
निगम		o		o
ने		UNK		UNK
कार्तिक		d		d
स्वामी		d		UNK
मंदिर		o		o
(		UNK		UNK
रुद्रप्रयाग		o		d
)		UNK		UNK
तथा		UNK		UNK
दत्तात्रेय		d		o
स्वामी		o		UNK
की		o		UNK
जन्म		d		o
स्थली		o		UNK
को		UNK		UNK
भी		UNK		d
टूर		d		d
पैकेज		o		d
में		UNK		UNK
शामिल		UNK		o
किया		UNK		o
है		UNK		UNK
।		UNK		UNK
निगम		o		o
के		d		UNK
प्रबंध		d		o
निदेशक		d		o
अनिल		d		UNK
कुमार		d		d
शर्मा		d		o
कहते		UNK		UNK
हैं		UNK		UNK
कि		UNK		UNK
सर्दियों		o		o
की		o		UNK
तैयारियों		o		o
में		UNK		UNK
सभी		UNK		d
अतिथि		d		UNK
गृहों		o		o
को		UNK		UNK
नए		o		UNK
सिरे		o		o
से		UNK		UNK
दुरुस्त		UNK		o
कर		UNK		UNK
दिया		UNK		o
गया		UNK		o
है		UNK		UNK
।		UNK		UNK
निगम		o		o
में		UNK		UNK
गढ़वाल		d		d
मंडल		o		o
में		UNK		UNK
71		any		UNK
गेस्ट		d		o
हाउस		d		o
हैं		UNK		UNK
।		UNK		UNK
रुद्रप्रयाग		o		d
में		UNK		UNK
तिलवाड़ा		d		d
और		UNK		UNK
स्यालसौढ़		d		o
पर्यटन		d		o
गांव		d		UNK
भी		UNK		d
स्वागत		o		d
के		UNK		UNK
लिए		UNK		UNK
तैयार		UNK		o
हैं		UNK		UNK
।		UNK		UNK
उन्होंने		o		o
बताया		UNK		o
कि		UNK		UNK
चारधाम		d		o
यात्रा		o		o
,		UNK		UNK
धारा		d		o
बुग्याल		d		o
स्कीइंग		d		o
सेंटर		o		o
,		UNK		UNK
NULL		UNK		UNK
नई		d		UNK
टिहरी		d		d
टाउनशिप		o		o
के		o		UNK
विकास		o		d
का		d		UNK
मास्टर		d		d
प्लान		d		o
अंतिम		o		UNK
दौर		o		o
में		UNK		UNK
है		UNK		UNK
।		UNK		UNK
इनके		o		o
क्रियान्वयन		d		o
होने		o		UNK
के		UNK		UNK
बाद		d		d
पर्यटन		o		o
को		UNK		UNK
खासी		d		UNK
गति		d		UNK
मिलेगी		UNK		o
।		UNK		UNK
पर्यटकों		o		o
की		o		UNK
सुविधा		o		d
के		UNK		UNK
लिए		UNK		UNK
प्रदेश		o		o
भर		UNK		d
में		UNK		UNK
44		any		UNK
स्थानों		o		o
पर		UNK		d
सूचना		d		o
केंद्र		d		o
स्थापित		UNK		o
करने		o		o
के		UNK		UNK
लिए		UNK		UNK
चिह्नित		UNK		o
कर		UNK		UNK
लिया		UNK		o
गया		UNK		o
है		UNK		UNK
।		UNK		UNK
वन		d		o
विभाग		o		d
का		d		UNK
पूरा		d		d
जोर		d		o
प्रकृति		d		d
प्रेमी		o		o
घुमंतुओं		o		o
पर		UNK		d
है		UNK		UNK
।		UNK		UNK
मुख्य		d		o
वन्यजीव		d		o
प्रतिपालक		o		o
श्रीकांत		d		o
चंदोला		o		o
ने		UNK		UNK
बताया		UNK		d
आगामी		o		d
15		d		UNK
नवंबर		o		o
को		UNK		UNK
राष्ट्रीय		o		o
पार्क		o		d
के		d		UNK
द्वार		d		d
खुलते		UNK		o
ही		UNK		UNK
पर्यटक		o		d
की		d		UNK
आमद		d		UNK
शुरू		d		o
हो		UNK		UNK
जाती		UNK		UNK
है		UNK		UNK
।		UNK		UNK
अन्य		o		o
व्यवस्थाओं		o		o
के		UNK		UNK
साथ		d		UNK
स्टाफ		o		d
को		UNK		UNK
सख्त		d		UNK
निर्देश		d		o
दिए		UNK		o
गए		UNK		o
हैं		UNK		UNK
कि		UNK		UNK
वे		d		UNK
सैलानियों		o		o
के		UNK		UNK
साथ		d		UNK
व्यावसायिक		o		d
मेजबान		o		o
की		o		UNK
तरह		o		o
पेश		UNK		o
आएं		UNK		UNK
।		UNK		UNK
वन		d		o
विभाग		d		d
,		UNK		UNK
प्रकृति		d		d
प्रेमी		o		o
सैलानी		d		UNK
,		UNK		UNK
जिम		d		o
कार्बेट		d		d
नेशनल		d		o
पार्क		d		d
,		UNK		UNK
राजाजी		d		o
राष्ट्रीय		d		o
पार्क		d		d
,		UNK		UNK
NULL		UNK		UNK
नंदा		d		o
देवी		d		UNK
बायोस्फीयर्स		d		o
रिजर्व		o		o
का		d		UNK
खुला		d		o
क्षेत्र		d		o
भी		UNK		d
शामिल		UNK		o
हैं		UNK		UNK
।		UNK		UNK
दुर्गापूजा		o		d
,		UNK		UNK
दशहरा		o		o
व		UNK		UNK
दीपावली		o		d
पर		UNK		d
आने		o		UNK
वाले		o		UNK
बंगाल		o		o
,		UNK		UNK
गुजरात		o		o
व		UNK		UNK
महाराष्ट्र		o		o
के		d		UNK
सैलानी		d		UNK
व		UNK		UNK
हनीमून		d		UNK
कपल		d		UNK
भी		UNK		d
आते		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
कर्नाटक		o		o
के		o		UNK
घटनाक्रमों		o		o
को		UNK		UNK
तवज्जो		d		o
दिए		UNK		o
बिना		UNK		o
कांग्रेस		o		o
ने		UNK		UNK
शनिवार		o		o
को		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
गठबंधन		d		o
राजनीति		d		o
देश		o		UNK
का		d		UNK
भविष्य		d		o
है		UNK		UNK
और		UNK		UNK
