Word		Original_feature		Predicted_feature
से		psp		n
हस्तक्षेप		n		n
करने		v		n
की		psp		n
माँग		n		n
की		v		n
।		punc		n
इस		pn		n
दौरान		nst		n
सत्ता		n		n
पक्ष		n		n
और		avy		n
विपक्ष		n		n
के		psp		n
बीच		nst		n
कई		avy		n
बार		n		n
नोक		n		n
-		punc		n
झोंक		n		n
हुई		v		v
,		punc		n
जिससे		pn		n
सदन		n		n
में		psp		n
हंगामे		n		v
की		psp		n
स्थिति		n		n
उत्पन्न		adj		n
हुई		v		v
।		punc		n
सदस्यों		n		n
ने		psp		n
प्रधानमंत्री		n		n
से		psp		n
बयान		n		n
देने		v		n
की		psp		n
माँग		n		n
की		v		n
और		avy		n
सदन		n		n
से		psp		n
बहिर्गमन		n		n
किया		v		n
।		punc		n
बाद		nst		n
में		psp		n
गृह		n		n
मंत्री		n		n
शिवराज		n		n
पाटिल		n		n
ने		psp		n
पहले		nst		n
लोकसभा		n		n
में		psp		n
NULL		unk		n
NULL		unk		n
फिर		adv		n
राज्यसभा		n		n
में		psp		n
बयान		n		n
दिया		v		n
।		punc		n
पाटिल		n		n
ने		psp		n
कहा		v		v
कि		avy		n
जिस		pn		n
स्थान		n		n
पर		psp		n
लाठीचार्ज		n		n
हुआ		v		n
वहाँ		pn		v
पर		psp		n
धारा		n		n
144		n		n
लागू		adj		n
की		v		n
गई		v		n
थी		v		n
।		punc		n
पुलिस		n		n
ने		psp		n
जब		pn		n
स्थिति		n		n
को		psp		n
नियत्रंण		n		n
से		psp		n
बाहर		nst		v
होते		v		n
देखा		v		n
तो		pn		n
उसने		pn		n
मजदूरों		n		n
पर		psp		n
लाठीचार्ज		n		n
किया		v		n
,		punc		n
जिसमें		pn		n
92		num		n
लोग		n		n
घायल		adj		n
हो		v		v
गये		v		n
।		punc		n
उन्होंने		pn		v
700		num		n
लोगों		n		n
के		psp		n
घायल		adj		n
होने		v		v
की		psp		n
बात		n		n
को		psp		n
निराधार		adj		n
बताया		v		n
।		punc		n
घायलों		n		n
को		psp		n
अस्पताल		n		n
में		psp		n
भर्ती		n		n
कराया		v		n
गया		v		n
था		v		n
,		punc		n
जिनमें		pn		n
से		psp		n
45		num		n
को		psp		n
छुट्टी		n		n
दे		v		n
दी		v		n
गयी		v		n
है		v		v
।		punc		n
उन्होंने		pn		v
बताया		v		n
कि		avy		n
32		num		n
पुलिसकर्मी		n		n
भी		avy		n
घायल		adj		n
हैं		v		v
।		punc		n
इस		pn		n
घटना		n		n
में		psp		n
एक		num		n
डीएसपी		n		n
के		psp		n
दोनों		num		n
हाथ		n		v
टूट		v		n
गए		v		n
।		punc		n
प्रदर्शनकारियों		n		n
ने		psp		n
पुलिस		n		n
की		psp		n
जीप		n		n
समेत		psp		n
दो		num		n
अन्य		adj		n
वाहन		n		v
फूँक		v		n
डाले		v		n
।		punc		n
पाटिल		n		n
ने		psp		n
इस		pn		n
बात		n		n
का		psp		n
खंडन		n		n
किया		v		n
कि		avy		n
मंगलवार		n		n
को		psp		n
गुड़गाँव		n		n
अस्पताल		n		n
में		psp		n
फिर		adv		n
मजदूरों		n		n
और		avy		n
उनके		pn		n
परिजनों		n		n
पर		psp		n
लाठीचार्ज		n		n
किया		v		n
गया		v		n
।		punc		n
उन्होंने		pn		v
कहा		v		v
कि		avy		n
वहाँ		pn		v
परिजनों		n		n
और		avy		n
पुलिस		n		n
के		psp		n
बीच		nst		n
हल्की		adj		n
धक्का		n		n
-		punc		n
मुक्की		n		n
होने		v		v
की		psp		n
सूचना		n		n
मिली		v		n
है		v		v
।		punc		n
उन्होंने		pn		v
कहा		v		v
कि		avy		n
यह		pn		v
घटना		n		n
दुर्भाग्यपूर्ण		adj		n
है		v		v
जिसका		pn		n
सभी		pn		n
को		psp		n
दुख		n		n
है		v		v
।		punc		n
घटना		n		n
की		psp		n
न्यायिक		adj		n
जाँच		n		n
की		psp		n
विपक्ष		n		n
की		psp		n
माँग		n		n
पर		psp		n
उन्होंने		pn		v
मामले		n		n
से		psp		n
राज्य		n		n
सरकार		n		n
को		psp		n
अवगत		adj		n
कराने		v		n
को		psp		n
कहा		v		v
।		punc		n
विपक्षी		adj		n
सदस्य		n		n
पाटिल		n		n
के		psp		n
बयान		n		n
से		psp		n
संतुष्ट		adj		n
नहीं		avy		v
हुए		v		v
।		punc		n
उनका		pn		n
कहना		v		v
है		v		v
कि		avy		n
सरकार		n		n
मामले		n		n
पर		psp		n
पर्दा		n		n
डालने		v		n
की		psp		n
कोशिश		n		n
कर		v		n
रही		v		v
है		v		v
।		punc		n
लोकसभा		n		n
में		psp		n
भाजपा		n		n
के		psp		n
नेता		n		n
लालकृष्ण		n		n
आडवाणी		n		n
ने		psp		n
कहा		v		v
कि		avy		n
गृहमंत्री		n		n
ने		psp		n
गुड़गाँव		n		n
पुलिस		n		n
का		psp		n
बयान		n		n
दोहरा		v		v
दिया		v		n
है		v		v
।		punc		n
राज्यसभा		n		n
में		psp		n
राम		n		n
जेठमलानी		n		n
ने		psp		n
सवाल		n		n
खड़ा		adj		n
किया		v		n
कि		avy		n
धारा		n		n
144		n		n
का		psp		n
उल्लंघन		n		n
करने		v		n
पर		psp		n
लाठीचार्ज		n		n
किया		v		n
जाए		v		n
,		punc		n
यह		pn		v
कानून		n		n
की		psp		n
किस		pn		n
किताब		n		n
में		psp		n
लिखा		v		n
है		v		v
।		punc		n
उन्होंने		pn		v
कहा		v		v
कि		avy		n
असल		adj		n
सवाल		n		n
यह		pn		v
है		v		v
कि		avy		n
बल		n		n
प्रयोग		n		n
क्यों		pn		n
किया		v		n
?		punc		n
इस		pn		n
पर		psp		n
पाटिल		n		n
ने		psp		n
कहा		v		v
कि		avy		n
जाँच		n		n
में		psp		n
सब		avy		n
तथ्यों		n		n
का		psp		n
खुलासा		n		n
किया		v		n
जाएगा		v		n
।		punc		n
लोकसभा		n		n
में		psp		n
भोजनावकाश		n		n
के		psp		n
बाद		nst		n
एक		num		n
बार		n		n
फिर		adv		n
इस		pn		n
मामले		n		n
पर		psp		n
हंगामे		n		v
के		psp		n
आसार		n		n
पैदा		adj		n
हुए		v		v
।		punc		n
इस		pn		n
पर		psp		n
गृहमंत्री		n		n
ने		psp		n
पुनः		adv		n
सदन		n		n
में		psp		n
बयान		n		n
दिया		v		n
।		punc		n
उन्होंने		pn		v
नई		adj		n
बात		n		n
यह		pn		v
कही		v		n
कि		avy		n
मुख्यमंत्री		n		n
मामले		n		n
की		psp		n
न्यायिक		adj		n
जाँच		n		n
के		psp		n
लिए		psp		n
तैयार		adj		n
हो		v		v
गए		v		n
हैं		v		v
,		punc		n
जिसकी		pn		n
रिपोर्ट		n		n
तीन		num		n
माह		n		v
के		psp		n
भीतर		nst		n
आएगी		v		n
।		punc		n
पूर्वी		adj		n
सीमा		n		n
पर		psp		n
अवैध		adj		n
घुसपैठ		n		n
की		psp		n
समस्या		n		n
के		psp		n
समाधान		n		n
के		psp		n
लिए		psp		n
भारत		n		n
ने		psp		n
शुक्रवार		n		n
को		psp		n
बांग्लादेश		n		n
से		psp		n
'		punc		n
एक		num		n
उपयुक्त		adj		n
व्यवस्था		n		n
या		avy		v
प्रोटोकॉल		n		n
'		punc		n
स्थापित		adj		n
करने		v		n
को		psp		n
कहा		v		v
है		v		v
।		punc		n
प्रत्यर्पण		n		n
संधि		n		n
और		avy		n
आपराधिक		adj		n
मामलों		n		n
में		psp		n
परस्पर		pn		n
कानूनी		adj		n
सहायता		n		n
पर		psp		n
समझौते		n		n
के		psp		n
लिए		psp		n
भारत		n		n
द्वारा		psp		n
जोर		n		n
दिए		v		n
जाने		v		n
के		psp		n
बाद		nst		n
बांग्लादेश		n		n
इन		pn		n
प्रस्तावों		n		n
पर		psp		n
विचार		n		n
करने		v		n
को		psp		n
राजी		adj		n
हो		v		v
गया		v		n
है		v		v
।		punc		n
दोनों		num		n
पक्ष		n		n
एक		pn		n
-		punc		n
दूसरे		pn		n
के		psp		n
यहाँ		pn		v
पकड़े		v		n
गए		v		n
अपराधियों		n		n
को		psp		n
अपने		pn		n
देश		n		n
के		psp		n
दूतावास		n		n
के		psp		n
अधिकारियों		n		n
से		psp		n
मिलने		v		n
की		psp		n
इजाज़त		n		n
देने		v		n
पर		psp		n
राजी		adj		n
हो		v		v
गए		v		n
हैं		v		v
।		punc		n
दोनों		num		n
देशों		n		n
के		psp		n
बीच		nst		n
दो		num		n
दिनी		adj		n
सचिव		n		n
स्तरीय		adj		n
बैठक		n		n
शनिवार		n		n
को		psp		n
खत्म		adj		n
हुई		v		v
।		punc		n
इस		pn		n
मौके		n		n
पर		psp		n
दोनों		num		n
पक्षों		n		n
ने		psp		n
सुरक्षा		n		n
संबंधी		adj		n
मुद्दों		n		n
और		avy		n
गिरफ्तार		adj		n
अपराधियों		n		n
को		psp		n
उच्चायोग		n		n
के		psp		n
अधिकारियों		n		n
से		psp		n
मिलने		v		n
की		psp		n
इजाज़त		n		n
देने		v		n
पर		psp		n
राजी		adj		n
होते		v		n
हुए		v		n
एक		num		n
संयुक्त		adj		n
घोषणा		n		n
-		punc		n
जारी		adj		n
की		v		n
।		punc		n
बयान		n		n
पर		psp		n
बांग्लादेश		n		n
के		psp		n
गृह		n		n
सचिव		n		n
सरफराज़		n		n
हुसैन		n		n
के		psp		n
साथ		nst		n
दस्तखत		n		n
करने		v		n
वाले		psp		n
भारतीय		adj		n
गृह		n		n
सचिव		n		n
वी.		n		n
के.		n		n
दुग्गल		n		n
ने		psp		n
कहा		v		v
कि		avy		n
दोनों		num		n
पक्षों		n		n
ने		psp		n
अपने		pn		n
राष्ट्रीय		adj		n
हितों		n		n
को		psp		n
बरकरार		adj		n
रखते		v		n
हुए		v		v
सहयोग		n		n
की		psp		n
भावना		n		n
से		psp		n
सौहार्दपूर्ण		adj		n
माहौल		n		v
में		psp		n
बात		n		n
-		punc		n
चीत		n		n
की		v		n
।		punc		n
दोनों		num		n
देशों		n		n
के		psp		n
बीच		nst		n
समानताओं		n		n
का		psp		n
जिक्र		n		n
करते		v		n
हुए		v		v
हुसैन		n		n
ने		psp		n
कहा		v		v
कि		avy		n
ढाका		n		n
को		psp		n
आगामी		adj		n
सार्क		n		n
सम्मेलन		n		n
के		psp		n
लिए		psp		n
भारत		n		n
के		psp		n
प्रधानमंत्री		n		n
मनमोहन		n		v
सिंह		n		n
की		psp		n
यात्रा		n		n
का		psp		n
इंतजार		n		n
रहेगा		v		v
।		punc		n
हुसैन		n		n
ने		psp		n
संयुक्त		adj		n
बयान		n		n
पढ़ा		v		n
लेकिन		avy		n
किसी		pn		n
भी		avy		n
पक्ष		n		n
ने		psp		n
मीडिया		n		n
के		psp		n
सवालों		n		n
का		psp		n
जवाब		n		n
नहीं		avy		v
दिया		v		n
।		punc		n
बात		n		n
-		punc		n
चीत		n		n
के		psp		n
दौरान		nst		n
बांग्लादेश		n		n
ने		psp		n
स्पष्ट		adj		n
किया		v		n
कि		avy		n
उनके		pn		n
यहाँ		pn		v
अगस्त		n		n
में		psp		n
हुए		v		v
विस्फोट		n		n
में		psp		n
भारत		n		n
की		psp		n
कथित		adj		n
लिता		n		n
की		psp		n
मीडिया		n		n
की		psp		n
रिपोर्ट		n		n
वास्तव		n		n
में		psp		n
उसकी		pn		n
सरकार		n		n
के		psp		n
पक्ष		n		n
को		psp		n
उजागर		adj		n
नहीं		avy		v
करती		v		n
।		punc		n
मामले		n		n
की		psp		n
जाँच		n		n
चल		v		n
रही		v		v
है		v		v
।		punc		n
बयान		n		n
में		psp		n
कहा		v		v
गया		v		n
है		v		v
कि		avy		n
दोनों		num		n
पक्ष		n		n
हथियारों		n		n
और		avy		n
विस्फोटकों		n		n
की		psp		n
तस्करी		n		n
रोकने		v		n
पर		psp		n
राजी		adj		n
हो		v		v
गए		v		n
हैं		v		v
।		punc		n
सीमा		n		n
पर		psp		n
बाड़बंदी		n		n
के		psp		n
मसले		n		n
पर		psp		n
ढाका		n		n
ने		psp		n
नई		adj		n
दिल्ली		n		n
से		psp		n
उन		pn		n
स्थानों		n		n
की		psp		n
विस्तृत		adj		n
जानकारी		n		n
उपलब्ध		adj		n
कराने		v		n
को		psp		n
कहा		v		v
,		punc		n
जहाँ		pn		v
सीमा		n		n
के		psp		n
150		num		n
गज		n		n
के		psp		n
अंदर		nst		n
बाड़बंदी		n		n
की		v		n
जानी		v		n
है		v		v
।		punc		n
दोनों		num		n
पक्षों		n		n
ने		psp		n
नशीले		adj		n
पदार्थों		n		n
की		psp		n
तस्करी		n		n
रोकने		v		n
के		psp		n
लिए		psp		n
शीघ्र		adv		n
समझौते		n		n
की		psp		n
जरूरत		n		n
पर		psp		n
जोर		n		n
दिया		v		n
।		punc		n
सीमापारीय		adj		n
अपराधों		n		n
को		psp		n
रोकने		v		n
के		psp		n
लिए		psp		n
भी		avy		n
दोनों		num		n
पक्ष		n		n
सीमा		n		n
पर		psp		n
निगरानी		n		n
बढ़ाने		v		n
और		avy		n
कार्रवाई		n		n
करने		v		n
पर		psp		n
राजी		adj		n
हुए		v		v
।		punc		n
ज्योतिषियों		n		n
के		psp		n
बयान		n		n
के		psp		n
बाद		nst		n
किया		v		n
दावा		n		n
-		punc		n
दरअसल		adv		n
कुछ		avy		psp
समय		n		n
पहले		nst		n
ज्योतिषियों		n		n
ने		psp		n
कहा		v		v
था		v		n
कि		avy		n
काफी		avy		n
समय		n		n
पहले		nst		n
मंदिर		n		n
में		psp		n
किसी		pn		n
महिला		n		v
के		psp		n
प्रवेश		n		n
के		psp		n
चलते		psp		n
मंदिर		n		n
अपवित्र		adj		n
हो		v		v
चुका		v		n
है		v		v
।		punc		n
ज्योतिषियों		n		n
के		psp		n
इस		pn		n
बयान		n		n
के		psp		n
कुछ		avy		psp
ही		avy		v
दिनों		n		n
बाद		nst		n
जयमाला		n		n
ने		psp		n
मंदिर		n		n
के		psp		n
मुख्य		adj		n
पुजारी		n		n
को		psp		n
भेजे		v		n
एक		num		n
खत		n		psp
में		psp		n
खुलासा		n		n
किया		v		n
कि		avy		n
बीस		num		n
साल		n		n
पहले		nst		n
वो		pn		n
मंदिर		n		n
में		psp		n
घुसी		v		n
थी		v		n
और		avy		n
उसने		pn		n
मूर्ति		n		n
को		psp		n
भी		avy		n
छुआ		v		n
था		v		n
।		punc		n
हालांकि		avy		v
जयमाला		n		n
ने		psp		n
कहा		v		v
कि		avy		n
वो		pn		n
जानबूझकर		adv		n
मंदिर		n		n
में		psp		n
नहीं		avy		v
घुसी		v		n
,		punc		n
बल्कि		avy		n
भीड़		n		n
के		psp		n
रेले		n		n
के		psp		n
चलते		psp		n
मंदिर		n		n
में		psp		n
पहुंच		v		n
गई		v		n
।		punc		n
उस		pn		n
वक्त		n		n
जयमाला		n		n
की		psp		n
उम्र		n		n
27		num		n
साल		n		n
थी		v		n
।		punc		n
कुंवारे		adj		n
हैं		v		v
भगवान		n		n
अयप्पा		n		n
।		punc		n
शबरीमलाई		n		n
मंदिर		n		n
में		psp		n
10		num		n
-		punc		n
50		num		n
साल		n		n
की		psp		n
महिलाओं		n		v
का		psp		n
प्रवेश		n		n
इसलिए		pn		n
वर्जित		adj		n
है		v		v
क्योंकि		avy		n
भगवान		n		n
अयप्पा		n		n
कुंवारे		adj		n
हैं		v		v
और		avy		n
महिलाओं		n		v
को		psp		n
उन्हें		pn		v
देखने		v		n
तक		psp		n
की		psp		n
इजाजत		n		n
नहीं		avy		v
है		v		v
।		punc		n
साल		n		n
भर		avy		n
में		psp		n
करीब		avy		n
50		num		n
लाख		num		n
से		psp		n
ज्यादा		avy		n
भक्त		n		n
भगवान		n		n
अयप्पा		n		n
के		psp		n
दर्शनों		n		n
के		psp		n
लिए		psp		n
आते		v		n
हैं		v		v
।		punc		n
यही		pn		v
नहीं		avy		v
श्रद्धालु		n		n
भी		avy		n
इस		pn		n
बात		n		n
को		psp		n
कोरी		adj		n
कल्पना		n		n
मान		v		n
रहे		v		v
हैं		v		v
।		punc		n
केरल		n		n
के		psp		n
अधिकतर		adj		n
मंदिरों		n		n
में		psp		n
महिलाओं		n		v
को		psp		n
मूर्ति		n		n
छूने		v		n
की		psp		n
मनाही		n		v
है		v		v
।		punc		n
चिंता		n		n
से		psp		n
केंद्र		n		n
को		psp		n
आगाह		adj		n
भी		avy		n
कर		v		n
दिया		v		n
गया		v		n
NULL		unk		n
उत्तर		n		n
प्रदेश		n		n
में		psp		n
अगले		adj		n
कुछ		avy		psp
माह		n		v
में		psp		n
विधानसभा		n		n
चुनाव		n		n
भी		avy		n
होने		v		v
हैं		v		v
।		punc		n
संगम		n		n
में		psp		n
जल		n		n
प्रदूषण		n		n
से		psp		n
श्रद्धालुओं		n		n
के		psp		n
नाराज		adj		n
होने		v		v
की		psp		n
आशंका		n		n
को		psp		n
देखते		v		n
हुए		v		v
राज्य		n		n
सरकार		n		n
ने		psp		n
केंद्र		n		n
से		psp		n
अनुरोध		n		n
किया		v		n
था		v		n
कि		avy		n
वह		pn		v
हरियाणा		n		v
,		punc		n
दिल्ली		n		n
,		punc		n
और		avy		n
उत्तरांचल		n		n
से		psp		n
गंगा		n		n
और		avy		n
यमुना		n		n
में		psp		n
ज्यादा		avy		n
पानी		n		n
छोड़ने		v		n
को		psp		n
कहे		v		n
,		punc		n
जिससे		pn		n
कि		avy		n
अर्धकुंभ		n		n
के		psp		n
दौरान		nst		n
संगम		n		n
में		psp		n
नहाने		v		v
लायक		adj		n
साफ		adj		n
पानी		n		n
मिल		v		n
सके		v		n
।		punc		n
राज्य		n		n
सरकार		n		n
को		psp		n
भय		n		n
है		v		v
कि		avy		n
कहीं		adv		n
साधु		n		n
-		punc		n
संत		n		n
प्रदूषित		adj		n
जल		n		n
में		psp		n
स्नान		n		n
करने		v		n
को		psp		n
लेकर		v		n
बवाल		n		n
न		avy		n
मचा		v		n
दें		v		n
।		punc		n
इस		pn		n
चिंता		n		n
से		psp		n
केंद्र		n		n
को		psp		n
आगाह		adj		n
भी		avy		n
कर		v		n
दिया		v		n
गया		v		n
,		punc		n
लेकिन		avy		n
केंद्र		n		n
ने		psp		n
कहा		v		v
कि		avy		n
वह		pn		v
संबंधित		adj		n
राज्यों		n		n
की		psp		n
बैठक		n		n
ही		avy		v
बुला		v		n
सकता		v		n
है		v		v
,		punc		n
NULL		unk		n
बाकी		adj		n
उसके		pn		n
अधिकार		n		n
में		psp		n
नहीं		avy		v
है		v		v
।		punc		n
राज्य		n		n
सरकार		n		n
को		psp		n
टिहरी		n		n
बांध		n		n
से		psp		n
भी		avy		n
ज्यादा		avy		n
पानी		n		n
मिलने		v		n
की		psp		n
उम्मीद		n		n
नहीं		avy		v
है		v		v
।		punc		n
पानी		n		n
की		psp		n
कमी		n		n
से		psp		n
खुद		pn		n
इस		pn		n
बांध		n		n
के		psp		n
तीन		num		n
में		psp		n
से		psp		n
दो		num		n
बिजली		n		n
प्लांट		n		n
बंद		adj		n
करने		v		n
पड़े		v		n
हैं		v		v
।		punc		n
यहां		pn		v
रोजाना		adv		n
भागीरथी		n		n
से		psp		n
150		num		n
घनमीटर		n		n
पानी		n		n
छोड़ा		v		n
जा		v		n
रहा		v		v
है		v		v
।		punc		n
टिहरी		n		n
परियोजना		n		n
के		psp		n
एक		num		n
अधिकारी		n		n
के		psp		n
मुताबिक		psp		n
बांध		n		n
का		psp		n
जल		n		n
स्तर		n		n
लगातार		adv		n
घट		v		n
रहा		v		v
है		v		v
।		punc		n
इसलिए		pn		n
ज्यादा		avy		n
पानी		n		n
छोड़		v		n
पाना		v		n
संभव		adj		n
नहीं		avy		v
है		v		v
।		punc		n
बांध		n		n
बनने		v		n
से		psp		n
पहले		nst		n
यानि		avy		n
पिछले		adj		n
साल		n		n
इन		pn		n
दिनों		n		n
भागीरथी		n		n
से		psp		n
रोजाना		adv		n
50		num		n
घनमीटर		n		n
जल		n		n
प्रवाहित		adj		v
होता		v		v
था		v		n
।		punc		n
यानि		avy		n
टिहरी		n		n
से		psp		n
अब		pn		n
लगभग		avy		n
तिगुना		adj		n
जल		n		n
मिलने		v		n
पर		psp		n
भी		avy		n
संगम		n		n
का		psp		n
प्रदूषण		n		n
साफ		adj		n
नहीं		avy		v
हो		v		v
रहा		v		v
है		v		v
।		punc		n
अप्रैल		n		n
के		psp		n
बाद		nst		n
जब		pn		n
हिमालय		n		v
में		psp		n
बर्फ		n		n
गलने		v		n
लगेगी		v		n
तब		pn		n
बांध		n		n
में		psp		n
जल		n		n
स्तर		n		n
बढ़ने		v		n
की		psp		n
संभावना		n		n
है		v		v
।		punc		n
इसलिए		pn		n
अब		pn		n
टिहरी		n		n
बांध		n		n
से		psp		n
ज्यादा		avy		n
पानी		n		n
मिलने		v		n
की		psp		n
कोई		pn		n
उम्मीद		n		n
नहीं		avy		v
है		v		v
,		punc		n
जबकि		avy		n
दिल्ली		n		n
और		avy		n
हरियाणा		n		v
,		punc		n
यमुना		n		n
के		psp		n
पानी		n		n
में		psp		n
से		psp		n
अपना		pn		n
हिस्सा		n		v
छोड़ने		v		n
को		psp		n
राजी		adj		n
नहीं		avy		v
हैं		v		v
।		punc		n
इसका		pn		n
खामियाजा		n		n
इन		pn		n
नदियों		n		n
के		psp		n
किनारे		n		n
रहने		v		v
वाले		psp		n
40		num		n
करोड़		num		n
लोगों		n		n
को		psp		n
जल		n		n
जनित		adj		n
बीमारियों		n		n
के		psp		n
रूप		n		n
में		psp		n
भुगतना		v		n
पड़		v		n
रहा		v		v
है		v		v
।		punc		n
इसके		pn		n
अतिरिक्त		psp		n
गुग्गुल		n		n
कुंड		n		n
,		punc		n
भीम		n		n
गुफा		n		n
तथा		avy		n
भीमशिला		n		n
भी		avy		n
दर्शनीय		adj		n
स्थल		n		n
हैं		v		v
।		punc		n
आधा		adj		n
किमी		n		n
की		psp		n
दूरी		n		n
पर		psp		n
भैरवनाथ		n		n
मंदिर		n		n
है		v		v
,		punc		n
जहाँ		pn		v
केवल		avy		n
केदारनाथ		n		n
के		psp		n
पट		n		n
खुलने		v		n
और		avy		n
बंद		adj		n
होने		v		v
के		psp		n
दिन		n		n
ही		avy		v
पूजन		n		n
किया		v		n
जाता		v		n
है		v		v
।		punc		n
भैरव		n		n
का		psp		n
स्थान		n		n
उत्तराखंड		n		n
में		psp		n
क्षेत्रपाल		n		n
अथवा		avy		n
भूमिदेव		n		n
के		psp		n
रूप		n		n
में		psp		n
महत्वपूर्ण		adj		n
है		v		v
।		punc		n
यह		pn		v
सोनप्रयाग		n		n
से		psp		n
5		num		n
किमी		n		n
आगे		nst		n
और		avy		n
केदारनाथ		n		n
में		psp		n
6		num		n
किमी		n		n
पहले		nst		n
(		punc		n
पैदल		n		n
)		punc		n
पड़ने		v		n
वाला		psp		n
एक		num		n
अत्यंत		avy		n
महत्वपूर्ण		adj		n
तीर्थ		n		n
एवं		avy		n
विश्राम		n		n
स्थल		n		n
है		v		v
।		punc		n
इसकी		pn		n
ऊँचाई		n		n
केवल		avy		n
1982		num		n
मीटर		n		n
है		v		v
।		punc		n
यहाँ		pn		v
गर्म		adj		n
पानी		n		n
और		avy		n
ठंडे		adj		n
पानी		n		n
के		psp		n
दो		num		n
बहुत		avy		n
ही		avy		v
उत्तम		adj		n
कुंड		n		n
हैं		v		v
।		punc		n
यहाँ		pn		v
गौरी		n		n
मंदिर		n		n
है		v		v
,		punc		n
जो		pn		n
कुछ		avy		psp
छोटा		adj		n
है		v		v
और		avy		n
प्राचीन		adj		n
नहीं		avy		v
है		v		v
।		punc		n
जनश्रुति		n		n
है		v		v
कि		avy		n
इसी		pn		n
स्थान		n		n
पर		psp		n
पार्वती		n		n
ने		psp		n
महादेव		n		v
को		psp		n
पाने		v		n
के		psp		n
लिए		psp		n
तपस्या		n		n
की		v		n
थी		v		n
।		punc		n
मंदिर		n		n
में		psp		n
गौरी		n		n
और		avy		n
पार्वती		n		n
की		psp		n
धातु		n		n
की		psp		n
मूर्तियाँ		n		n
हैं		v		v
।		punc		n
दूसरा		num		n
मंदिर		n		n
राधाकृष्ण		n		n
का		psp		n
है		v		v
,		punc		n
जिसे		pn		n
कृष्ण		n		n
भक्तों		n		n
का		psp		n
नूतन		adj		n
प्रयास		n		n
समझा		v		n
जाना		v		n
ही		avy		v
उत्तम		adj		n
होगा		v		v
।		punc		n
केदारनाथ		n		n
से		psp		n
19		num		n
किमी		n		n
पहले		nst		n
गंगोतरी		n		n
,		punc		n
NULL		avy		n
बूढ़ाकेदार		n		n
सोनप्रयाग		n		n
के		psp		n
रास्ते		n		n
के		psp		n
निकट		nst		n
त्रियुगी		adj		n
नारायण		n		n
नाम		n		n
से		psp		n
प्रसिद्ध		adj		n
एक		num		n
धार्मिक		adj		n
स्थल		n		n
है		v		v
।		punc		n
मंदिर		n		n
के		psp		n
गर्भगृह		n		n
में		psp		n
नारायण		n		n
भगवान		n		n
की		psp		n
सुंदर		adj		n
मूर्ति		n		n
है		v		v
।		punc		n
अन्य		adj		n
मूर्तियों		n		n
में		psp		n
भू		n		n
-		punc		n
देवी		n		n
तथा		avy		n
लक्ष्मी		n		n
की		psp		n
मूर्तियाँ		n		n
उल्लेखनीय		adj		n
हैं		v		v
।		punc		n
यहाँ		pn		v
अनेक		avy		n
कुंड		n		n
भी		avy		n
हैं		v		v
।		punc		n
इनके		pn		n
नाम		n		n
ब्रह्म		n		n
कुंड		n		n
,		punc		n
रुद्र		n		n
कुंड		n		n
और		avy		n
सरस्वती		n		n
कुंड		n		n
हैं		v		v
।		punc		n
इस		pn		n
मंदिर		n		n
में		psp		n
अखंड		adj		n
धूनी		n		n
जलती		v		n
रहती		v		n
है		v		v
।		punc		n
किंवदंती		n		n
है		v		v
कि		avy		n
यह		pn		v
वही		pn		v
अग्नि		n		n
है		v		v
,		punc		n
जिसको		pn		n
साक्षी		n		n
कर		v		n
शिव		n		n
ने		psp		n
पार्वती		n		n
से		psp		n
विवाह		n		v
किया		v		n
था		v		n
।		punc		n
पार्वती		n		n
का		psp		n
मायका		n		n
अर्थात		avy		n
हिमालय		n		v
नरेश		n		n
का		psp		n
निवास		n		n
(		punc		n
संभवतः		adv		n
ग्रीष्म		n		n
निवास		n		n
)		punc		n
भी		avy		n
यही		pn		v
बताया		v		n
जाता		v		n
है		v		v
।		punc		n
यह		pn		v
तीनों		num		n
युगों		n		n
(		punc		n
द्वापर		n		n
,		punc		n
त्रेता		n		n
,		punc		n
NULL		avy		n
कलियुग		n		n
)		punc		n
में		psp		n
पूजित		adj		n
रहने		v		v
के		psp		n
कारण		n		n
त्रियुगीनारायण		n		n
बना		v		n
तो		avy		n
आश्चर्य		n		n
नहीं		avy		v
होना		v		v
चाहिए		v		v
।		punc		n
भारतीय		adj		n
सेना		n		n
करती		v		n
है		v		v
व्यवस्था		n		n
।		punc		n
दीपावली		n		n
महापर्व		n		n
के		psp		n
दूसरे		num		n
दिन		n		n
(		punc		n
पड़वा		n		n
)		punc		n
के		psp		n
दिन		n		n
शीत		adj		n
ऋतु		n		n
में		psp		n
मंदिर		n		n
के		psp		n
द्वार		n		n
बंद		adj		n
कर		v		n
दिए		v		n
जाते		v		n
हैं		v		v
।		punc		n
6		num		n
माह		n		v
तक		psp		n
दीपक		n		n
जलता		v		n
रहता		v		v
है		v		v
।		punc		n
बंद		adj		n
करते		v		n
समय		n		n
मंदिर		n		n
में		psp		n
भारतीय		adj		n
सेना		n		n
द्वारा		psp		n
उपस्थित		adj		n
श्रद्धालुओं		n		n
को		psp		n
भोज		n		n
दिया		v		n
जाता		v		n
है		v		v
।		punc		n
भोज		n		n
का		psp		n
खर्च		n		n
भारतीय		adj		n
सेना		n		n
उठाती		v		n
है		v		v
।		punc		n
प्रायः		adv		n
होटल		n		n
,		punc		n
लॉज		n		n
,		punc		n
NULL		avy		n
धर्मशाला		n		n
