Word		Original_feature		Predicted_feature
''		UNK		sg
سے		UNK		sg
اپنے		sg		sg
خطاب		sg		sg
کے		UNK		sg
دوران		sg		sg
کیا		sg		sg
۔		UNK		sg
انھوں		sg		sg
نے		UNK		sg
کہا		sg		sg
کہ		UNK		sg
اللہ		sg		sg
تبارک		sg		sg
و		sg		sg
تعالیٰ		sg		sg
توبہ		sg		sg
کرنے		any		sg
والوں		pl		sg
کو		UNK		sg
پسند		sg		sg
کرتا		sg		sg
ہے		sg		sg
اور		UNK		sg
اس		sg		sg
کے		sg		sg
گناہوں		pl		sg
کو		UNK		sg
معاف		any		sg
کرتا		sg		sg
ہے		sg		sg
۔		UNK		sg
ہر		any		sg
حالت		sg		sg
مےں		UNK		sg
اللہ		sg		sg
کا		sg		sg
شکر		sg		sg
ادا		sg		sg
کرتے		any		sg
رہوگے		any		sg
تو		UNK		sg
اللہ		sg		sg
اپنی		sg		sg
رحمتوں		pl		sg
کو		UNK		sg
جاری		any		sg
رکھےگا		sg		sg
۔		UNK		sg
مولانا		sg		sg
کی		sg		sg
دعاء		sg		sg
پر		UNK		sg
جلسہ		sg		sg
کا		sg		sg
اختتام		sg		sg
ہوا		sg		sg
۔		UNK		sg
کودانڈارام		sg		sg
نے		UNK		sg
مزید		UNK		sg
کہا		sg		sg
کہ		UNK		sg
اپوزیشن		sg		sg
قائدین		pl		sg
نے		UNK		sg
تلنگانہ		sg		sg
کے		sg		sg
متعلق		any		sg
مرکزی		any		sg
اور		UNK		sg
ریاستی		any		sg
حکومتوں		pl		sg
کے		sg		sg
افسوس_ناک		any		sg
رویہ		sg		sg
پر		UNK		sg
برہمی		sg		sg
کا		sg		sg
اظہار		sg		sg
کرتے		sg		sg
ہوئے		sg		sg
کہا		sg		sg
کہ		UNK		sg
سری		sg		sg
کرشنا		sg		sg
کمیٹی		sg		sg
کی		sg		sg
رپورٹ		sg		sg
کا		sg		sg
چیاپٹر		sg		sg
VIII		sg		sg
دستور		sg		sg
کے		UNK		sg
خلاف		any		sg
ہونے		any		sg
کے		UNK		sg
باوجود		UNK		sg
مرکزی		any		sg
حکومت		sg		sg
کمیٹی		sg		sg
کی		sg		sg
رپورٹ		sg		sg
کو		UNK		sg
نہ		UNK		sg
صرف		UNK		sg
قبول		any		sg
کر		any		sg
رہی		sg		sg
ہے		sg		sg
بلکہ		UNK		sg
کمیٹی		sg		sg
کی		sg		sg
سفارشات		pl		sg
پر		UNK		sg
عمل_آواری		sg		sg
کرتے		sg		sg
ہوئے		sg		sg
تلنگانہ		sg		sg
تحریک		sg		sg
کو		UNK		sg
متاثر		any		sg
کرنے		any		sg
کا		sg		sg
کام		sg		sg
بھی		UNK		sg
کر		any		sg
رہی		sg		sg
ہے		sg		sg
مذکورہ		any		sg
بالا		sg		sg
سیاسی		any		sg
جماعتوں		pl		sg
کے		sg		sg
قائدین		pl		sg
نے		UNK		sg
جے		sg		sg
اے		sg		sg
سی		sg		sg
کے		sg		sg
وفد		sg		sg
کو		UNK		sg
ہر		UNK		sg
ممکن		any		sg
تعاون		sg		sg
کا		sg		sg
تیقن		sg		sg
دیا		sg		sg
اور		UNK		sg
کہا		sg		sg
کہ		UNK		sg
وہ		sg		sg
علیحدہ		any		sg
ریاست		sg		sg
تلنگانہ		sg		sg
کے		sg		sg
قیام		sg		sg
کے		UNK		sg
لئے		UNK		sg
تلنگانہ		sg		sg
کی		sg		sg
عوام		sg		sg
کے		UNK		sg
ساتھ		sg		sg
ہےں		pl		sg
۔		UNK		sg
کودانڈارام		sg		sg
نے		UNK		sg
مزید		UNK		sg
کہا		sg		sg
کہ		UNK		sg
اپوزیشن		sg		sg
قائدین		pl		sg
نے		UNK		sg
تلنگانہ		sg		sg
کے		sg		sg
متعلق		any		sg
مرکزی		any		sg
اور		UNK		sg
ریاستی		any		sg
حکومتوں		pl		sg
کے		sg		sg
افسوس_ناک		any		sg
رویہ		sg		sg
پر		UNK		sg
برہمی		sg		sg
کا		sg		sg
اظہار		sg		sg
کرتے		sg		sg
ہوئے		sg		sg
کہا		sg		sg
کہ		UNK		sg
سری		sg		sg
کرشنا		sg		sg
کمیٹی		sg		sg
کی		sg		sg
رپورٹ		sg		sg
کا		sg		sg
چیاپٹر		sg		sg
VIII		sg		sg
دستور		sg		sg
کے		UNK		sg
خلاف		any		sg
ہونے		any		sg
کے		UNK		sg
باوجود		UNK		sg
مرکزی		any		sg
حکومت		sg		sg
کمیٹی		sg		sg
کی		sg		sg
رپورٹ		sg		sg
کو		UNK		sg
نہ		UNK		sg
صرف		UNK		sg
قبول		any		sg
کر		any		sg
رہی		sg		sg
ہے		sg		sg
بلکہ		UNK		sg
کمیٹی		sg		sg
کی		sg		sg
سفارشات		pl		sg
پر		UNK		sg
عمل_آواری		sg		sg
کرتے		sg		sg
ہوئے		sg		sg
تلنگانہ		sg		sg
تحریک		sg		sg
کو		UNK		sg
متاثر		any		sg
کرنے		any		sg
کا		sg		sg
کام		sg		sg
بھی		UNK		sg
کر		any		sg
رہی		sg		sg
ہے		sg		sg
مذکورہ		any		sg
بالا		sg		sg
سیاسی		any		sg
جماعتوں		pl		sg
کے		sg		sg
قائدین		pl		sg
نے		UNK		sg
جے		sg		sg
اے		sg		sg
سی		sg		sg
کے		sg		sg
وفد		sg		sg
کو		UNK		sg
ہر		UNK		sg
ممکن		any		sg
تعاون		sg		sg
کا		sg		sg
تیقن		sg		sg
دیا		sg		sg
اور		UNK		sg
کہا		sg		sg
کہ		UNK		sg
وہ		sg		sg
علیحدہ		any		sg
ریاست		sg		sg
تلنگانہ		sg		sg
کے		sg		sg
قیام		sg		sg
کے		UNK		sg
لئے		UNK		sg
تلنگانہ		sg		sg
کی		sg		sg
عوام		sg		sg
کے		UNK		sg
ساتھ		sg		sg
ہےں		pl		sg
۔		UNK		sg
کودانڈارام		sg		sg
نے		UNK		sg
کہا		sg		sg
کہ		UNK		sg
نئی		sg		sg
دہلی		sg		sg
مےں		UNK		sg
مختلف		any		sg
شعبہ_حیات		sg		sg
سے		UNK		sg
تعلق		sg		sg
رکھنے		any		sg
والی		sg		sg
موافق		any		sg
تلنگانہ		sg		sg
تنظیمیں		pl		sg
اور		UNK		sg
جماعتیں		pl		sg
علیحدہ		any		sg
ریاست		sg		sg
تلنگانہ		sg		sg
کی		sg		sg
جدوجہد		sg		sg
جاری		any		sg
رکھے		pl		sg
ہوئے		pl		sg
ہےں		pl		sg
۔		UNK		sg
سنٹرل		sg		sg
جے		sg		sg
اے		sg		sg
سی		sg		sg
کی		sg		sg
جانب		sg		sg
سے		UNK		sg
نئی		sg		sg
دہلی		sg		sg
مےں		UNK		sg
اُن		pl		sg
تمام		UNK		sg
علیحدہ		any		sg
تنظیموں		pl		sg
کو		UNK		sg
متحد		any		sg
کر		any		sg
کے		any		sg
اےک		any		sg
جے		sg		sg
اے		sg		sg
سی		sg		sg
کا		sg		sg
قیام		sg		sg
بھی		UNK		sg
عمل		sg		sg
مےں		UNK		sg
لایا		sg		sg
گیا		sg		sg
ہے		sg		sg
۔		UNK		sg
کودانڈارام		sg		sg
نے		UNK		sg
کہا		sg		sg
کہ		UNK		sg
مرکزی		any		sg
حکومت		sg		sg
متنازعہ		any		sg
باب		sg		sg
کو		UNK		sg
عوام		sg		sg
کے		UNK		sg
سامنے		sg		sg
پیش		sg		sg
کرنے		any		sg
مےں		UNK		sg
تساہل		sg		sg
سے		UNK		sg
کام		sg		sg
لے		any		sg
رہی		sg		sg
ہے		sg		sg
NULL		UNK		sg
اس		sg		sg
کے		UNK		sg
برخلاف		any		sg
مرکزی		any		sg
حکومت		sg		sg
نے		UNK		sg
سری		sg		sg
کرشنا		sg		sg
کمیٹی		sg		sg
کی		sg		sg
رپورٹ		sg		sg
کے		sg		sg
چیاپٹر		sg		sg
VIII		sg		sg
کے		sg		sg
متعلق		any		sg
ہائی		sg		sg
کورٹ		sg		sg
آندھراپردیش		sg		sg
کے		sg		sg
سخت		any		sg
ریمارکس		sg		sg
کو		UNK		sg
خارج		sg		sg
کرنے		any		sg
کا		sg		sg
مطالبہ		sg		sg
کرتے		sg		sg
ہوئے		sg		sg
سپریم		sg		sg
کورٹ		sg		sg
کی		sg		sg
ڈیوثرن		sg		sg
بنچ		sg		sg
پر		UNK		sg
اپیل		sg		sg
دائر		any		sg
کی		sg		sg
ہے		sg		sg
جو		sg		sg
تلنگانہ		sg		sg
مسئلہ		sg		sg
پر		UNK		sg
مرکزی		any		sg
حکومت		sg		sg
کی		sg		sg
بدیانتی		sg		sg
کا		sg		sg
واضح		any		sg
ثبوت		sg		sg
ہے		sg		sg
اور		UNK		sg
مرکزی		any		sg
اور		UNK		sg
ریاستی		any		sg
حکومتوں		pl		sg
سے		UNK		sg
مخالف		any		sg
تلنگانہ		sg		sg
رویہ		sg		sg
کے		UNK		sg
سبب		sg		sg
تلنگانہ		sg		sg
کی		sg		sg
چار		any		sg
کروڑ		any		sg
عوام		sg		sg
کے		sg		sg
دلوں		pl		sg
مےں		UNK		sg
مرکزی		any		sg
اور		UNK		sg
ریاستی		any		sg
حکومتوں		pl		sg
کے		UNK		sg
خلاف		any		sg
غم		sg		sg
و		UNK		sg
غصہ		sg		sg
بڑھتا		sg		sg
جا		any		sg
رہا		sg		sg
ہے		sg		sg
۔		UNK		sg
انھوں		sg		sg
نے		UNK		sg
مزید		UNK		sg
کہا		sg		sg
کہ		UNK		sg
تلنگانہ		sg		sg
جوائنٹ		sg		sg
ایکشن		sg		sg
کمیٹی		sg		sg
حکومتوں		pl		sg
کے		sg		sg
مخالف		any		sg
تلنگانہ		sg		sg
رویہ		sg		sg
کے		UNK		sg
خلاف		any		sg
اپنے		any		sg
احتجاج		sg		sg
مےں		UNK		sg
شدت		sg		sg
پیدا		any		sg
کرنے		any		sg
کا		sg		sg
لائحہ_عمل		sg		sg
تیار		any		sg
کر		any		sg
رہی		sg		sg
ہے		sg		sg
۔		UNK		sg
انھوں		sg		sg
نے		UNK		sg
کہا		sg		sg
کہ		UNK		sg
تلنگانہ		sg		sg
سنٹرل		sg		sg
جوائنٹ		sg		sg
ایکشن		sg		sg
کمیٹی		sg		sg
اور		UNK		sg
اسٹیرنگ		sg		sg
کمیٹی		sg		sg
کا		sg		sg
مرکزی		any		sg
اجلاس		sg		sg
5		sg		sg
مئی		sg		sg
کو		UNK		sg
منعقد		any		sg
ہونے		sg		sg
جا		any		sg
رہا		sg		sg
ہے		sg		sg
NULL		UNK		sg
جس		sg		sg
کے		UNK		sg
بعد		sg		sg
جے		sg		sg
اے		sg		sg
سی		sg		sg
اپنے		any		sg
احتجاجی		any		sg
پروگراموں		pl		sg
کا		sg		sg
اعلان		sg		sg
کرےگی		sg		sg
۔		UNK		sg
اس		sg		sg
موقع		sg		sg
پر		UNK		sg
کودانڈارام		sg		sg
نے		UNK		sg
ایس		sg		sg
آئی		sg		sg
تقرر		sg		sg
پر		UNK		sg
فوری		any		sg
امتناع		sg		sg
عائد		any		sg
کرنے		any		sg
کا		sg		sg
مطالبہ		sg		sg
کرتے		sg		sg
ہوئے		sg		sg
کہا		sg		sg
کہ		UNK		sg
پریسڈنشیل		sg		sg
آرڈر		sg		sg
کے		UNK		sg
تحت		sg		sg
14f		sg		sg
کو		UNK		sg
منسوخ		any		sg
کیا		sg		sg
جائے		sg		sg
اور		UNK		sg
ایس		sg		sg
آئی		sg		sg
پوسٹوں		pl		sg
پر		UNK		sg
تقرر		sg		sg
کو		UNK		sg
روک		any		sg
دیا		sg		sg
جائے		sg		sg
NULL		UNK		sg
انھوں		sg		sg
نے		UNK		sg
ایس		sg		sg
آئی		sg		sg
پوسٹوں		pl		sg
پر		UNK		sg
دستور		sg		sg
کے		UNK		sg
خلاف		any		sg
تقرر		sg		sg
پر		UNK		sg
سخت		any		sg
انتباہ		sg		sg
دیتے		sg		sg
ہوئے		sg		sg
شدید		any		sg
احتجاج		sg		sg
کی		sg		sg
دھمکی		sg		sg
بھی		UNK		sg
دی		sg		sg
۔		UNK		sg
اس		sg		sg
موقع		sg		sg
پر		UNK		sg
جے		sg		sg
اے		sg		sg
سی		sg		sg
کے		sg		sg
دیگر		any		sg
قائدین		pl		sg
وینکٹ		sg		sg
سوامی		sg		sg
،		UNK		sg
سرینواس		sg		sg
گوڑ		sg		sg
،		UNK		sg
NULL		UNK		sg
دیوی		sg		sg
پرساد		sg		sg
بھی		UNK		sg
موجود		any		sg
تھے		pl		sg
۔		UNK		sg
کووا		sg		sg
کیریئر		sg		sg
گائیڈنس		sg		sg
کونسل		sg		sg
اور		UNK		sg
بی		sg		sg
وائی		sg		sg
ایس		sg		sg
ٹی		sg		sg
کے		sg		sg
اشتراک		sg		sg
سے		UNK		sg
خودروزگار		sg		sg
کے		sg		sg
متلاشی		any		sg
نوجوانوں		pl		sg
کو		UNK		sg
ان		pl		sg
کی		sg		sg
صنعت		sg		sg
شروع		sg		sg
کرنے		any		sg
اور		UNK		sg
بینک		sg		sg
سے		UNK		sg
قرض		sg		sg
حاصل		sg		sg
کر		any		sg
کے		any		sg
صنعت		sg		sg
کو		UNK		sg
فروغ		sg		sg
دینے		any		sg
سے		UNK		sg
متعلق		any		sg
معلومات		pl		sg
دینے		any		sg
کے		UNK		sg
لئے		UNK		sg
اےک		any		sg
شعور		sg		sg
بیداری		any		sg
پروگرام		sg		sg
بروز		UNK		sg
اتوار		sg		sg
یکم		sg		sg
مئی		sg		sg
کو		UNK		sg
گیارہ		any		sg
بجے		sg		sg
دن		sg		sg
اردو		sg		sg
گھر		sg		sg
مغلپورہ		sg		sg
پر		UNK		sg
منعقد		any		sg
کیا		sg		sg
ہے		sg		sg
۔		UNK		sg
18		any		sg
تا		UNK		sg
35		any		sg
سال		sg		sg
کی		sg		sg
عمر		sg		sg
کے		sg		sg
نوجوان		sg		sg
جو		sg		sg
تجارت		sg		sg
مےں		UNK		sg
دلچسپی		sg		sg
اور		UNK		sg
تجربہ		sg		sg
رکھتے		pl		sg
ہوں		pl		sg
اور		UNK		sg
جو		sg		sg
دستکاری		any		sg
مصنوعات		pl		sg
اور		UNK		sg
صنعتی		any		sg
پیداوار		sg		sg
کے		sg		sg
پیشہ		sg		sg
مےں		UNK		sg
مصروف		any		sg
ہوں		sg		sg
یا		UNK		sg
ایسے		sg		sg
کسی		sg		sg
پیشہ		sg		sg
کو		UNK		sg
روزگار		sg		sg
کا		sg		sg
ذریعہ		sg		sg
بنانا		sg		sg
چاہتے		pl		sg
ہوں		sg		sg
،		UNK		sg
ان		pl		sg
کی		sg		sg
مکمل		any		sg
رہبری		sg		sg
کی		sg		sg
جائےگی		sg		sg
۔		UNK		sg
مزید		any		sg
تفصیلات		pl		sg
کے		UNK		sg
لئے		UNK		sg
فون		sg		sg
نمبر		sg		sg
27765774		any		sg
پر		UNK		sg
ربط		sg		sg
کریں		sg		sg
۔		UNK		sg
سکریٹری		sg		sg
پردیش		sg		sg
کانگریس		sg		sg
کمیٹی		sg		sg
مسٹر		UNK		sg
سید		sg		sg
یوسف		sg		sg
ہاشمی		sg		sg
نے		UNK		sg
صدرنشین		sg		sg
ریاستی		any		sg
حج		sg		sg
کمیٹی		sg		sg
سے		UNK		sg
ملاقات		sg		sg
کرتے		sg		sg
ہوئے		sg		sg
حج		sg		sg
جیسے		UNK		sg
مقدس		any		sg
فریضہ		sg		sg
مےں		UNK		sg
مسلک		sg		sg
کی		sg		sg
بنیاد		sg		sg
پر		UNK		sg
کوٹہ		sg		sg
مختص		any		sg
کرنے		any		sg
کی		sg		sg
تجویز		sg		sg
پر		UNK		sg
سخت		any		sg
اعتراض		sg		sg
کیا		sg		sg
اور		UNK		sg
مسلمانوں		pl		sg
کو		UNK		sg
تقسیم		sg		sg
کرنے		any		sg
والا		sg		sg
کوئی		sg		sg
بھی		UNK		sg
اقدام		pl		sg
نہ		UNK		sg
کرنے		any		sg
کا		sg		sg
مطالبہ		sg		sg
کیا		sg		sg
۔		UNK		sg
سکریٹری		sg		sg
پردیش		sg		sg
کانگریس		sg		sg
کمیٹی		sg		sg
نے		UNK		sg
آج		sg		sg
حج_ہاؤس		sg		sg
پہنچ		any		sg
کر		any		sg
صدر		sg		sg
ریاستی		any		sg
حج		sg		sg
کمیٹی		sg		sg
مسٹر		UNK		sg
خلیل		sg		sg
الدین		sg		sg
احمد		sg		sg
سے		UNK		sg
ملاقات		sg		sg
کی		sg		sg
اور		UNK		sg
حالیہ		sg		sg
شیعہ		sg		sg
برادری		sg		sg
کے		sg		sg
اجلاس		sg		sg
مےں		UNK		sg
شیعہ		sg		sg
برادری		sg		sg
کے		UNK		sg
لئے		UNK		sg
حج		sg		sg
کا		sg		sg
علحدہ		any		sg
کوٹہ		sg		sg
مختص		any		sg
کرنے		any		sg
کی		sg		sg
تجویز		sg		sg
وصول		sg		sg
ہونے		any		sg
پر		UNK		sg
سخت		any		sg
اعتراض		sg		sg
کرتے		sg		sg
ہوئے		sg		sg
اس		sg		sg
کی		sg		sg
مذمت		sg		sg
کی		sg		sg
اور		UNK		sg
اس		sg		sg
کو		UNK		sg
ہرگز		UNK		sg
قبول		any		sg
نہ		UNK		sg
کرنے		any		sg
پر		UNK		sg
زور		sg		sg
دیا		sg		sg
۔		UNK		sg
حج		sg		sg
اےک		any		sg
مقدس		any		sg
فریضہ		sg		sg
ہے		sg		sg
،		UNK		sg
NULL		UNK		sg
خدا		sg		sg
جس		sg		sg
کو		UNK		sg
طلب		sg		sg
کرتا		sg		sg
ہے		sg		sg
وہی		sg		sg
سعادت		sg		sg
حج		sg		sg
سے		UNK		sg
مستفیض		any		sg
ہوتا		sg		sg
ہے		sg		sg
۔		UNK		sg
حج		sg		sg
کمیٹی		sg		sg
ہمیشہ		UNK		sg
حج		sg		sg
کا		sg		sg
ارادہ		sg		sg
کرنے		any		sg
والوں		pl		sg
سے		UNK		sg
درخواستیں		pl		sg
وصول		sg		sg
کرتی		sg		sg
ہے		sg		sg
اور		UNK		sg
قرعہ_اندازی		sg		sg
کے		UNK		sg
ذریعہ		sg		sg
خوش_نصیبوں		pl		sg
کا		sg		sg
انتخاب		sg		sg
ہوتا		sg		sg
ہے		sg		sg
۔		UNK		sg
درخواست		sg		sg
فارم		sg		sg
داخل		any		sg
کرنے		any		sg
کے		UNK		sg
لئے		UNK		sg
مسلمانوں		pl		sg
کے		sg		sg
تمام		UNK		sg
فرقے		pl		sg
اہل		any		sg
ہےں		pl		sg
،		UNK		sg
NULL		UNK		sg
کسی		sg		sg
پر		UNK		sg
کوئی		sg		sg
پابندی		sg		sg
عائد		any		sg
نہیں		UNK		sg
ہے		sg		sg
۔		UNK		sg
حج		sg		sg
جیسے		UNK		sg
مقدس		any		sg
فریضہ		sg		sg
کو		UNK		sg
بھی		UNK		sg
مسلک		sg		sg
کی		sg		sg
بنیاد		sg		sg
پر		UNK		sg
تقسیم		sg		sg
کرنا		any		sg
ٹھیک		any		sg
نہیں		UNK		sg
ہے		sg		sg
۔		UNK		sg
مسٹر		UNK		sg
یوسف		sg		sg
ہاشمی		sg		sg
نے		UNK		sg
بتایا		sg		sg
کہ		UNK		sg
صدرنشین		sg		sg
ریاستی		any		sg
حج		sg		sg
کمیٹی		sg		sg
نے		UNK		sg
انھیں		sg		sg
بتایا		sg		sg
کہ		UNK		sg
شیعہ		sg		sg
برادری		sg		sg
کے		UNK		sg
لئے		UNK		sg
حج		sg		sg
کوٹہ		sg		sg
مختص		any		sg
کرنے		any		sg
کے		UNK		sg
لئے		UNK		sg
کوئی		sg		sg
اجلاس		sg		sg
طلب		sg		sg
نہیں		UNK		sg
کیا		sg		sg
گیا		sg		sg
،		UNK		sg
NULL		UNK		sg
صرف		UNK		sg
رباط		sg		sg
مےں		UNK		sg
قیام		sg		sg
کی		sg		sg
گنجائش		sg		sg
مےں		UNK		sg
اضافہ		sg		sg
کے		sg		sg
مسئلہ		sg		sg
پر		UNK		sg
غور		sg		sg
کیا		sg		sg
گیا		sg		sg
۔		UNK		sg
اجلاس		sg		sg
مےں		UNK		sg
شیعہ		sg		sg
برادری		sg		sg
کے		UNK		sg
لئے		UNK		sg
کوٹہ		sg		sg
مختص		any		sg
کرنے		any		sg
کا		sg		sg
مطالبہ		sg		sg
کیا		sg		sg
گیا		sg		sg
ہے		sg		sg
,		UNK		sg
لیکن		UNK		sg
ریاستی		any		sg
حج		sg		sg
کمیٹی		sg		sg
کو		UNK		sg
کوٹہ		sg		sg
مختص		any		sg
کرنے		any		sg
کا		sg		sg
کوئی		sg		sg
اختیار		sg		sg
نہیں		UNK		sg
ہے		sg		sg
اور		UNK		sg
نہ		UNK		sg
ہی		UNK		sg
ریاستی		any		sg
حج		sg		sg
کمیٹی		sg		sg
اس		sg		sg
طرح		sg		sg
کی		sg		sg
کوئی		sg		sg
تجویز		sg		sg
رکھتی		sg		sg
ہے		sg		sg
اور		UNK		sg
جو		sg		sg
اجلاس		sg		sg
طلب		sg		sg
کیا		sg		sg
گیا		sg		sg
تھا		sg		sg
،		UNK		sg
اس		sg		sg
کا		sg		sg
حج		sg		sg
کمیٹی		sg		sg
سے		UNK		sg
کوئی		sg		sg
تعلق		sg		sg
نہیں		UNK		sg
ہے		sg		sg
۔		UNK		sg
ریاستی		any		sg
حج		sg		sg
کمیٹی		sg		sg
،		UNK		sg
سنٹرل		sg		sg
حج		sg		sg
کمیٹی		sg		sg
کے		sg		sg
رہنمایانہ		any		sg
خطوط		pl		sg
پر		UNK		sg
کام		sg		sg
کرتی		sg		sg
ہے		sg		sg
۔		UNK		sg
جب		UNK		sg
سنٹرل		sg		sg
حج		sg		sg
کمیٹی		sg		sg
مےں		UNK		sg
اس		sg		sg
طرح		sg		sg
کی		sg		sg
کوئی		sg		sg
تجویز		sg		sg
نہیں		UNK		sg
ہے		sg		sg
تو		UNK		sg
ریاستی		any		sg
حج		sg		sg
کمیٹی		sg		sg
اس		sg		sg
پر		UNK		sg
کس		UNK		sg
طرح		sg		sg
غور		sg		sg
کر		any		sg
سکتی		sg		sg
ہے		sg		sg
۔		UNK		sg
سکریٹری		sg		sg
پردیش		sg		sg
کانگریس		sg		sg
کمیٹی		sg		sg
نے		UNK		sg
بتایا		sg		sg
کہ		UNK		sg
ہر		UNK		sg
مسلمان		sg		sg
خواہ		UNK		sg
وہ		sg		sg
کسی		sg		sg
بھی		UNK		sg
فرقہ		sg		sg
کا		sg		sg
ماننے		any		sg
والا		sg		sg
ہو		any		sg
،		UNK		sg
ادائیگی		sg		sg
حج		sg		sg
کے		UNK		sg
لئے		UNK		sg
درخواست		sg		sg
فارم		sg		sg
داخل		sg		sg
کر		any		sg
سکتا		sg		sg
ہے		sg		sg
۔		UNK		sg
اگر		UNK		sg
وہ		sg		sg
خوش_نصیب		any		sg
ہے		sg		sg
تو		UNK		sg
قرعہ_اندازی		sg		sg
مےں		UNK		sg
اس		sg		sg
کے		sg		sg
انتخاب		sg		sg
پر		UNK		sg
ماضی		sg		sg
مےں		UNK		sg
کسی		sg		sg
نے		UNK		sg
اعتراض		sg		sg
نہیں		UNK		sg
کیا		sg		sg
اور		UNK		sg
نہ		UNK		sg
ہی		UNK		sg
مستقبل		sg		sg
مےں		UNK		sg
ایسا		sg		sg
ہوگا		sg		sg
،		UNK		sg
لیکن		UNK		sg
مسلک		sg		sg
کی		sg		sg
بنیاد		sg		sg
پر		UNK		sg
انتخاب		sg		sg
کو		UNK		sg
ہرگز		UNK		sg
قبول		any		sg
نہیں		UNK		sg
کیا		sg		sg
جائےگا		sg		sg
۔		UNK		sg
اسکولی		any		sg
بچوں		pl		sg
مےں		UNK		sg
میاتھمیٹکس		sg		sg
سے		UNK		sg
متعلق		any		sg
پائے		pl		sg
جانے		any		sg
والے		sg		sg
اےک		any		sg
طرح		sg		sg
کے		sg		sg
خوف		sg		sg
کو		UNK		sg
دور		any		sg
کرنے		any		sg
کے		UNK		sg
لیے		UNK		sg
نسچل		sg		sg
اسمارٹ		sg		sg
لرننگ		sg		sg
سلیوشنس		sg		sg
اور		UNK		sg
نسچل		sg		sg
فاونڈیشن		sg		sg
کی		sg		sg
جانب		sg		sg
سے		UNK		sg
مشترکہ		any		sg
طور		sg		sg
پر		UNK		sg
دونوں		any		sg
شہروں		pl		sg
حیدرآباد		sg		sg
اور		UNK		sg
سکندرآباد		sg		sg
کے		sg		sg
اسکولی		any		sg
طلبہ		sg		sg
کے		UNK		sg
لیے		UNK		sg
میاتھس		sg		sg
سمر		sg		sg
کیمپ		sg		sg
کا		sg		sg
2		sg		sg
تا		UNK		sg
28		sg		sg
مئی		sg		sg
اہتمام		sg		sg
کر		any		sg
رہا		sg		sg
ہے		sg		sg
۔		UNK		sg
ماسٹر		sg		sg
نسچل		sg		sg
نارائنم		sg		sg
نے		UNK		sg
بتایا		sg		sg
کہ		UNK		sg
تھرڈ		sg		sg
تا		UNK		sg
چھ		sg		sg
کلاس		sg		sg
طلبہ		pl		sg
کے		UNK		sg
لیے		UNK		sg
یہ		sg		sg
کیمپ		sg		sg
ہے		sg		sg
جس		sg		sg
مےں		UNK		sg
پرائمری		any		sg
طلبہ		sg		sg
کے		UNK		sg
لیے		UNK		sg
اوقات		pl		sg
صبح		sg		sg
6		any		sg
تا		UNK		sg
8		any		sg
اور		UNK		sg
2		any		sg
تا		UNK		sg
4		any		sg
بجے		sg		sg
شام		sg		sg
NULL		UNK		sg
،		UNK		sg
اپرپرائمری		sg		sg
کے		UNK		sg
لیے		UNK		sg
صبح		sg		sg
8-30		any		sg
تا		UNK		sg
10-30		any		sg
بجے		sg		sg
دن		sg		sg
اور		UNK		sg
شام		sg		sg
4-30		any		sg
تا		UNK		sg
6-30		any		sg
بجے		sg		sg
NULL		UNK		sg
اور		UNK		sg
سکنڈری		sg		sg
کے		UNK		sg
لیے		UNK		sg
اوقات		pl		sg
11		any		sg
تا		UNK		sg
1		any		sg
بجے		sg		sg
دن		sg		sg
اور		UNK		sg
شام		sg		sg
7		any		sg
تا		UNK		sg
9		any		sg
بجے		sg		sg
شب		sg		sg
ہوں_گے		any		sg
۔		UNK		sg
رجسٹریشن		sg		sg
چارجس		sg		sg
1000		any		sg
روپئے		pl		sg
ہوں_گے		any		sg
۔		UNK		sg
ہر		UNK		sg
کلاس		sg		sg
25		any		sg
طلبہ		sg		sg
تک		UNK		sg
محدود		any		sg
ہوگی		sg		sg
۔		UNK		sg
دونوں		any		sg
شہروں		pl		sg
مےں		UNK		sg
یہ		sg		sg
کیمپ		sg		sg
عطا		sg		sg
پور		sg		sg
،		UNK		sg
اے		sg		sg
ایس		sg		sg
را		sg		sg
نگر		sg		sg
،		UNK		sg
بنجارہ		sg		sg
ہلز		sg		sg
،		UNK		sg
بیگم		sg		sg
پیٹ		sg		sg
،		UNK		sg
بوئن		sg		sg
پلی		sg		sg
،		UNK		sg
خیریت		sg		sg
آباد		sg		sg
،		UNK		sg
کوٹھی		sg		sg
،		UNK		sg
کوکٹ		sg		sg
پلی		sg		sg
،		UNK		sg
مادھا		sg		sg
پور		sg		sg
،		UNK		sg
میاں		sg		sg
پور		sg		sg
،		UNK		sg
نارائن		sg		sg
گوڑہ		sg		sg
،		UNK		sg
نلہ		sg		sg
کنٹہ		sg		sg
،		UNK		sg
سکندرآباد		sg		sg
،		UNK		sg
ایس		sg		sg
آر		sg		sg
نگر		sg		sg
،		UNK		sg
حبشی		sg		sg
گوڑہ		sg		sg
،		UNK		sg
دلسکھ		sg		sg
نگر		sg		sg
،		UNK		sg
اپل		sg		sg
،		UNK		sg
گچی		sg		sg
باولی		sg		sg
،		UNK		sg
چارمینار		sg		sg
اور		UNK		sg
چینتل		sg		sg
مےں		UNK		sg
منعقد		any		sg
ہوگا		sg		sg
۔		UNK		sg
شین		sg		sg
وارن		sg		sg
کی		sg		sg
قیادت		sg		sg
مےں		UNK		sg
