Word		Original_feature		Predicted_feature
جانب		m		m
سے		UNK		m
مشترکہ		any		m
طور		m		m
پر		UNK		m
دونوں		any		m
شہروں		m		m
حیدرآباد		m		m
اور		UNK		m
سکندرآباد		m		m
کے		m		m
اسکولی		any		m
طلبہ		m		m
کے		UNK		m
لیے		UNK		m
میاتھس		m		m
سمر		m		m
کیمپ		m		m
کا		m		m
2		m		m
تا		UNK		m
28		m		m
مئی		m		m
اہتمام		m		m
کر		any		m
رہا		m		m
ہے		any		m
۔		UNK		m
ماسٹر		m		m
نسچل		m		m
نارائنم		m		m
نے		UNK		m
بتایا		m		m
کہ		UNK		m
تھرڈ		m		m
تا		UNK		m
چھ		m		m
کلاس		m		m
طلبہ		m		m
کے		UNK		m
لیے		UNK		m
یہ		any		m
کیمپ		m		m
ہے		any		m
جس		any		m
مےں		UNK		m
پرائمری		any		m
طلبہ		f		m
کے		UNK		m
لیے		UNK		m
اوقات		m		m
صبح		f		m
6		any		m
تا		UNK		m
8		any		m
اور		UNK		m
2		any		m
تا		UNK		m
4		any		m
بجے		m		m
شام		f		m
NULL		UNK		m
،		UNK		m
اپرپرائمری		m		m
کے		UNK		m
لیے		UNK		m
صبح		f		m
8-30		any		m
تا		UNK		m
10-30		any		m
بجے		m		m
دن		m		m
اور		UNK		m
شام		m		m
4-30		any		m
تا		UNK		m
6-30		any		m
بجے		m		m
NULL		UNK		m
اور		UNK		m
سکنڈری		m		m
کے		UNK		m
لیے		UNK		m
اوقات		m		m
11		any		m
تا		UNK		m
1		any		m
بجے		m		m
دن		m		m
اور		UNK		m
شام		f		m
7		any		m
تا		UNK		m
9		any		m
بجے		m		m
شب		f		m
ہوں_گے		any		m
۔		UNK		m
رجسٹریشن		m		m
چارجس		m		m
1000		any		m
روپئے		m		m
ہوں_گے		any		m
۔		UNK		m
ہر		UNK		m
کلاس		m		m
25		any		m
طلبہ		m		m
تک		UNK		m
محدود		any		m
ہوگی		f		m
۔		UNK		m
دونوں		any		m
شہروں		m		m
مےں		UNK		m
یہ		any		m
کیمپ		m		m
عطا		m		m
پور		m		m
،		UNK		m
اے		m		m
ایس		m		m
را		m		m
نگر		m		m
،		UNK		m
بنجارہ		m		m
ہلز		m		m
،		UNK		m
بیگم		m		m
پیٹ		m		m
،		UNK		m
بوئن		m		m
پلی		m		m
،		UNK		m
خیریت		m		m
آباد		m		m
،		UNK		m
کوٹھی		m		m
،		UNK		m
کوکٹ		m		m
پلی		m		m
،		UNK		m
مادھا		m		m
پور		m		m
،		UNK		m
میاں		m		m
پور		m		m
،		UNK		m
نارائن		m		m
گوڑہ		m		m
،		UNK		m
نلہ		m		m
کنٹہ		m		m
،		UNK		m
سکندرآباد		m		m
،		UNK		m
ایس		m		m
آر		m		m
نگر		m		m
،		UNK		m
حبشی		m		m
گوڑہ		m		m
،		UNK		m
دلسکھ		m		m
نگر		m		m
،		UNK		m
اپل		m		m
،		UNK		m
گچی		m		m
باولی		m		m
،		UNK		m
چارمینار		m		m
اور		UNK		m
چینتل		m		m
مےں		UNK		m
منعقد		any		m
ہوگا		m		m
۔		UNK		m
شین		m		m
وارن		m		m
کی		f		m
قیادت		f		m
مےں		UNK		m
راجستھان		m		m
رائلز		m		m
نے		UNK		m
آج		m		m
آئی		m		m
پی		m		m
ایل		m		m
کے		m		m
اےک		any		m
میچ		m		m
مےں		UNK		m
یوراج		m		m
سنگھ		m		m
کی		f		m
قیادت		f		m
والی		f		m
پونے		m		m
وارئیرس		m		m
کو		UNK		m
چھ		any		m
وکٹس		m		m
سے		UNK		m
شکست		f		m
دے		any		m
کر		any		m
کامیابی		f		m
حاصل		m		m
کر		any		m
لی		f		m
۔		UNK		m
راجستھان		m		m
کی		f		m
اس		any		m
کامیابی		f		m
مےں		UNK		m
راس		m		m
ٹیلر		m		m
نے		UNK		m
47		any		m
ناٹ		any		m
آوٹ		any		m
رن		m		m
بناتے		any		m
ہوئے		any		m
اہم		any		m
رول		m		m
نبھایا		m		m
۔		UNK		m
شین		m		m
وارن		m		m
نے		UNK		m
آج		m		m
ٹاس		m		m
جیت		any		m
کر		any		m
پونے		m		m
کو		UNK		m
پہلے		m		m
بیٹنگ		f		m
کی		f		m
دعوت		f		m
دی		f		m
تھی		f		m
۔		UNK		m
پونے		m		m
نے		UNK		m
پہلے		m		m
بیٹنگ		f		m
کرتے		any		m
ہوئے		any		m
سات		any		m
وکٹس		m		m
کے		m		m
نقصان		m		m
سے		UNK		m
143		any		m
رنز		m		m
بنائے		m		m
تھے		m		m
NULL		UNK		m
جس		any		m
کے		m		m
جواب		m		m
مےں		UNK		m
راجستھان		m		m
رائلز		m		m
نے		UNK		m
19.3		any		m
اوورس		m		m
مےں		UNK		m
144		any		m
رن		m		m
بنا		any		m
کر		any		m
میچ		m		m
جیت		any		m
لیا		m		m
۔		UNK		m
پونے		m		m
کی		f		m
جانب		m		m
سے		UNK		m
جیسی		m		m
رائیڈر		m		m
18		any		m
رن		m		m
بنا		any		m
کر		any		m
آوٹ		any		m
ہو		any		m
گئے		m		m
۔		UNK		m
انہوں		any		m
نے		UNK		m
بارہ		any		m
گیندوں		m		m
مےں		UNK		m
تین		any		m
چوکے		m		m
لگائے		m		m
تھے		m		m
۔		UNK		m
دوسرے		m		m
اوپنر		m		m
منیش		m		m
پانڈے		m		m
31		any		m
گیندوں		m		m
مےں		UNK		m
30		any		m
رن		m		m
بنا		any		m
سکے		m		m
۔		UNK		m
انہوں		any		m
نے		UNK		m
چار		any		m
چوکے		m		m
لگائے		m		m
تھے		m		m
۔		UNK		m
سب		UNK		m
سے		UNK		m
زیادہ		UNK		m
35		any		m
رن		m		m
21		any		m
گیندوں		m		m
کا		m		m
سامنا		m		m
کرتے		any		m
ہوئے		any		m
رابن		m		m
اتھپا		m		m
نے		UNK		m
بنائے		m		m
۔		UNK		m
انہوں		any		m
نے		UNK		m
سات		any		m
چوکے		m		m
لگائے		m		m
۔		UNK		m
کپتان		m		m
یوراج		m		m
سنگھ		m		m
آج		m		m
بھی		UNK		m
ناکام		any		m
رہے		m		m
اور		UNK		m
وہ		any		m
گیارہ		any		m
گیندوں		m		m
مےں		UNK		m
صرف		UNK		m
سات		any		m
رن		m		m
بنا		any		m
کر		any		m
آوٹ		any		m
ہو		any		m
گئے		m		m
۔		UNK		m
ہرپریت		m		m
سنگھ		m		m
13		any		m
رن		m		m
NULL		UNK		m
اور		UNK		m
متھون		m		m
منہاس		m		m
نے		UNK		m
24		any		m
رن		m		m
بنائے		m		m
۔		UNK		m
ناتھن		m		m
مک		m		m
کیولم		m		m
چھ		any		m
گیندوں		m		m
مےں		UNK		m
اےک		any		m
چھکے		m		m
کی		f		m
مدد		f		m
سے		UNK		m
گیارہ		any		m
رن		m		m
بنا		any		m
کر		any		m
ناٹ		any		m
آوٹ		any		m
رہے		m		m
جبکہ		UNK		m
راہول		m		m
شرما		m		m
صفر		m		m
پر		UNK		m
رن		any		m
آوٹ		any		m
ہوئے		m		m
۔		UNK		m
راجستھان		m		m
رائلس		m		m
کی		f		m
جانب		m		m
سے		UNK		m
ترویدی		m		m
نے		UNK		m
دو		any		m
وکٹس		m		m
لئے		m		m
جبکہ		UNK		m
جوہان		m		m
بوتھا		m		m
,		UNK		m
شین		m		m
واٹسن		m		m
اور		UNK		m
شین		m		m
وارن		m		m
نے		UNK		m
اےک		any		m
ایک		any		m
وکٹ		m		m
حاصل		m		m
کی		f		m
۔		UNK		m
جواب		m		m
مےں		UNK		m
راجستھان		m		m
رائلز		m		m
کی		f		m
شروعات		f		m
بھی		UNK		m
ٹھیک		any		m
نہیں		UNK		m
رہی		f		m
۔		UNK		m
دھماکو		any		m
اوپنر		m		m
شین		m		m
واٹسن		m		m
صرف		UNK		m
بارہ		any		m
رن		m		m
بنا		m		m
سکے		m		m
۔		UNK		m
انہوں		m		m
نے		UNK		m
14		any		m
گیندوں		f		m
کا		m		m
سامنا		m		m
کرتے		any		m
ہوئے		any		m
اےک		any		m
چھکا		m		m
لگایا		m		m
تھا		m		m
۔		UNK		m
سابق		any		m
ہندوستانی		f		m
کپتان		m		m
راہول		m		m
ڈراویڈ		m		m
بھی		UNK		m
20		any		m
گیندوں		f		m
مےں		UNK		m
دو		any		m
چوکوں		m		m
کی		f		m
مدد		f		m
سے		UNK		m
18		any		m
رن		m		m
بنا		any		m
کر		any		m
آوٹ		any		m
ہوئے		m		m
۔		UNK		m
راہول		m		m
شرما		m		m
نے		UNK		m
انہیں		any		m
اپنی		f		m
ہی		UNK		m
گیند		m		m
پر		UNK		m
کیچ		any		m
آوٹ		any		m
کیا		m		m
۔		UNK		m
واٹسن		m		m
کو		UNK		m
تھامس		m		m
کی		f		m
گیند		f		m
پر		UNK		m
اتھپا		m		m
نے		UNK		m
کیچ		m		m
کیا		m		m
تھا		m		m
۔		UNK		m
جوہان		m		m
بوتھا		m		m
آج		m		m
بہتر		any		m
بیٹنگ		m		m
نہیں		UNK		m
کر		any		m
سکے		m		m
اور		UNK		m
وہ		any		m
18		any		m
گیندوں		m		m
مےں		UNK		m
اےک		any		m
چوکے		m		m
کی		f		m
مدد		f		m
سے		UNK		m
12		any		m
رن		m		m
بنا		any		m
کر		any		m
آوٹ		any		m
ہو		any		m
گئے		m		m
۔		UNK		m
راہول		m		m
شرما		m		m
نے		UNK		m
انہیں		any		m
ایل		m		m
بی		m		m
ڈبلیو		m		m
آوٹ		any		m
کیا		m		m
۔		UNK		m
المنیریا		m		m
29		any		m
رن		m		m
بنا		any		m
کر		any		m
راہول		m		m
شرما		m		m
کا		m		m
تیسرا		m		m
شکار		m		m
بنے		m		m
۔		UNK		m
تھامس		m		m
نے		UNK		m
ان		any		m
کا		m		m
کیچ		m		m
لیا		m		m
۔		UNK		m
انہوں		any		m
نے		UNK		m
22		any		m
گیندوں		f		m
کا		m		m
سامنا		m		m
کرتے		any		m
ہوئے		any		m
تین		any		m
چھکے		m		m
لگائے		m		m
تھے		m		m
۔		UNK		m
تاہم		UNK		m
راجستھان		m		m
کے		UNK		m
لئے		UNK		m
نیوزی		m		m
لینڈ		m		m
کے		m		m
بلے		m		m
باز		m		m
راس		m		m
ٹیلر		m		m
نے		UNK		m
ذمہ_دارانہ		any		m
بیٹنگ		f		m
کی		f		m
۔		UNK		m
انہوں		any		m
نے		UNK		m
مشکل		any		m
وقت		m		m
مےں		UNK		m
حواس		m		m
قابو		m		m
مےں		UNK		m
رکھتے		any		m
ہوئے		any		m
بیٹنگ		f		m
کی		f		m
اور		UNK		m
35		any		m
گیندں		f		m
مےں		UNK		m
دو		any		m
چھکوں		m		m
اور		UNK		m
چار		any		m
چوکوں		m		m
کی		f		m
مدد		f		m
سے		UNK		m
47		any		m
رن		m		m
بنا		any		m
کر		any		m
ناٹ		any		m
آوٹ		any		m
رہے		m		m
جبکہ		UNK		m
اجنکیا		m		m
رہانے		m		m
9		any		m
گیندوں		f		m
مےں		UNK		m
دو		any		m
چوکوں		m		m
کی		f		m
مدد		f		m
سے		UNK		m
15		any		m
رن		m		m
بنا		any		m
کر		any		m
ناٹ		any		m
آوٹ		any		m
رہے		m		m
۔		UNK		m
برطانوی		any		m
ماڈل		m		m
,		UNK		m
اداکارہ		f		m
ایلزبتھ		f		m
ہرلے		f		m
کو		UNK		m
فی_الحال		UNK		m
کرکٹ		m		m
اور		UNK		m
اپنے		any		m
نئے		any		m
بوائے		m		m
فرینڈ		m		m
شین		m		m
وارن		m		m
سے		UNK		m
اتنا		UNK		m
لگاؤ		m		m
اور		UNK		m
انسیت		m		m
ہو		any		m
گئی		f		m
ہے		any		m
کہ		UNK		m
انہوں		any		m
نے		UNK		m
کرکٹ		m		m
کے		UNK		m
لئے		UNK		m
برطانیہ		m		m
کی		f		m
شاہی		any		m
شادی		f		m
کا		m		m
تک		UNK		m
نظارہ		m		m
نہیں		UNK		m
کیا		m		m
۔		UNK		m
45		any		m
سالہ		any		m
ایلزبتھ		f		m
ہرلے		f		m
ان		any		m
دنوں		m		m
شین		m		m
وارن		m		m
کے		m		m
معاشقہ		m		m
مےں		UNK		m
گرفتار		any		m
ہےں		any		m
اور		UNK		m
وہ		any		m
ہندوستانی		any		m
صنعت_کار		any		m
شوہر		m		m
ارون		m		m
نائر		m		m
سے		UNK		m
طلاق		m		m
کے		UNK		m
لئے		UNK		m
عدالت		f		m
سے		UNK		m
بھی		UNK		m
رجوع		m		m
ہوئی		f		m
ہیں		any		m
۔		UNK		m
وہ		any		m
اپنے		any		m
عاشق		any		m
شین		m		m
وارن		m		m
کے		UNK		m
ساتھ		m		m
کرکٹ		m		m
میچس		m		m
کے		UNK		m
لئے		UNK		m
ہندوستان		m		m
بھر		UNK		m
کا		m		m
سفر		m		m
کر		any		m
رہی		f		m
ہیں		any		m
۔		UNK		m
انہوں		any		m
نے		UNK		m
اپنے		any		m
ٹوئیٹر		m		m
پر		UNK		m
لکھا		m		m
ہے		any		m
کہ		UNK		m
وہ		any		m
فی_الحال		UNK		m
کرکٹ		m		m
کی		f		m
محبت		f		m
مےں		UNK		m
گرفتار		any		m
ہےں		any		m
۔		UNK		m
کرکٹ		m		m
کے		UNK		m
لئے		UNK		m
شاہی		any		m
شادی		f		m
کا		m		m
نظارہ		m		m
نہیں		UNK		m
کیا		m		m
ہے		any		m
اور		UNK		m
ان		any		m
کی		f		m
خواہش		m		m
NULL		UNK		m
ہے		any		m
کہ		UNK		m
ٹی		m		m
وی		m		m
پر		UNK		m
اس		any		m
شادی		f		m
کو		UNK		m
دوبارہ		UNK		m
پیش		m		m
کیا		m		m
جائے		m		m
۔		UNK		m
شین		m		m
وارن		m		m
آئی		m		m
پی		m		m
ایل		m		m
مےں		UNK		m
راجستھان		m		m
رائلس		m		m
کی		f		m
قیادت		f		m
کر		any		m
رہے		m		m
ہےں		any		m
اور		UNK		m
اسٹیڈیمس		m		m
مےں		UNK		m
بھی		UNK		m
وہ		any		m
ایلزبتھ		m		m
ہرلے		m		m
کے		UNK		m
ساتھ		m		m
دیکھے		m		m
جا		any		m
رہے		m		m
ہیں		any		m
۔		UNK		m
اخبارات		m		m
و		UNK		m
ذرائع		m		m
ابلاغ		m		m
کی		f		m
ساری		UNK		m
توجہ		f		m
بھی		UNK		m
ان		any		m
دونوں		m		m
پر		UNK		m
ہے		any		m
۔		UNK		m
شین		m		m
وارن		m		m
سے		UNK		m
ملنے		any		m
جب		UNK		m
ایلزبتھ		f		m
ہرلے		f		m
ہندوستان		m		m
پہونچیں		f		m
تو		UNK		m
انہیں		any		m
پہلی		f		m
مرتبہ		m		m
کرکٹ		m		m
سے		UNK		m
متعارف		any		m
ہونے		any		m
کا		m		m
موقع		m		m
ملا		m		m
تھا		m		m
۔		UNK		m
انہوں		any		m
نے		UNK		m
بالکل		UNK		m
پہلی		f		m
مرتبہ		m		m
موہالی		m		m
مےں		UNK		m
کرکٹ		m		m
میچ		m		m
دیکھا		m		m
تھا		m		m
NULL		UNK		m
اس		any		m
کے		UNK		m
بعد		m		m
وہ		any		m
بنگلور		m		m
اور		UNK		m
جئے		m		m
پور		m		m
بھی		UNK		m
گئیں		f		m
۔		UNK		m
ہرلے		f		m
نے		UNK		m
کہا		m		m
ہے		any		m
کہ		UNK		m
ہندوستان		m		m
کی		f		m
گرمی		f		m
ان		any		m
کے		UNK		m
لئے		UNK		m
بہت		UNK		m
زیادہ		any		m
اور		UNK		m
ناقابل		any		m
برداشت		m		m
ہے		any		m
۔		UNK		m
خواتین		f		m
کو		UNK		m
NULL		UNK		m
چاہئے		any		m
کہ		UNK		m
وہ		any		m
ریاستی		any		m
حکومت		f		m
کی		f		m
جانب		m		m
سے		UNK		m
جاری_کردہ		any		m
اسکیمات		m		m
سے		UNK		m
بھرپور		any		m
استفادہ		m		m
کریں		m		m
۔		UNK		m
ان		any		m
خیالات		m		m
کا		m		m
اظہار		m		m
کارپوریٹر		m		m
امجد		m		m
اللہ		m		m
خاں		m		m
خالد		m		m
نے		UNK		m
آج		m		m
چنچل		m		m
گوڑہ		m		m
کمیونٹی		m		m
ہال		m		m
مےں		UNK		m
منعقدہ		any		m
دیپم		m		m
اسکیم		m		m
کے		UNK		m
تحت		m		m
اجراکردہ		any		m
گیاس		m		m
سیلنڈرس		m		m
تقسیم		m		m
تقریب		f		m
سے		UNK		m
کیا		m		m
۔		UNK		m
امجد		m		m
اللہ		m		m
خاں		m		m
نے		UNK		m
کہا		m		m
کہ		UNK		m
ایم		m		m
بی		m		m
ٹی		m		m
روز		m		m
اول		m		m
سے		UNK		m
ہی		UNK		m
بلا		UNK		m
لحاظ		m		m
مذہب		m		m
و		UNK		m
ملت		f		m
عوامی		any		m
مسائل		m		m
کی		f		m
یکسوئی		f		m
کے		UNK		m
لیے		UNK		m
جدوجہد		m		m
مےں		UNK		m
ہمہ_تن		UNK		m
مصروف		any		m
ہے		any		m
۔		UNK		m
چنانچہ		UNK		m
ایم		m		m
بی		m		m
ٹی		m		m
نے		UNK		m
اعظم		m		m
پورہ		m		m
ڈیویژن		m		m
کے		UNK		m
تحت		m		m
تمام		UNK		m
خاندانوں		m		m
کو		UNK		m
دیپم		m		m
اسکیم		m		m
سے		UNK		m
استفادہ		m		m
حاصل		m		m
کرنے		any		m
کے		UNK		m
لیے		UNK		m
نہ		UNK		m
صرف		UNK		m
درخواست_گذار		m		m
خواتین		f		m
کے		m		m
فارمس		m		m
کی		f		m
خانہ_پری		m		m
کی		f		m
بلکہ		UNK		m
درخواست		f		m
داخل		any		m
کردہ		any		m
تمام		UNK		m
خواتین		f		m
کو		UNK		m
دیپم		m		m
اسکیم		m		m
کے		UNK		m
تحت		m		m
تقریبا		UNK		m
124		any		m
گیس		m		m
سیلنڈرس		m		m
و		UNK		m
کنکشن		m		m
آڈرس		m		m
کی		f		m
کاپیاں		f		m
تقسیم		f		m
عمل		m		m
مےں		UNK		m
لائی		f		m
گئی		f		m
۔		UNK		m
اس		any		m
موقع		m		m
پر		UNK		m
ایس		m		m
ڈی		m		m
سی		m		m
مسٹر		UNK		m
شیخ		m		m
چاند		m		m
کے		UNK		m
علاوہ		UNK		m
مسٹر		UNK		m
وجیندر		m		m
،		UNK		m
سی		m		m
او		m		m
بھی		UNK		m
موجود		any		m
تھے		any		m
۔		UNK		m
جبکہ		UNK		m
تقریب		f		m
کی		f		m
راست		any		m
نگرانی		f		m
یوتھ		m		m
لیڈر		m		m
ایم		m		m
بی		m		m
ٹی		m		m
الطاف		m		m
نصیب		m		m
خاں		m		m
نے		UNK		m
کی		f		m
جبکہ		UNK		m
مذکورہ		any		m
دیپم		m		m
اسکیم		m		m
کے		UNK		m
متعلق		any		m
انہوں		any		m
نے		UNK		m
متعلقہ		any		m
کارپوریٹر		m		m
سے		UNK		m
نمائندگی		f		m
کرتے		any		m
ہوئے		any		m
غریب		any		m
خواتین		f		m
کو		UNK		m
گیس		m		m
سیلنڈرس		m		m
کی		f		m
تقسیم		m		m
عمل		m		m
مےں		UNK		m
لائی		f		m
اس		any		m
موقع		m		m
پر		UNK		m
اسلم		m		m
خاں		m		m
،		UNK		m
NULL		UNK		m
محمد		m		m
لائق		m		m
علی		m		m
بھی		UNK		m
موجود		any		m
تھے		any		m
۔		UNK		m
ملیشیا		m		m
کے		m		m
لی		m		m
چون		m		m
وائی		m		m
نیو		m		m
افتتاحی		any		m
انڈیا		m		m
اوپن		m		m
سوپر		m		m
سیریز		m		m
بیڈ		m		m
مینٹن		m		m
سنگلز		m		m
خطاب		m		m
جیت		any		m
لیا		m		m
۔		UNK		m
انہوں		any		m
نے		UNK		m
نئی		m		m
دہلی		m		m
مےں		UNK		m
کھیلے		m		m
گئے		m		m
فائنل		any		m
مقابلہ		m		m
مےں		UNK		m
پیٹر		m		m
گیڈ		m		m
کو		UNK		m
21		any		m
-		UNK		m
12		any		m
,		UNK		m
12		any		m
-		UNK		m
21		any		m
,		UNK		m
NULL		UNK		m
21		any		m
-		UNK		m
15		any		m
سے		UNK		m
شکست		f		m
دے		any		m
دی		f		m
۔		UNK		m
لی		m		m
چونگ		m		m
وائی		m		m
عالمی		any		m
سطح		f		m
پر		UNK		m
اول		m		m
نمبر		m		m
رینکنگ		m		m
رکھتے		m		m
ہےں		any		m
اور		UNK		m
انہوں		any		m
نے		UNK		m
تیسرے		m		m
سیٹ		m		m
میں		m		m
34		any		m
سالہ		any		m
گیڈ		m		m
کو		UNK		m
شکست		f		m
سے		UNK		m
دوچار		any		m
کرتے		any		m
ہوئے		any		m
افتتاحی		any		m
خطاب		m		m
جیت		any		m
لیا		m		m
۔		UNK		m
دونوں		any		m
کھلاڑیوں		m		m
نے		UNK		m
سیری		m		m
فورٹ		m		m
اسپورٹس		m		m
کامپلکس		m		m
مےں		UNK		m
ہوئے		any		m
اس		any		m
مقابلہ		m		m
مےں		UNK		m
کانٹے		m		m
کا		m		m
مقابلہ		m		m
کیا		m		m
۔		UNK		m
پہلے		m		m
سیٹ		m		m
مےں		UNK		m
کامیابی		f		m
کے		UNK		m
بعد		m		m
چونگ		m		m
وائی		m		m
کو		UNK		m
دوسرے		m		m
سیٹ		m		m
مےں		UNK		m
شکست		f		m
کا		m		m
سامنا		m		m
کرنا		m		m
پڑا		m		m
تاہم		UNK		m
انہوں		any		m
نے		UNK		m
تیسرے		m		m
اور		UNK		m
فیصلہ_کن		any		m
ٹسٹ		m		m
مےں		UNK		m
زبردست		any		m
مزاحمت		f		m
کرتے		any		m
ہوئے		any		m
شاندار		any		m
واپسی		m		m
کی		f		m
اور		UNK		m
مخالف		any		m
کھلاڑی		m		m
کو		UNK		m
کوئی		any		m
موقع		m		m
دئے		any		m
بغیر		UNK		m
کامیابی		f		m
حاصل		m		m
کر		any		m
لی		f		m
۔		UNK		m
پہلے		m		m
سیٹ		m		m
مےں		UNK		m
جب		UNK		m
چونگ		m		m
وائی		m		m
نے		UNK		m
سبقت		f		m
حاصل		m		m
کر		any		m
لی		f		m
تھی		f		m
اس		any		m
وقت		m		m
بھی		UNK		m
گیڈ		m		m
نے		UNK		m
اچھی		f		m
مزاحمت		m		m
کی		f		m
تھی		f		m
تاہم		UNK		m
وہ		any		m
زیادہ		UNK		m
مزاحمت		m		m
کرتے		any		m
ہوئے		any		m
سیٹ		m		m
مےں		UNK		m
کامیابی		f		m
حاصل		m		m
نہیں		UNK		m
کر		any		m
سکے		m		m
تھے		m		m
۔		UNK		m
دوسرا		m		m
مقابلہ		m		m
گیڈ		m		m
نے		UNK		m
جیتا		m		m
اور		UNK		m
تیسرے		m		m
سیٹ		m		m
مےں		UNK		m
دونوں		any		m
نے		UNK		m
سخت		any		m
جدوجہد		f		m
کی		f		m
لیکن		UNK		m
چونگ		m		m
وائی		m		m
نے		UNK		m
گیڈ		m		m
کی		f		m
سرویس		f		m
بریک		any		m
کی		f		m
اور		UNK		m
اس		any		m
کے		UNK		m
بعد		m		m
سے		UNK		m
وہ		any		m
مسلسل		UNK		m
تین		any		m
پوائنٹ		m		m
حاصل		m		m
کرتے		any		m
ہوئے		any		m
کافی		UNK		m
آگے		m		m
نکل		any		m
گئے		m		m
تھے		m		m
۔		UNK		m
انسٹیٹیوٹ		m		m
فار		m		m
الیکٹرانک		m		m
گورننس		m		m
کی		f		m
جانب		m		m
سے		UNK		m
پروگرامر		m		m
،		UNK		m
ٹرینی		any		m
سافٹ_ویر		m		m
انجینئر		m		m
یا		UNK		m
مماثل		m		m
کے		UNK		m
لئے		UNK		m
اےک		any		m
واک_اِن		m		m
انٹرویو		m		m
کا		m		m
30		m		m
اپریل		m		m
کو		UNK		m
صبح		m		m
9		any		m
بجے		m		m
بمقام		UNK		m
کیشو		m		m
میموریل		m		m
انسٹی_ٹیوٹ		m		m
آف		m		m
ٹکنالوجی		m		m
متصل		any		m
دیپک		m		m
تھیٹر		m		m
لین		m		m
نارائن		m		m
گوڑہ		m		m
اہتمام		m		m
کیا		m		m
جائےگا		m		m
۔		UNK		m
انٹرویو		m		m
کا		m		m
یہ		any		m
پروگرام		m		m
آئی		m		m
ٹی		m		m
ایم		m		m
این		m		m
سی		m		m
مےں		UNK		m
200		any		m
سے		UNK		m
زائد		UNK		m
جائیدادوں		m		m
کو		UNK		m
پُر		m		m
کرنے		any		m
کے		UNK		m
لئے		UNK		m
منعقد		any		m
کیا		m		m
جا		any		m
رہا		m		m
ہے		any		m
۔		UNK		m
صرف		UNK		m
2011		m		m
ء		m		m
مےں		UNK		m
کامیاب		any		m
ہونے		any		m
والے		m		m
بی		m		m
ایس		m		m
سی		m		m
کمپیوٹر		m		m
سائنس		m		m
،		UNK		m
میاتھس		m		m
،		UNK		m
اسٹائسٹکس		m		m
،		UNK		m
انفارمیشن		m		m
ٹکنالوجی		m		m
،		UNK		m
الکٹرانکس		m		m
،		UNK		m
الیکٹریکل		m		m
،		UNK		m
فزکس		m		m
یا		UNK		m
کیمسٹری		m		m
کے		m		m
طلبہ		m		m
اس		any		m
مےں		UNK		m
شرکت		m		m
کے		m		m
اہل		any		m
ہیں		any		m
۔		UNK		m
بالی_ووڈ		m		m
اداکار		m		m
شائنی		m		m
آہوجہ		m		m
کو		UNK		m
ملازمہ		f		m
کی		f		m
عصمت_ریزی		f		m
کا		m		m
مجرم		any		m
قرار		any		m
دیتے		any		m
ہوئے		any		m
ٹرائیل		m		m
کورٹ		m		m
کی		f		m
جانب		f		m
سے		UNK		m
سنائی		f		m
گئی		f		m
سزا		f		m
کے		m		m
تقریباً		UNK		m
اےک		any		m
ماہ		m		m
بعد		m		m
ممبئی		m		m
ہائی		m		m
کورٹ		m		m
نے		UNK		m
آج		m		m
اُن		m		m
کی		f		m
ضمانت		f		m
منظور		any		m
کر		any		m
لی		f		m
۔		UNK		m
جسٹس		m		m
اے		m		m
آر		m		m
جوشی		m		m
نے		UNK		m
شائنی		m		m
آہوجہ		m		m
کی		f		m
ضمانت		f		m
منظور		any		m
کرتے		any		m
ہوئے		any		m
انھیں		m		m
15000		any		m
روپئے		m		m
کی		f		m
شخصی		any		m
ضمانت		f		m
کی		f		m
تعمیل		f		m
کا		m		m
حکم		m		m
دیا		m		m
۔		UNK		m
جج		m		m
نے		UNK		m
یہ		any		m
احساس		m		m
ظاہر		any		m
کیا		m		m
کہ		UNK		m
اس		any		m
وقت		m		m
انھیں		m		m
تحویل		f		m
مےں		UNK		m
رکھنے		any		m
کی		f		m
ضرورت		f		m
نہیں		UNK		m
ہے		m		m
کیوںکہ		UNK		m
پہلے		m		m
ہی		UNK		m
مجرم		any		m
قرار		m		m
دیا		m		m
جا		any		m
چکا		m		m
ہے		any		m
تاہم		UNK		m
جج		m		m
نے		UNK		m
انھیں		any		m
عدالت		f		m
کی		f		m
اجازت		f		m
کے		UNK		m
بغیر		UNK		m
ملک		m		m
نہ		UNK		m
چھوڑنے		any		m
کی		f		m
ہدایت		f		m
دی		f		m
۔		UNK		m
شائنی		m		m
آہوجہ		m		m
کو		UNK		m
سیشن		m		m
کورٹ		m		m
نے		UNK		m
30		m		m
مارچ		m		m
کو		UNK		m
مجرم		m		m
قرار		any		m
دیا		m		m
تھا		m		m
اور		UNK		m
اس		any		m
کے		UNK		m
فوری		UNK		m
بعد		m		m
انھوں		m		m
نے		UNK		m
ہائی		m		m
کورٹ		m		m
مےں		UNK		m
اپیل		f		m
دائر		any		m
کی		f		m
تھی		f		m
۔		UNK		m
بالی_ووڈ		m		m
اداکار		m		m
کے		m		m
وکیل		m		m
شریش		m		m
گپتے		m		m
نے		UNK		m
اُن		m		m
کے		m		m
موکل		m		m
کو		UNK		m
ضمانت		f		m
منظور		any		m
کرنے		any		m
کی		f		m
خواہش		f		m
کرتے		any		m
ہوئے		any		m
کہا		m		m
کہ		UNK		m
انھیں		m		m
اس		any		m
وقت		m		m
بھی		UNK		m
مجرم		any		m
قرار		any		m
دیا		m		m
گیا		m		m
