Word		Original_feature		Predicted_feature
ذریعہ		n		n
خوش_نصیبوں		n		n
کا		psp		n
انتخاب		n		n
ہوتا		v		n
ہے		v		n
۔		punc		n
درخواست		n		n
فارم		n		n
داخل		adj		n
کرنے		v		n
کے		psp		n
لئے		psp		n
مسلمانوں		n		n
کے		psp		n
تمام		avy		n
فرقے		n		n
اہل		adj		n
ہےں		v		n
،		punc		n
NULL		unk		n
کسی		pn		n
پر		psp		n
کوئی		pn		n
پابندی		n		n
عائد		adj		n
نہیں		avy		n
ہے		v		n
۔		punc		n
حج		n		n
جیسے		psp		n
مقدس		adj		n
فریضہ		n		n
کو		psp		n
بھی		avy		n
مسلک		n		n
کی		psp		n
بنیاد		n		n
پر		psp		n
تقسیم		n		n
کرنا		v		n
ٹھیک		adj		n
نہیں		avy		n
ہے		v		n
۔		punc		n
مسٹر		avy		n
یوسف		n		n
ہاشمی		n		n
نے		psp		n
بتایا		v		n
کہ		avy		n
صدرنشین		n		n
ریاستی		adj		n
حج		n		n
کمیٹی		n		n
نے		psp		n
انھیں		pn		n
بتایا		v		n
کہ		avy		n
شیعہ		n		n
برادری		n		n
کے		psp		n
لئے		psp		n
حج		n		n
کوٹہ		n		n
مختص		adj		n
کرنے		v		n
کے		psp		n
لئے		psp		n
کوئی		pn		n
اجلاس		n		n
طلب		n		n
نہیں		avy		n
کیا		v		n
گیا		v		n
،		punc		n
NULL		unk		n
صرف		avy		n
رباط		n		n
مےں		psp		n
قیام		n		n
کی		psp		n
گنجائش		n		n
مےں		psp		n
اضافہ		n		n
کے		psp		n
مسئلہ		n		n
پر		psp		n
غور		n		n
کیا		v		n
گیا		v		n
۔		punc		n
اجلاس		n		n
مےں		psp		n
شیعہ		n		n
برادری		n		n
کے		psp		n
لئے		psp		n
کوٹہ		n		n
مختص		adj		n
کرنے		v		n
کا		psp		n
مطالبہ		n		n
کیا		v		n
گیا		v		n
ہے		v		n
,		punc		n
لیکن		avy		n
ریاستی		adj		n
حج		n		n
کمیٹی		n		n
کو		psp		n
کوٹہ		n		n
مختص		adj		n
کرنے		v		n
کا		psp		n
کوئی		pn		n
اختیار		n		n
نہیں		avy		n
ہے		v		n
اور		avy		n
نہ		avy		n
ہی		avy		n
ریاستی		adj		n
حج		n		n
کمیٹی		n		n
اس		pn		n
طرح		n		n
کی		psp		n
کوئی		pn		n
تجویز		n		n
رکھتی		v		n
ہے		v		n
اور		avy		n
جو		pn		n
اجلاس		n		n
طلب		n		n
کیا		v		n
گیا		v		n
تھا		v		n
،		punc		n
اس		pn		n
کا		psp		n
حج		n		n
کمیٹی		n		n
سے		psp		n
کوئی		pn		n
تعلق		n		n
نہیں		avy		n
ہے		v		n
۔		punc		n
ریاستی		adj		n
حج		n		n
کمیٹی		n		n
،		punc		n
سنٹرل		n		n
حج		n		n
کمیٹی		n		n
کے		psp		n
رہنمایانہ		adj		n
خطوط		n		n
پر		psp		n
کام		n		n
کرتی		v		n
ہے		v		n
۔		punc		n
جب		pn		n
سنٹرل		n		n
حج		n		n
کمیٹی		n		n
مےں		psp		n
اس		pn		n
طرح		n		n
کی		psp		n
کوئی		pn		n
تجویز		n		n
نہیں		avy		n
ہے		v		n
تو		avy		n
ریاستی		adj		n
حج		n		n
کمیٹی		n		n
اس		pn		n
پر		psp		n
کس		pn		n
طرح		n		n
غور		n		n
کر		v		n
سکتی		v		n
ہے		v		n
۔		punc		n
سکریٹری		n		n
پردیش		n		n
کانگریس		n		n
کمیٹی		n		n
نے		psp		n
بتایا		v		n
کہ		avy		n
ہر		avy		n
مسلمان		n		n
خواہ		adv		n
وہ		pn		n
کسی		pn		n
بھی		avy		n
فرقہ		n		n
کا		psp		n
ماننے		v		n
والا		psp		n
ہو		v		n
،		punc		n
ادائیگی		n		n
حج		n		n
کے		psp		n
لئے		psp		n
درخواست		n		n
فارم		n		n
داخل		n		n
کر		v		n
سکتا		v		n
ہے		v		n
۔		punc		n
اگر		avy		n
وہ		pn		n
خوش_نصیب		adj		n
ہے		v		n
تو		avy		n
قرعہ_اندازی		n		n
مےں		psp		n
اس		pn		n
کے		psp		n
انتخاب		n		n
پر		psp		n
ماضی		n		n
مےں		psp		n
کسی		pn		n
نے		psp		n
اعتراض		n		n
نہیں		avy		n
کیا		v		n
اور		avy		n
نہ		avy		n
ہی		avy		n
مستقبل		n		n
مےں		psp		n
ایسا		pn		n
ہوگا		v		n
،		punc		n
لیکن		avy		n
مسلک		n		n
کی		psp		n
بنیاد		n		n
پر		psp		n
انتخاب		n		n
کو		psp		n
ہرگز		avy		n
قبول		adj		n
نہیں		avy		n
کیا		v		n
جائےگا		v		n
۔		punc		n
اسکولی		adj		n
بچوں		n		n
مےں		psp		n
میاتھمیٹکس		n		n
سے		psp		n
متعلق		adj		n
پائے		v		n
جانے		v		n
والے		psp		n
اےک		num		n
طرح		n		n
کے		psp		n
خوف		n		n
کو		psp		n
دور		adj		n
کرنے		v		n
کے		psp		n
لیے		psp		n
نسچل		n		n
اسمارٹ		n		n
لرننگ		n		n
سلیوشنس		n		n
اور		avy		n
نسچل		n		n
فاونڈیشن		n		n
کی		psp		n
جانب		nst		n
سے		psp		n
مشترکہ		adj		n
طور		n		n
پر		psp		n
دونوں		num		n
شہروں		n		n
حیدرآباد		n		n
اور		avy		n
سکندرآباد		n		n
کے		psp		n
اسکولی		adj		n
طلبہ		n		n
کے		psp		n
لیے		psp		n
میاتھس		n		n
سمر		n		n
کیمپ		n		n
کا		psp		n
2		n		n
تا		psp		n
28		n		n
مئی		n		n
اہتمام		n		n
کر		v		n
رہا		v		n
ہے		v		n
۔		punc		n
ماسٹر		n		n
نسچل		n		n
نارائنم		n		n
نے		psp		n
بتایا		v		n
کہ		avy		n
تھرڈ		n		n
تا		psp		n
چھ		n		n
کلاس		n		n
طلبہ		n		n
کے		psp		n
لیے		psp		n
یہ		pn		n
کیمپ		n		n
ہے		v		n
جس		pn		n
مےں		psp		n
پرائمری		adj		n
طلبہ		n		n
کے		psp		n
لیے		psp		n
اوقات		n		n
صبح		n		n
6		num		n
تا		psp		n
8		num		n
اور		avy		n
2		num		n
تا		psp		n
4		num		n
بجے		n		n
شام		n		n
NULL		unk		n
،		punc		n
اپرپرائمری		n		n
کے		psp		n
لیے		psp		n
صبح		n		n
8-30		num		n
تا		psp		n
10-30		num		n
بجے		n		n
دن		n		n
اور		avy		n
شام		n		n
4-30		num		n
تا		psp		n
6-30		num		n
بجے		n		n
NULL		unk		n
اور		avy		n
سکنڈری		n		n
کے		psp		n
لیے		psp		n
اوقات		n		n
11		num		n
تا		psp		n
1		num		n
بجے		n		n
دن		n		n
اور		avy		n
شام		n		n
7		num		n
تا		psp		n
9		num		n
بجے		n		n
شب		n		n
ہوں_گے		v		n
۔		punc		n
رجسٹریشن		n		n
چارجس		n		n
1000		num		n
روپئے		n		n
ہوں_گے		v		n
۔		punc		n
ہر		avy		n
کلاس		n		n
25		num		n
طلبہ		n		n
تک		psp		n
محدود		adj		n
ہوگی		v		n
۔		punc		n
دونوں		num		n
شہروں		n		n
مےں		psp		n
یہ		pn		n
کیمپ		n		n
عطا		n		n
پور		n		n
،		punc		n
اے		n		n
ایس		n		n
را		n		n
نگر		n		n
،		punc		n
بنجارہ		n		n
ہلز		n		n
،		punc		n
بیگم		n		n
پیٹ		n		n
،		punc		n
بوئن		n		n
پلی		n		n
،		punc		n
خیریت		n		n
آباد		n		n
،		punc		n
کوٹھی		n		n
،		punc		n
کوکٹ		n		n
پلی		n		n
،		punc		n
مادھا		n		n
پور		n		n
،		punc		n
میاں		n		n
پور		n		n
،		punc		n
نارائن		n		n
گوڑہ		n		n
،		punc		n
نلہ		n		n
کنٹہ		n		n
،		punc		n
سکندرآباد		n		n
،		punc		n
ایس		n		n
آر		n		n
نگر		n		n
،		punc		n
حبشی		n		n
گوڑہ		n		n
،		punc		n
دلسکھ		n		n
نگر		n		n
،		punc		n
اپل		n		n
،		punc		n
گچی		n		n
باولی		n		n
،		punc		n
چارمینار		n		n
اور		avy		n
چینتل		n		n
مےں		psp		n
منعقد		adj		n
ہوگا		v		n
۔		punc		n
شین		n		n
وارن		n		n
کی		psp		n
قیادت		n		n
مےں		psp		n
راجستھان		n		n
رائلز		n		n
نے		psp		n
آج		n		n
آئی		n		n
پی		n		n
ایل		n		n
کے		psp		n
اےک		num		n
میچ		n		n
مےں		psp		n
یوراج		n		n
سنگھ		n		n
کی		psp		n
قیادت		n		n
والی		psp		n
پونے		n		n
وارئیرس		n		n
کو		psp		n
چھ		num		n
وکٹس		n		n
سے		psp		n
شکست		n		n
دے		v		n
کر		v		n
کامیابی		n		n
حاصل		n		n
کر		v		n
لی		v		n
۔		punc		n
راجستھان		n		n
کی		psp		n
اس		pn		n
کامیابی		n		n
مےں		psp		n
راس		n		n
ٹیلر		n		n
نے		psp		n
47		num		n
ناٹ		adj		n
آوٹ		adj		n
رن		n		n
بناتے		v		n
ہوئے		v		n
اہم		adj		n
رول		n		n
نبھایا		v		n
۔		punc		n
شین		n		n
وارن		n		n
نے		psp		n
آج		n		n
ٹاس		n		n
جیت		v		n
کر		v		n
پونے		n		n
کو		psp		n
پہلے		adj		n
بیٹنگ		n		n
کی		psp		n
دعوت		n		n
دی		v		n
تھی		v		n
۔		punc		n
پونے		n		n
نے		psp		n
پہلے		adj		n
بیٹنگ		n		n
کرتے		v		n
ہوئے		v		n
سات		num		n
وکٹس		n		n
کے		psp		n
نقصان		n		n
سے		psp		n
143		num		n
رنز		n		n
بنائے		v		n
تھے		v		n
NULL		unk		n
جس		pn		n
کے		psp		n
جواب		n		n
مےں		psp		n
راجستھان		n		n
رائلز		n		n
نے		psp		n
19.3		num		n
اوورس		n		n
مےں		psp		n
144		num		n
رن		n		n
بنا		v		n
کر		v		n
میچ		n		n
جیت		v		n
لیا		v		n
۔		punc		n
پونے		n		n
کی		psp		n
جانب		nst		n
سے		psp		n
جیسی		n		n
رائیڈر		n		n
18		num		n
رن		n		n
بنا		v		n
کر		v		n
آوٹ		adj		n
ہو		v		n
گئے		v		n
۔		punc		n
انہوں		pn		n
نے		psp		n
بارہ		num		n
گیندوں		n		n
مےں		psp		n
تین		num		n
چوکے		n		n
لگائے		v		n
تھے		v		n
۔		punc		n
دوسرے		adj		n
اوپنر		n		n
منیش		n		n
پانڈے		n		n
31		num		n
گیندوں		n		n
مےں		psp		n
30		num		n
رن		n		n
بنا		v		n
سکے		v		n
۔		punc		n
انہوں		pn		n
نے		psp		n
چار		num		n
چوکے		n		n
لگائے		v		n
تھے		v		n
۔		punc		n
سب		pn		n
سے		psp		n
زیادہ		avy		n
35		num		n
رن		n		n
21		num		n
گیندوں		n		n
کا		psp		n
سامنا		n		n
کرتے		v		n
ہوئے		v		n
رابن		n		n
اتھپا		n		n
نے		psp		n
بنائے		v		n
۔		punc		n
انہوں		pn		n
نے		psp		n
سات		num		n
چوکے		n		n
لگائے		v		n
۔		punc		n
کپتان		n		n
یوراج		n		n
سنگھ		n		n
آج		n		n
بھی		avy		n
ناکام		adj		n
رہے		v		n
اور		avy		n
وہ		pn		n
گیارہ		num		n
گیندوں		n		n
مےں		psp		n
صرف		avy		n
سات		num		n
رن		n		n
بنا		v		n
کر		v		n
آوٹ		adj		n
ہو		v		n
گئے		v		n
۔		punc		n
ہرپریت		n		n
سنگھ		n		n
13		num		n
رن		n		n
NULL		unk		n
اور		avy		n
متھون		n		n
منہاس		n		n
نے		psp		n
24		num		n
رن		n		n
بنائے		v		n
۔		punc		n
ناتھن		n		n
مک		n		n
کیولم		n		n
چھ		num		n
گیندوں		n		n
مےں		psp		n
اےک		num		n
چھکے		n		n
کی		psp		n
مدد		n		n
سے		psp		n
گیارہ		num		n
رن		n		n
بنا		v		n
کر		v		n
ناٹ		adj		n
آوٹ		adj		n
رہے		v		n
جبکہ		avy		n
راہول		n		n
شرما		n		n
صفر		n		n
پر		psp		n
رن		adj		n
آوٹ		adj		n
ہوئے		v		n
۔		punc		n
راجستھان		n		n
رائلس		n		n
کی		psp		n
جانب		nst		n
سے		psp		n
ترویدی		n		n
نے		psp		n
دو		num		n
وکٹس		n		n
لئے		v		n
جبکہ		avy		n
جوہان		n		n
بوتھا		n		n
,		punc		n
شین		n		n
واٹسن		n		n
اور		avy		n
شین		n		n
وارن		n		n
نے		psp		n
اےک		num		n
ایک		num		n
وکٹ		n		n
حاصل		n		n
کی		v		n
۔		punc		n
جواب		n		n
مےں		psp		n
راجستھان		n		n
رائلز		n		n
کی		psp		n
شروعات		n		n
بھی		avy		n
ٹھیک		adj		n
نہیں		avy		n
رہی		v		n
۔		punc		n
دھماکو		adj		n
اوپنر		n		n
شین		n		n
واٹسن		n		n
صرف		avy		n
بارہ		num		n
رن		n		n
بنا		v		n
سکے		v		n
۔		punc		n
انہوں		any		n
نے		psp		n
14		num		n
گیندوں		n		n
کا		psp		n
سامنا		n		n
کرتے		v		n
ہوئے		v		n
اےک		num		n
چھکا		n		n
لگایا		v		n
تھا		v		n
۔		punc		n
سابق		adj		n
ہندوستانی		adj		n
کپتان		n		n
راہول		n		n
ڈراویڈ		n		n
بھی		avy		n
20		num		n
گیندوں		n		n
مےں		psp		n
دو		num		n
چوکوں		n		n
کی		psp		n
مدد		n		n
سے		psp		n
18		num		n
رن		n		n
بنا		v		n
کر		v		n
آوٹ		adj		n
ہوئے		v		n
۔		punc		n
راہول		n		n
شرما		n		n
نے		psp		n
انہیں		pn		n
اپنی		pn		n
ہی		avy		n
گیند		n		n
پر		psp		n
کیچ		adj		n
آوٹ		adj		n
کیا		v		n
۔		punc		n
واٹسن		n		n
کو		psp		n
تھامس		n		n
کی		psp		n
گیند		n		n
پر		psp		n
اتھپا		n		n
نے		psp		n
کیچ		n		n
کیا		v		n
تھا		v		n
۔		punc		n
جوہان		n		n
بوتھا		n		n
آج		n		n
بہتر		adj		n
بیٹنگ		n		n
نہیں		avy		n
کر		v		n
سکے		v		n
اور		avy		n
وہ		pn		n
18		num		n
گیندوں		n		n
مےں		psp		n
اےک		num		n
چوکے		n		n
کی		psp		n
مدد		n		n
سے		psp		n
12		num		n
رن		n		n
بنا		v		n
کر		v		n
آوٹ		adj		n
ہو		v		n
گئے		v		n
۔		punc		n
راہول		n		n
شرما		n		n
نے		psp		n
انہیں		pn		n
ایل		n		n
بی		n		n
ڈبلیو		n		n
آوٹ		adj		n
کیا		v		n
۔		punc		n
المنیریا		n		n
29		num		n
رن		n		n
بنا		v		n
کر		v		n
راہول		n		n
شرما		n		n
کا		psp		n
تیسرا		adj		n
شکار		n		n
بنے		v		n
۔		punc		n
تھامس		n		n
نے		psp		n
ان		pn		n
کا		psp		n
کیچ		n		n
لیا		v		n
۔		punc		n
انہوں		pn		n
نے		psp		n
22		num		n
گیندوں		n		n
کا		psp		n
سامنا		n		n
کرتے		v		n
ہوئے		v		n
تین		num		n
چھکے		n		n
لگائے		v		n
تھے		v		n
۔		punc		n
تاہم		avy		n
راجستھان		n		n
کے		psp		n
لئے		psp		n
نیوزی		n		n
لینڈ		n		n
کے		psp		n
بلے		n		n
باز		n		n
راس		n		n
ٹیلر		n		n
نے		psp		n
ذمہ_دارانہ		adj		n
بیٹنگ		n		n
کی		v		n
۔		punc		n
انہوں		pn		n
نے		psp		n
مشکل		adj		n
وقت		n		n
مےں		psp		n
حواس		n		n
قابو		n		n
مےں		psp		n
رکھتے		v		n
ہوئے		v		n
بیٹنگ		n		n
کی		v		n
اور		avy		n
35		num		n
گیندں		n		n
مےں		psp		n
دو		num		n
چھکوں		n		n
اور		avy		n
چار		num		n
چوکوں		n		n
کی		psp		n
مدد		n		n
سے		psp		n
47		num		n
رن		n		n
بنا		v		n
کر		v		n
ناٹ		adj		n
آوٹ		adj		n
رہے		v		n
جبکہ		avy		n
اجنکیا		n		n
رہانے		n		n
9		num		n
گیندوں		n		n
مےں		psp		n
دو		num		n
چوکوں		n		n
کی		psp		n
مدد		n		n
سے		psp		n
15		num		n
رن		n		n
بنا		v		n
کر		v		n
ناٹ		adj		n
آوٹ		adj		n
رہے		v		n
۔		punc		n
برطانوی		adj		n
ماڈل		n		n
,		punc		n
اداکارہ		n		n
ایلزبتھ		n		n
ہرلے		n		n
کو		psp		n
فی_الحال		adv		n
کرکٹ		n		n
اور		avy		n
اپنے		pn		n
نئے		adj		n
بوائے		adj		n
فرینڈ		n		n
شین		n		n
وارن		n		n
سے		psp		n
اتنا		avy		n
لگاؤ		n		n
اور		avy		n
انسیت		n		n
ہو		v		n
گئی		v		n
ہے		v		n
کہ		avy		n
انہوں		pn		n
نے		psp		n
کرکٹ		n		n
کے		psp		n
لئے		psp		n
برطانیہ		n		n
کی		psp		n
شاہی		adj		n
شادی		n		n
کا		psp		n
تک		avy		n
نظارہ		n		n
نہیں		avy		n
کیا		v		n
۔		punc		n
45		num		n
سالہ		adj		n
ایلزبتھ		n		n
ہرلے		n		n
ان		pn		n
دنوں		n		n
شین		n		n
وارن		n		n
کے		psp		n
معاشقہ		n		n
مےں		psp		n
گرفتار		adj		n
ہےں		v		n
اور		avy		n
وہ		pn		n
ہندوستانی		adj		n
صنعت_کار		adj		n
شوہر		n		n
ارون		n		n
نائر		n		n
سے		psp		n
طلاق		n		n
کے		psp		n
لئے		psp		n
عدالت		n		n
سے		psp		n
بھی		avy		n
رجوع		n		n
ہوئی		v		n
ہیں		v		n
۔		punc		n
وہ		pn		n
اپنے		pn		n
عاشق		adj		n
شین		n		n
وارن		n		n
کے		psp		n
ساتھ		nst		n
کرکٹ		n		n
میچس		n		n
کے		psp		n
لئے		psp		n
ہندوستان		n		n
بھر		avy		n
کا		psp		n
سفر		n		n
کر		v		n
رہی		v		n
ہیں		v		n
۔		punc		n
انہوں		pn		n
نے		psp		n
اپنے		pn		n
ٹوئیٹر		n		n
پر		psp		n
لکھا		v		n
ہے		v		n
کہ		avy		n
وہ		pn		n
فی_الحال		adv		n
کرکٹ		n		n
کی		psp		n
محبت		n		n
مےں		psp		n
گرفتار		adj		n
ہےں		v		n
۔		punc		n
کرکٹ		n		n
کے		psp		n
لئے		psp		n
شاہی		adj		n
شادی		n		n
کا		psp		n
نظارہ		n		n
نہیں		avy		n
کیا		v		n
ہے		v		n
اور		avy		n
ان		pn		n
کی		psp		n
خواہش		n		n
NULL		unk		n
ہے		v		n
کہ		avy		n
ٹی		n		n
وی		n		n
پر		psp		n
اس		pn		n
شادی		n		n
کو		psp		n
دوبارہ		adv		n
پیش		nst		n
کیا		v		n
جائے		v		n
۔		punc		n
شین		n		n
وارن		n		n
آئی		n		n
پی		n		n
ایل		n		n
مےں		psp		n
راجستھان		n		n
رائلس		n		n
کی		psp		n
قیادت		n		n
کر		v		n
رہے		v		n
ہےں		v		n
اور		avy		n
اسٹیڈیمس		n		n
مےں		psp		n
بھی		avy		n
وہ		pn		n
ایلزبتھ		n		n
ہرلے		n		n
کے		psp		n
ساتھ		nst		n
دیکھے		v		n
جا		v		n
رہے		v		n
ہیں		v		n
۔		punc		n
اخبارات		n		n
و		avy		n
ذرائع		n		n
ابلاغ		n		n
کی		psp		n
ساری		avy		n
توجہ		n		n
بھی		avy		n
ان		pn		n
دونوں		n		n
پر		psp		n
ہے		v		n
۔		punc		n
شین		n		n
وارن		n		n
سے		psp		n
ملنے		v		n
جب		pn		n
ایلزبتھ		n		n
ہرلے		n		n
ہندوستان		n		n
پہونچیں		v		n
تو		avy		n
انہیں		pn		n
پہلی		num		n
مرتبہ		n		n
کرکٹ		n		n
سے		psp		n
متعارف		adj		n
ہونے		v		n
کا		psp		n
موقع		n		n
ملا		v		n
تھا		v		n
۔		punc		n
انہوں		pn		n
نے		psp		n
بالکل		adv		n
پہلی		num		n
مرتبہ		n		n
موہالی		n		n
مےں		psp		n
کرکٹ		n		n
میچ		n		n
دیکھا		v		n
تھا		v		n
NULL		unk		n
اس		pn		n
کے		psp		n
بعد		nst		n
وہ		pn		n
بنگلور		n		n
اور		avy		n
جئے		n		n
پور		n		n
بھی		avy		n
گئیں		v		n
۔		punc		n
ہرلے		n		n
نے		psp		n
کہا		v		n
ہے		v		n
کہ		avy		n
ہندوستان		n		n
کی		psp		n
گرمی		n		n
ان		pn		n
کے		psp		n
لئے		psp		n
بہت		avy		n
زیادہ		adj		n
اور		avy		n
ناقابل		adj		n
برداشت		n		n
ہے		v		n
۔		punc		n
خواتین		n		n
کو		psp		n
NULL		unk		n
چاہئے		v		n
کہ		avy		n
وہ		pn		n
ریاستی		adj		n
حکومت		n		n
کی		psp		n
جانب		nst		n
سے		psp		n
جاری_کردہ		adj		n
اسکیمات		n		n
سے		psp		n
بھرپور		adv		n
استفادہ		n		n
کریں		v		n
۔		punc		n
ان		pn		n
خیالات		n		n
کا		psp		n
اظہار		n		n
کارپوریٹر		n		n
امجد		n		n
اللہ		n		n
خاں		n		n
خالد		n		n
نے		psp		n
آج		n		n
چنچل		n		n
گوڑہ		n		n
کمیونٹی		n		n
ہال		n		n
مےں		psp		n
منعقدہ		adj		n
دیپم		n		n
اسکیم		n		n
کے		psp		n
تحت		nst		n
اجراکردہ		adj		n
گیاس		n		n
سیلنڈرس		n		n
تقسیم		n		n
تقریب		n		n
سے		psp		n
کیا		v		n
۔		punc		n
امجد		n		n
اللہ		n		n
خاں		n		n
نے		psp		n
کہا		v		n
کہ		avy		n
ایم		n		n
بی		n		n
ٹی		n		n
روز		n		n
اول		n		n
سے		psp		n
ہی		avy		n
بلا		psp		n
لحاظ		n		n
مذہب		n		n
و		avy		n
ملت		n		n
عوامی		adj		n
مسائل		n		n
کی		psp		n
یکسوئی		n		n
کے		psp		n
لیے		psp		n
جدوجہد		n		n
مےں		psp		n
ہمہ_تن		adv		n
مصروف		adj		n
ہے		v		n
۔		punc		n
چنانچہ		avy		n
ایم		n		n
بی		n		n
ٹی		n		n
نے		psp		n
اعظم		n		n
پورہ		n		n
ڈیویژن		n		n
کے		psp		n
تحت		nst		n
تمام		avy		n
خاندانوں		n		n
کو		psp		n
دیپم		n		n
اسکیم		n		n
سے		psp		n
استفادہ		n		n
حاصل		n		n
کرنے		v		n
کے		psp		n
لیے		psp		n
نہ		avy		n
صرف		avy		n
درخواست_گذار		n		n
خواتین		n		n
کے		psp		n
فارمس		n		n
کی		psp		n
خانہ_پری		n		n
کی		v		n
بلکہ		avy		n
درخواست		n		n
داخل		adj		n
کردہ		adj		n
تمام		avy		n
خواتین		n		n
کو		psp		n
دیپم		n		n
اسکیم		n		n
کے		psp		n
تحت		nst		n
تقریبا		avy		n
124		num		n
گیس		n		n
سیلنڈرس		n		n
و		avy		n
کنکشن		n		n
آڈرس		n		n
کی		psp		n
کاپیاں		n		n
تقسیم		n		n
عمل		n		n
مےں		psp		n
لائی		v		n
گئی		v		n
۔		punc		n
اس		pn		n
موقع		n		n
پر		psp		n
ایس		n		n
ڈی		n		n
سی		n		n
مسٹر		avy		n
شیخ		n		n
چاند		n		n
کے		psp		n
علاوہ		psp		n
مسٹر		avy		n
وجیندر		n		n
،		punc		n
سی		n		n
او		n		n
بھی		avy		n
موجود		adj		n
تھے		v		n
۔		punc		n
جبکہ		avy		n
تقریب		n		n
کی		psp		n
راست		adj		n
نگرانی		n		n
یوتھ		n		n
لیڈر		n		n
ایم		n		n
بی		n		n
ٹی		n		n
الطاف		n		n
نصیب		n		n
خاں		n		n
نے		psp		n
کی		v		n
جبکہ		avy		n
مذکورہ		adj		n
دیپم		n		n
اسکیم		n		n
کے		psp		n
متعلق		adj		n
انہوں		pn		n
نے		psp		n
متعلقہ		adj		n
کارپوریٹر		n		n
سے		psp		n
نمائندگی		n		n
کرتے		v		n
ہوئے		v		n
غریب		adj		n
خواتین		n		n
کو		psp		n
گیس		n		n
سیلنڈرس		n		n
کی		psp		n
تقسیم		n		n
عمل		n		n
مےں		psp		n
لائی		v		n
اس		pn		n
موقع		n		n
پر		psp		n
اسلم		n		n
خاں		n		n
،		punc		n
NULL		unk		n
محمد		n		n
لائق		n		n
علی		n		n
بھی		avy		n
موجود		adj		n
تھے		v		n
۔		punc		n
ملیشیا		n		n
کے		psp		n
لی		n		n
چون		n		n
وائی		n		n
نیو		n		n
افتتاحی		adj		n
انڈیا		n		n
اوپن		n		n
سوپر		n		n
سیریز		n		n
بیڈ		n		n
مینٹن		n		n
سنگلز		n		n
خطاب		n		n
جیت		v		n
لیا		v		n
۔		punc		n
انہوں		pn		n
نے		psp		n
نئی		n		n
دہلی		n		n
مےں		psp		n
کھیلے		v		n
گئے		v		n
فائنل		adj		n
مقابلہ		n		n
مےں		psp		n
پیٹر		n		n
گیڈ		n		n
کو		psp		n
21		num		n
-		punc		n
12		num		n
,		punc		n
12		num		n
-		punc		n
21		num		n
,		punc		n
NULL		unk		n
21		num		n
-		punc		n
15		num		n
سے		psp		n
شکست		n		n
دے		v		n
دی		v		n
۔		punc		n
لی		n		n
چونگ		n		n
وائی		n		n
عالمی		adj		n
سطح		n		n
پر		psp		n
اول		num		n
نمبر		n		n
رینکنگ		n		n
رکھتے		v		n
ہےں		v		n
اور		avy		n
انہوں		pn		n
نے		psp		n
تیسرے		num		n
سیٹ		n		n
میں		n		n
34		num		n
سالہ		adj		n
گیڈ		n		n
کو		psp		n
شکست		n		n
سے		psp		n
دوچار		adj		n
کرتے		v		n
ہوئے		v		n
افتتاحی		adj		n
خطاب		n		n
جیت		v		n
لیا		v		n
۔		punc		n
دونوں		num		n
کھلاڑیوں		n		n
نے		psp		n
سیری		n		n
فورٹ		n		n
اسپورٹس		n		n
کامپلکس		n		n
مےں		psp		n
ہوئے		v		n
اس		pn		n
مقابلہ		n		n
مےں		psp		n
کانٹے		n		n
کا		psp		n
مقابلہ		n		n
کیا		v		n
۔		punc		n
پہلے		num		n
سیٹ		n		n
مےں		psp		n
کامیابی		n		n
کے		psp		n
بعد		nst		n
چونگ		n		n
وائی		n		n
کو		psp		n
دوسرے		num		n
سیٹ		n		n
مےں		psp		n
شکست		n		n
کا		psp		n
سامنا		n		n
کرنا		v		n
پڑا		v		n
تاہم		avy		n
انہوں		pn		n
نے		psp		n
تیسرے		num		n
اور		avy		n
فیصلہ_کن		adj		n
ٹسٹ		n		n
مےں		psp		n
زبردست		adj		n
مزاحمت		n		n
کرتے		v		n
ہوئے		v		n
شاندار		adj		n
واپسی		n		n
کی		v		n
اور		avy		n
مخالف		adj		n
کھلاڑی		n		n
کو		psp		n
کوئی		pn		n
موقع		n		n
دئے		v		n
بغیر		avy		n
کامیابی		n		n
حاصل		n		n
کر		v		n
لی		v		n
۔		punc		n
پہلے		num		n
سیٹ		n		n
مےں		psp		n
جب		pn		n
چونگ		n		n
وائی		n		n
نے		psp		n
سبقت		n		n
حاصل		n		n
کر		v		n
لی		v		n
تھی		v		n
اس		pn		n
وقت		n		n
بھی		avy		n
گیڈ		n		n
نے		psp		n
اچھی		adj		n
مزاحمت		n		n
کی		v		n
تھی		v		n
تاہم		avy		n
وہ		pn		n
زیادہ		avy		n
مزاحمت		n		n
کرتے		v		n
ہوئے		v		n
سیٹ		n		n
مےں		psp		n
کامیابی		n		n
حاصل		n		n
نہیں		avy		n
کر		v		n
سکے		v		n
تھے		v		n
۔		punc		n
دوسرا		num		n
مقابلہ		n		n
گیڈ		n		n
نے		psp		n
جیتا		v		n
اور		avy		n
تیسرے		num		n
سیٹ		n		n
مےں		psp		n
دونوں		n		n
نے		psp		n
سخت		adj		n
جدوجہد		n		n
کی		v		n
لیکن		avy		n
چونگ		n		n
وائی		n		n
نے		psp		n
گیڈ		n		n
کی		psp		n
سرویس		n		n
بریک		v		n
کی		v		n
اور		avy		n
اس		pn		n
کے		psp		n
بعد		nst		n
سے		psp		n
وہ		pn		n
مسلسل		adv		n
تین		num		n
پوائنٹ		n		n
حاصل		n		n
کرتے		v		n
ہوئے		v		n
کافی		avy		n
آگے		nst		n
