Word		Original_feature		Predicted_feature
کیا		yA		0
۔		UNK		UNK
امجد		0		0
اللہ		0		0
خاں		0		0
نے		UNK		UNK
کہا		yA		UNK
کہ		UNK		UNK
ایم		0		0
بی		0		UNK
ٹی		0		0
روز		0		UNK
اول		0		0
سے		UNK		UNK
ہی		UNK		UNK
بلا		UNK		0
لحاظ		0		0
مذہب		0		UNK
و		UNK		UNK
ملت		0		0
عوامی		UNK		UNK
مسائل		0		UNK
کی		UNK		UNK
یکسوئی		0		UNK
کے		UNK		UNK
لیے		UNK		UNK
جدوجہد		0		UNK
مےں		UNK		UNK
ہمہ_تن		UNK		0
مصروف		UNK		UNK
ہے		hE		0
۔		UNK		UNK
چنانچہ		UNK		0
ایم		0		UNK
بی		0		0
ٹی		0		UNK
نے		UNK		UNK
اعظم		0		UNK
پورہ		0		0
ڈیویژن		0		UNK
کے		UNK		UNK
تحت		UNK		UNK
تمام		UNK		UNK
خاندانوں		0		0
کو		UNK		UNK
دیپم		0		UNK
اسکیم		0		0
سے		UNK		UNK
استفادہ		0		UNK
حاصل		0		UNK
کرنے		nA		0
کے		UNK		UNK
لیے		UNK		UNK
نہ		UNK		UNK
صرف		UNK		UNK
درخواست_گذار		0		UNK
خواتین		0		0
کے		UNK		UNK
فارمس		0		UNK
کی		UNK		UNK
خانہ_پری		0		0
کی		yA		UNK
بلکہ		UNK		0
درخواست		UNK		UNK
داخل		UNK		UNK
کردہ		UNK		UNK
تمام		UNK		UNK
خواتین		0		0
کو		UNK		UNK
دیپم		0		0
اسکیم		0		UNK
کے		UNK		UNK
تحت		UNK		UNK
تقریبا		UNK		UNK
124		UNK		0
گیس		0		UNK
سیلنڈرس		0		0
و		UNK		UNK
کنکشن		0		0
آڈرس		0		0
کی		UNK		UNK
کاپیاں		0		0
تقسیم		0		UNK
عمل		0		UNK
مےں		UNK		UNK
لائی		yA		0
گئی		yA1		UNK
۔		UNK		UNK
اس		UNK		0
موقع		0		UNK
پر		UNK		0
ایس		0		0
ڈی		0		UNK
سی		0		UNK
مسٹر		UNK		0
شیخ		0		0
چاند		0		0
کے		UNK		UNK
علاوہ		UNK		0
مسٹر		UNK		UNK
وجیندر		0		0
،		UNK		UNK
سی		0		0
او		0		UNK
بھی		UNK		0
موجود		UNK		0
تھے		WA		UNK
۔		UNK		UNK
جبکہ		UNK		0
تقریب		0		UNK
کی		UNK		UNK
راست		UNK		UNK
نگرانی		0		UNK
یوتھ		0		0
لیڈر		0		UNK
ایم		0		0
بی		0		UNK
ٹی		0		UNK
الطاف		0		0
نصیب		0		UNK
خاں		0		0
نے		UNK		UNK
کی		yA		0
جبکہ		UNK		UNK
مذکورہ		UNK		UNK
دیپم		0		UNK
اسکیم		0		UNK
کے		UNK		UNK
متعلق		UNK		UNK
انہوں		0		UNK
نے		UNK		UNK
متعلقہ		UNK		UNK
کارپوریٹر		0		0
سے		UNK		UNK
نمائندگی		0		UNK
کرتے		wA		UNK
ہوئے		yA		UNK
غریب		UNK		UNK
خواتین		0		UNK
کو		UNK		UNK
گیس		0		0
سیلنڈرس		0		UNK
کی		UNK		UNK
تقسیم		0		UNK
عمل		0		UNK
مےں		UNK		0
لائی		yA		0
اس		UNK		UNK
موقع		0		UNK
پر		UNK		UNK
اسلم		0		0
خاں		0		0
،		UNK		0
NULL		UNK		UNK
محمد		0		0
لائق		0		0
علی		0		UNK
بھی		UNK		UNK
موجود		UNK		UNK
تھے		WA		0
۔		UNK		UNK
ملیشیا		0		0
کے		UNK		UNK
لی		0		0
چون		0		UNK
وائی		0		UNK
نیو		0		UNK
افتتاحی		UNK		0
انڈیا		0		UNK
اوپن		0		0
سوپر		0		0
سیریز		0		0
بیڈ		0		UNK
مینٹن		0		0
سنگلز		0		UNK
خطاب		0		0
جیت		0		0
لیا		yA		UNK
۔		UNK		UNK
انہوں		0		0
نے		UNK		UNK
نئی		0		UNK
دہلی		0		0
مےں		UNK		0
کھیلے		yA		UNK
گئے		yA1		UNK
فائنل		UNK		0
مقابلہ		0		UNK
مےں		UNK		UNK
پیٹر		0		UNK
گیڈ		0		UNK
کو		UNK		0
21		UNK		UNK
-		UNK		UNK
12		UNK		0
,		UNK		0
12		UNK		0
-		UNK		UNK
21		UNK		0
,		UNK		0
NULL		UNK		0
21		UNK		UNK
-		UNK		UNK
15		UNK		UNK
سے		UNK		UNK
شکست		0		0
دے		yA		UNK
دی		yA		0
۔		UNK		UNK
لی		0		0
چونگ		0		0
وائی		0		UNK
عالمی		UNK		UNK
سطح		0		UNK
پر		UNK		UNK
اول		UNK		0
نمبر		0		UNK
رینکنگ		0		UNK
رکھتے		wA		UNK
ہےں		hE		UNK
اور		UNK		0
انہوں		0		0
نے		UNK		UNK
تیسرے		UNK		0
سیٹ		0		0
میں		0		0
34		UNK		UNK
سالہ		UNK		0
گیڈ		0		0
کو		UNK		UNK
شکست		0		0
سے		UNK		UNK
دوچار		UNK		UNK
کرتے		wA		UNK
ہوئے		yA		UNK
افتتاحی		UNK		UNK
خطاب		0		UNK
جیت		0		0
لیا		yA		UNK
۔		UNK		UNK
دونوں		UNK		UNK
کھلاڑیوں		0		0
نے		UNK		UNK
سیری		0		UNK
فورٹ		0		UNK
اسپورٹس		0		UNK
کامپلکس		0		0
مےں		UNK		UNK
ہوئے		yA		0
اس		UNK		UNK
مقابلہ		0		0
مےں		UNK		UNK
کانٹے		0		0
کا		UNK		UNK
مقابلہ		0		0
کیا		yA		UNK
۔		UNK		UNK
پہلے		UNK		UNK
سیٹ		0		0
مےں		UNK		UNK
کامیابی		0		0
کے		UNK		UNK
بعد		UNK		UNK
چونگ		0		UNK
وائی		0		UNK
کو		UNK		UNK
دوسرے		UNK		UNK
سیٹ		0		UNK
مےں		UNK		0
شکست		0		0
کا		UNK		UNK
سامنا		0		0
کرنا		nA		UNK
پڑا		yA		UNK
تاہم		UNK		UNK
انہوں		0		0
نے		UNK		UNK
تیسرے		UNK		UNK
اور		UNK		UNK
فیصلہ_کن		UNK		0
ٹسٹ		0		UNK
مےں		UNK		0
زبردست		UNK		0
مزاحمت		0		UNK
کرتے		wA		UNK
ہوئے		yA		UNK
شاندار		UNK		UNK
واپسی		0		0
کی		yA		UNK
اور		UNK		0
مخالف		UNK		0
کھلاڑی		0		0
کو		UNK		UNK
کوئی		0		UNK
موقع		0		UNK
دئے		yA		UNK
بغیر		UNK		UNK
کامیابی		0		0
حاصل		0		UNK
کر		0		UNK
لی		yA		UNK
۔		UNK		UNK
پہلے		UNK		0
سیٹ		0		UNK
مےں		UNK		UNK
جب		UNK		UNK
چونگ		0		0
وائی		0		UNK
نے		UNK		UNK
سبقت		0		UNK
حاصل		0		0
کر		0		UNK
لی		yA		UNK
تھی		WA		0
اس		UNK		UNK
وقت		0		0
بھی		UNK		0
گیڈ		0		0
نے		UNK		UNK
اچھی		UNK		0
مزاحمت		0		0
کی		yA		0
تھی		WA		UNK
تاہم		UNK		UNK
وہ		0		UNK
زیادہ		UNK		UNK
مزاحمت		0		UNK
کرتے		wA		UNK
ہوئے		yA		UNK
سیٹ		0		UNK
مےں		UNK		UNK
کامیابی		0		0
حاصل		0		UNK
نہیں		UNK		UNK
کر		0		UNK
سکے		yA		UNK
تھے		WA		0
۔		UNK		UNK
دوسرا		UNK		0
مقابلہ		0		0
گیڈ		0		0
نے		UNK		UNK
جیتا		yA		UNK
اور		UNK		UNK
تیسرے		UNK		UNK
سیٹ		0		UNK
مےں		UNK		0
دونوں		0		0
نے		UNK		UNK
سخت		UNK		UNK
جدوجہد		0		0
کی		yA		UNK
لیکن		UNK		0
چونگ		0		UNK
وائی		0		0
نے		UNK		UNK
گیڈ		0		UNK
کی		UNK		UNK
سرویس		0		UNK
بریک		0		UNK
کی		yA		0
اور		UNK		UNK
اس		0		0
کے		UNK		0
بعد		UNK		UNK
سے		UNK		0
وہ		0		UNK
مسلسل		UNK		UNK
تین		UNK		UNK
پوائنٹ		0		UNK
حاصل		0		UNK
کرتے		wA		UNK
ہوئے		yA		UNK
کافی		UNK		UNK
آگے		UNK		UNK
نکل		0		UNK
گئے		yA1		UNK
تھے		WA		0
۔		UNK		UNK
انسٹیٹیوٹ		0		0
فار		0		UNK
الیکٹرانک		0		0
گورننس		0		UNK
کی		UNK		UNK
جانب		UNK		0
سے		UNK		UNK
پروگرامر		0		0
،		UNK		UNK
ٹرینی		0		0
سافٹ_ویر		0		UNK
انجینئر		0		0
یا		UNK		UNK
مماثل		0		UNK
کے		UNK		UNK
لئے		UNK		UNK
اےک		UNK		UNK
واک_اِن		0		UNK
انٹرویو		0		UNK
کا		UNK		UNK
30		0		UNK
اپریل		0		0
کو		UNK		0
صبح		0		0
9		UNK		UNK
بجے		0		0
بمقام		UNK		UNK
کیشو		0		UNK
میموریل		0		UNK
انسٹی_ٹیوٹ		0		0
آف		0		UNK
ٹکنالوجی		0		0
متصل		UNK		UNK
دیپک		0		UNK
تھیٹر		0		UNK
لین		0		UNK
نارائن		0		0
گوڑہ		0		UNK
اہتمام		0		UNK
کیا		yA		UNK
جائےگا		gA		0
۔		UNK		UNK
انٹرویو		0		0
کا		UNK		UNK
یہ		UNK		0
پروگرام		0		UNK
آئی		0		UNK
ٹی		0		UNK
ایم		0		UNK
این		0		0
سی		0		0
مےں		UNK		UNK
200		UNK		UNK
سے		UNK		UNK
زائد		UNK		0
جائیدادوں		0		UNK
کو		UNK		UNK
پُر		0		UNK
کرنے		nA		UNK
کے		UNK		UNK
لئے		UNK		UNK
منعقد		UNK		UNK
کیا		yA		0
جا		0		UNK
رہا		yA		0
ہے		hE		UNK
۔		UNK		UNK
صرف		UNK		UNK
2011		0		0
ء		0		UNK
مےں		UNK		0
کامیاب		UNK		0
ہونے		nA		UNK
والے		UNK		UNK
بی		0		UNK
ایس		0		0
سی		0		UNK
کمپیوٹر		0		UNK
سائنس		0		0
،		UNK		UNK
میاتھس		0		0
،		UNK		UNK
اسٹائسٹکس		0		0
،		UNK		UNK
انفارمیشن		0		0
ٹکنالوجی		0		UNK
،		UNK		UNK
الکٹرانکس		0		0
،		UNK		UNK
الیکٹریکل		0		0
،		UNK		UNK
فزکس		0		0
یا		UNK		UNK
کیمسٹری		0		0
کے		UNK		UNK
طلبہ		0		UNK
اس		0		UNK
مےں		UNK		0
شرکت		0		0
کے		UNK		UNK
اہل		UNK		0
ہیں		hE		UNK
۔		UNK		UNK
بالی_ووڈ		0		0
اداکار		0		0
شائنی		0		0
آہوجہ		0		0
کو		UNK		UNK
ملازمہ		0		0
کی		UNK		UNK
عصمت_ریزی		0		0
کا		UNK		UNK
مجرم		0		0
قرار		UNK		UNK
دیتے		yA		UNK
ہوئے		yA		UNK
ٹرائیل		0		UNK
کورٹ		0		0
کی		UNK		UNK
جانب		UNK		0
سے		UNK		UNK
سنائی		yA		0
گئی		yA1		UNK
سزا		0		0
کے		UNK		UNK
تقریباً		UNK		0
اےک		UNK		UNK
ماہ		0		0
بعد		UNK		UNK
ممبئی		0		0
ہائی		0		0
کورٹ		0		UNK
نے		UNK		UNK
آج		0		0
اُن		0		UNK
کی		UNK		0
ضمانت		0		UNK
منظور		UNK		UNK
کر		0		0
لی		yA		0
۔		UNK		UNK
جسٹس		0		0
اے		0		UNK
آر		0		UNK
جوشی		0		0
نے		UNK		UNK
شائنی		0		0
آہوجہ		0		0
کی		UNK		UNK
ضمانت		0		UNK
منظور		UNK		UNK
کرتے		wA		UNK
ہوئے		yA		UNK
انھیں		ko		0
15000		UNK		UNK
روپئے		0		UNK
کی		UNK		0
شخصی		UNK		0
ضمانت		0		UNK
کی		UNK		0
تعمیل		0		UNK
کا		UNK		UNK
حکم		0		UNK
دیا		yA		UNK
۔		UNK		UNK
جج		0		0
نے		UNK		0
یہ		UNK		UNK
احساس		0		0
ظاہر		UNK		0
کیا		yA		UNK
کہ		UNK		UNK
اس		UNK		0
وقت		0		0
انھیں		ko		UNK
تحویل		0		UNK
مےں		UNK		UNK
رکھنے		nA		0
کی		UNK		UNK
ضرورت		0		0
نہیں		UNK		0
ہے		hE		UNK
کیوںکہ		UNK		UNK
پہلے		UNK		0
ہی		UNK		UNK
مجرم		UNK		0
قرار		0		UNK
دیا		yA		0
جا		0		UNK
چکا		yA		UNK
ہے		hE		UNK
تاہم		UNK		UNK
جج		0		UNK
نے		UNK		UNK
انھیں		ko		UNK
عدالت		0		0
کی		UNK		UNK
اجازت		0		UNK
کے		UNK		UNK
بغیر		UNK		UNK
ملک		0		UNK
نہ		UNK		UNK
چھوڑنے		nA		UNK
کی		UNK		UNK
ہدایت		0		0
دی		yA		UNK
۔		UNK		UNK
شائنی		0		UNK
آہوجہ		0		UNK
کو		UNK		UNK
سیشن		0		0
کورٹ		0		UNK
نے		UNK		UNK
30		0		0
مارچ		0		0
کو		UNK		UNK
مجرم		0		0
قرار		UNK		UNK
دیا		yA		UNK
تھا		WA		UNK
اور		UNK		UNK
اس		0		0
کے		UNK		UNK
فوری		UNK		0
بعد		UNK		UNK
انھوں		0		0
نے		UNK		UNK
ہائی		0		0
کورٹ		0		UNK
مےں		UNK		UNK
اپیل		0		UNK
دائر		UNK		0
کی		yA		0
تھی		WA		UNK
۔		UNK		UNK
بالی_ووڈ		0		0
اداکار		0		0
کے		UNK		UNK
وکیل		0		UNK
شریش		0		UNK
گپتے		0		0
نے		UNK		UNK
اُن		0		UNK
کے		UNK		UNK
موکل		0		UNK
کو		UNK		UNK
ضمانت		0		0
منظور		UNK		UNK
کرنے		nA		UNK
کی		UNK		UNK
خواہش		0		UNK
کرتے		wA		UNK
ہوئے		yA		0
کہا		yA		UNK
کہ		UNK		UNK
انھیں		ko		UNK
اس		UNK		0
وقت		0		0
بھی		UNK		0
مجرم		UNK		UNK
قرار		UNK		0
دیا		yA		0
گیا		yA1		UNK
تھا		WA		UNK
جبکہ		UNK		UNK
عصمت_ریزی		0		0
کا		UNK		UNK
الزام		0		0
بھی		UNK		UNK
عائد		UNK		UNK
نہیں		UNK		UNK
کیا		yA		UNK
گیا		yA1		UNK
تھا		WA		UNK
۔		UNK		0
متاثرہ		UNK		0
ملازمہ		0		UNK
نے		UNK		UNK
ٹرائیل		0		0
کورٹ		0		0
کو		UNK		UNK
بتایا		yA		0
کہ		UNK		UNK
اُس		0		0
کی		UNK		UNK
عصمت_ریزی		0		0
نہیں		UNK		UNK
کی		yA		0
گئی		yA1		UNK
تھی		WA		UNK
اور		UNK		UNK
اُس		0		0
نے		UNK		UNK
ریکھا		0		UNK
مانے		0		0
کی		UNK		UNK
ایما		0		UNK
پر		UNK		UNK
پولیس		0		0
کے		UNK		UNK
روبرو		UNK		UNK
غلط		UNK		UNK
بیان		0		0
دیا		yA		UNK
تھا		WA		0
۔		UNK		UNK
ریکھا		0		0
مانے		0		UNK
کی		UNK		UNK
مبینہ		UNK		UNK
طور		0		UNK
پر		UNK		0
شائنی		0		UNK
آہوجہ		0		0
سے		UNK		UNK
مخاصمت		0		UNK
پائی		yA		0
جاتی		wA		0
ہے		hE		UNK
۔		UNK		UNK
ٹرائیل		0		0
کورٹ		0		0
نے		UNK		UNK
شکایت_کنندہ		0		0
کے		UNK		UNK
بیان		0		0
سے		UNK		UNK
انحراف		0		0
کے		UNK		UNK
باوجود		UNK		0
حالات		0		0
و		UNK		UNK
واقعاتی		UNK		UNK
شواہد		0		UNK
پر		UNK		UNK
اکتفا		0		UNK
کرتے		wA		UNK
ہوئے		yA		0
شائنی		0		UNK
آہوجہ		0		0
کو		UNK		UNK
7		UNK		UNK
سال		0		0
قید		0		0
بامشقت		0		0
کی		UNK		UNK
سزا		0		0
سنائی		yA		UNK
تھی		WA		0
۔		UNK		UNK
ٹرائیل		0		0
کورٹ		0		0
نے		UNK		0
کہا		yA		UNK
تھا		WA		0
کہ		UNK		UNK
اُس		0		UNK
نے		UNK		UNK
ڈی		0		UNK
این		0		0
اے		0		UNK
رپورٹ		0		0
,		UNK		UNK
میڈیکل		0		0
رپورٹ		0		UNK
اور		UNK		0
شائنی		0		0
کے		UNK		UNK
ہاتھ		0		0
پر		UNK		UNK
کھرچنے		nA		0
کے		UNK		UNK
نشانات		0		0
کی		UNK		UNK
بنیاد		0		0
پر		UNK		UNK
یہ		UNK		0
سزا		0		0
سنائی		yA		0
تھی		WA		0
۔		UNK		UNK
امریکی		UNK		0
جیلوں		0		0
مےں		UNK		UNK
انسانی		UNK		0
حقوق		0		UNK
کی		UNK		UNK
بدترین		UNK		UNK
اور		UNK		UNK
بھیانک		UNK		0
خلافورزیوں		0		UNK
کا		UNK		UNK
نوٹ		0		UNK
لیے		yA		UNK
بغیر		UNK		UNK
عالمی		UNK		0
طاقتیں		0		UNK
مشرق		0		UNK
وسطی		0		UNK
اور		UNK		0
عرب		0		UNK
ملکوں		0		0
مےں		UNK		UNK
انسانی		UNK		0
حقوق		0		UNK
کی		UNK		UNK
دہائی		0		UNK
دے		0		UNK
کر		0		0
اپنے		0		UNK
اصولوں		0		0
کا		UNK		UNK
جانبدارانہ		UNK		UNK
مظاہرہ		0		UNK
کرتی		wA		0
ہیں		hE		UNK
۔		UNK		UNK
گزشتہ		UNK		0
زائد		UNK		UNK
6		UNK		UNK
سال		0		UNK
سے		UNK		UNK
ان		UNK		UNK
قیدیوں		0		UNK
کو		UNK		UNK
امریکی		UNK		0
سیکوریٹی		0		UNK
عہدیداروں		0		0
نے		UNK		UNK
کسی		0		0
قانونی		UNK		0
کارروائی		0		UNK
کے		UNK		UNK
بغیر		UNK		UNK
جیل		0		0
مےں		UNK		0
رکھا		yA		0
ہے		hE		UNK
۔		UNK		UNK
جس		0		0
مےں		UNK		0
زائد		UNK		0
از		UNK		UNK
700		UNK		UNK
فوجی		UNK		UNK
دستاویزات		0		0
مےں		UNK		UNK
نئی		UNK		0
اور		UNK		UNK
تفصیلی		UNK		0
معلومات		0		UNK
فراہم		UNK		UNK
کی		yA		UNK
گئی		yA1		UNK
ہیں		hE		UNK
۔		UNK		UNK
فوجی		UNK		UNK
انٹلیجنس		0		UNK
عہدیداروں		0		0
نے		UNK		UNK
فروری		0		0
2002		0		UNK
سے		UNK		UNK
جنوری		0		UNK
2009		0		0
تک		UNK		UNK
گوانتاناموبے		0		0
جیل		0		UNK
مےں		UNK		UNK
محروسین		0		UNK
کی		UNK		UNK
تفصیلات		0		UNK
درج		UNK		UNK
کی		yA		0
ہیں		hE		UNK
۔		UNK		UNK
ان		UNK		0
قیدیوں		0		0
میں		UNK		UNK
معصوم		UNK		UNK
بچے		0		UNK
بھی		UNK		UNK
ہےں		hE		UNK
بس		0		UNK
مسافر		0		UNK
بھی		UNK		0
ہےں		hE		0
NULL		UNK		UNK
جو		0		0
صرف		UNK		UNK
کابل		0		0
کا		UNK		UNK
ٹکٹ		0		UNK
لے		0		UNK
کر		0		0
بس		0		UNK
مےں		UNK		UNK
سوار		UNK		0
ہوئے		yA		UNK
تھے		WA		UNK
۔		UNK		UNK
افغانستان		0		0
کے		UNK		UNK
بارے		UNK		0
مےں		UNK		0
لکھی		yA		0
گئی		yA1		UNK
نظم		0		0
رکھنے		nA		UNK
والے		UNK		UNK
شہری		0		UNK
کو		UNK		UNK
بھی		UNK		UNK
امریکی		UNK		UNK
فوج		0		UNK
نے		UNK		UNK
جیل		0		0
مےں		UNK		UNK
ڈال		0		0
دیا		yA		UNK
۔		UNK		UNK
جیل		0		0
کے		UNK		0
ان		UNK		UNK
بےیار		UNK		UNK
و		UNK		UNK
مددگار		UNK		0
قیدیوں		0		0
کی		UNK		UNK
انسانی		UNK		UNK
صحت		0		UNK
کی		UNK		UNK
تفصیلات		0		0
رونگٹے		0		UNK
کھڑے		0		UNK
کر		0		UNK
دیتی		wA		UNK
ہیں		hE		0
۔		UNK		UNK
قیدیوں		0		0
کی		UNK		UNK
بیماری		0		0
,		UNK		UNK
ہپٹائٹس		0		0
مرض		0		UNK
,		UNK		0
ٹی		0		0
بی		0		0
NULL		UNK		UNK
مایوسی		0		UNK
کا		UNK		UNK
شکار		0		UNK
محروسین		0		UNK
کے		UNK		UNK
ساتھ		UNK		0
جیل		0		0
کے		UNK		UNK
حکام		0		UNK
کا		UNK		UNK
غیرانسانی		UNK		UNK
سلوک		0		UNK
عالم		0		0
انسانیت		0		0
کے		UNK		UNK
لئے		UNK		UNK
سوال		0		UNK
بنا		yA		0
ہوا		yA		UNK
ہے		hE		UNK
۔		UNK		0
گزشتہ		UNK		0
زائد		UNK		UNK
6		UNK		UNK
سال		0		UNK
سے		UNK		UNK
ان		UNK		UNK
قیدیوں		0		UNK
کو		UNK		UNK
امریکی		UNK		0
سیکوریٹی		0		UNK
عہدیداروں		0		0
نے		UNK		UNK
کسی		0		0
قانونی		UNK		0
کارروائی		0		UNK
کے		UNK		UNK
بغیر		UNK		UNK
جیل		0		0
مےں		UNK		0
رکھا		yA		0
ہے		hE		UNK
۔		UNK		UNK
ان		UNK		UNK
قیدیوں		0		0
مےں		UNK		UNK
مغویہ		UNK		0
14		UNK		UNK
سال		0		0
کا		UNK		UNK
لڑکا		0		0
بھی		UNK		UNK
ہے		hE		0
,		UNK		UNK
NULL		UNK		0
اس		UNK		0
طرح		0		0
کے		UNK		UNK
کئی		UNK		UNK
لڑکے		0		0
اور		UNK		UNK
افغان		0		0
و		UNK		UNK
پاکستان		0		0
یا		UNK		UNK
غیرملکی		UNK		0
شہری		0		UNK
ہوں_گے		gA		UNK
جنہیں		ko		UNK
اندھادھند		UNK		UNK
طریقہ		0		UNK
سے		UNK		UNK
گرفتار		UNK		0
کر		0		UNK
کے		0		0
جیل		0		0
مےں		UNK		0
محروس		UNK		0
کر		0		UNK
دیا		UNK		0
گیا		yA1		UNK
۔		UNK		UNK
بدنام		UNK		0
زمانہ		0		UNK
گوانتاناموبے		0		UNK
جیل		0		UNK
کا		UNK		UNK
قیام		0		UNK
امریکہ		0		UNK
نے		UNK		UNK
صرف		UNK		UNK
القاعدہ		0		0
کے		UNK		UNK
نٹ_ورک		0		UNK
سے		UNK		UNK
وابستہ		UNK		0
افراد		0		UNK
کو		UNK		UNK
سزا		0		0
دینے		nA		UNK
کے		UNK		UNK
لئے		UNK		UNK
بنایا		yA		UNK
تھا		WA		UNK
۔		UNK		UNK
القاعدہ		0		0
کے		UNK		UNK
سربراہ		0		UNK
بن		0		UNK
لادن		0		0
کی		UNK		UNK
گرفتاری		0		0
مےں		UNK		UNK
ناکام		UNK		0
امریکی		UNK		UNK
فوج		0		UNK
اور		UNK		UNK
انٹلیجنس		0		0
اس		UNK		UNK
جیل		0		0
کو		UNK		UNK
انسانی		UNK		0
حقوق		0		UNK
کی		UNK		UNK
بدترین		UNK		UNK
خلاف_ورزیوں		0		0
کے		UNK		UNK
طور		UNK		UNK
پر		UNK		UNK
استعمال		0		0
کر		0		UNK
رہی		yA		0
ہے		hE		UNK
۔		UNK		UNK
قیدیوں		0		0
کو		UNK		UNK
پانی		0		0
کے		UNK		UNK
جہاز		0		0
یا		UNK		UNK
کشتیوں		0		0
کی		UNK		UNK
سواری		0		0
,		UNK		UNK
نیند		0		0
سے		UNK		UNK
محروم		UNK		0
رکھنے		nA		UNK
کی		UNK		UNK
سزا		0		UNK
اور		UNK		UNK
تیز		UNK		0
آواز		0		0
والی		UNK		0
موسیقی		0		0
سے		UNK		UNK
کان		0		UNK
پھاڑ		0		UNK
دینے		nA		UNK
والی		UNK		UNK
سزا		0		0
دی		yA		0
جا		0		0
رہی		yA		UNK
ہے		hE		0
۔		UNK		UNK
انسانیت		0		0
کے		UNK		UNK
خلاف		UNK		0
ہونے		nA		UNK
والی		UNK		0
اس		UNK		UNK
ناانصافی		0		0
اور		UNK		UNK
غیرقانونی		UNK		0
حراست		0		UNK
پر		UNK		UNK
ساری		UNK		0
دنیا		0		UNK
کی		UNK		0
حقوق		0		UNK
انسانی		UNK		UNK
کی		UNK		UNK
علمبردار		UNK		UNK
تنظیمیں		0		UNK
خاموش		UNK		0
ہیں		hE		UNK
۔		UNK		UNK
عام		UNK		0
رائے		0		0
یہی		0		0
ہے		hE		UNK
کہ		UNK		UNK
امریکہ		0		UNK
خود		UNK		UNK
اپنی		0		0
ناکام		UNK		UNK
پالیسیوں		0		0
اور		UNK		UNK
مایوس_کن		UNK		UNK
منصوبوں		0		0
کے		UNK		UNK
دائرہ		0		0
مےں		UNK		UNK
مقید		UNK		0
ہوتا		wA		UNK
جا		0		UNK
رہا		yA		0
ہے		hE		UNK
۔		UNK		UNK
اس		0		0
کی		UNK		UNK
گوانتاناموبے		0		0
جیسی		UNK		UNK
غیرانسانی		UNK		UNK
جیلوں		0		UNK
کی		UNK		UNK
وجہ		UNK		UNK
سے		UNK		UNK
دنیا		0		0
بھر		UNK		UNK
مےں		UNK		UNK
ظلم		0		0
و		UNK		UNK
زیادتی		0		0
کے		UNK		UNK
خلاف		UNK		0
آواز		0		UNK
اٹھانے		nA		UNK
کو		UNK		UNK
دہشت_گردی		0		0
کی		UNK		UNK
نئی		UNK		0
تاریخ		0		UNK
مرتب		UNK		UNK
کرنے		nA		UNK
والی		UNK		UNK
تنظیمیں		0		UNK
مجتمع		UNK		UNK
ہو		0		UNK
رہی		yA		UNK
ہیں		hE		UNK
۔		UNK		UNK
القاعدہ		0		0
کے		UNK		UNK
سربراہ		0		UNK
کی		UNK		UNK
گرفتاری		0		0
کی		UNK		UNK
صورت		0		0
مےں		UNK		UNK
نیوکلیر		0		0
حملے		0		UNK
کئے		yA		UNK
جانے		nA		0
کی		UNK		UNK
دھمکی		0		UNK
کے		UNK		UNK
پیش		UNK		UNK
نظر		UNK		UNK
امریکی		UNK		0
پالیسی_ساز		UNK		UNK
اداروں		0		UNK
نے		UNK		UNK
اپنی		0		0
فوجی		UNK		UNK
کارروائیوں		0		0
کا		UNK		UNK
رخ		0		UNK
معصوم		UNK		UNK
انسانوں		0		0
کی		UNK		UNK
جانب		UNK		0
موڑ		0		UNK
کر		0		UNK
صورتحال		0		UNK
مزید		UNK		UNK
بھیانک		UNK		UNK
بنا		yA		UNK
دی		yA		0
ہے		hE		UNK
اس		UNK		UNK
طرح		0		0
کی		UNK		UNK
مفاہمانہ		UNK		UNK
پالیسیوں		0		UNK
پر		UNK		UNK
غور		0		UNK
و		UNK		UNK
خوض		0		UNK
کے		UNK		UNK
دن		0		UNK
گذارنے		nA		UNK
والی		UNK		UNK
امریکی		UNK		0
نظم		0		UNK
و		UNK		UNK
نسق		0		UNK
نے		UNK		UNK
اپنی		0		UNK
جیلوں		0		UNK
مےں		UNK		0
محروس		UNK		UNK
قیدیوں		0		UNK
کو		UNK		UNK
دی		UNK		UNK
جانے		nA		0
والی		UNK		UNK
اذیت_ناک		UNK		UNK
سزاؤں		0		UNK
پر		UNK		UNK
کبھی		UNK		0
غور		0		0
نہیں		UNK		0
کیا		yA		0
۔		UNK		UNK
القاعدہ		0		0
سے		UNK		UNK
مفاہمت		0		UNK
کئے		yA		UNK
بغیر		UNK		UNK
طالبان		0		0
سے		UNK		UNK
مکمل		UNK		UNK
صلح		0		UNK
کرنے		nA		UNK
اور		UNK		UNK
ملا		0		0
عمر		0		UNK
کو		UNK		0
رہا		0		UNK
کرا		0		UNK
کر		0		UNK
اپنی		0		UNK
غرض		0		UNK
پوری		UNK		0
کرنے		nA		UNK
کی		UNK		UNK
فکر		0		UNK
رکھنے		nA		UNK
والی		UNK		0
امریکی		UNK		UNK
فوج		0		UNK
اور		UNK		UNK
نظم		0		0
و		UNK		UNK
نسق		0		UNK
کو		UNK		0
ذاتی		UNK		0
مفادات		0		UNK
بھی		UNK		0
عزیز		UNK		UNK
ہیں		hE		UNK
۔		UNK		UNK
سابق		UNK		0
صدر		0		UNK
جارج		0		0
بش		0		UNK
کے		UNK		0
نقش		0		UNK
قدم		0		UNK
پر		UNK		0
چلنے		nA		UNK
والے		UNK		0
