Word		Original_feature		Predicted_feature
مےں		UNK		3
یہ		3		UNK
کیمپ		3		3
عطا		3		3
پور		3		3
،		UNK		3
اے		3		3
ایس		3		3
را		3		3
نگر		3		3
،		UNK		UNK
بنجارہ		3		3
ہلز		3		3
،		UNK		3
بیگم		3		3
پیٹ		3		3
،		UNK		3
بوئن		3		3
پلی		3		3
،		UNK		3
خیریت		3		3
آباد		3		3
،		UNK		3
کوٹھی		3		3
،		UNK		3
کوکٹ		3		3
پلی		3		3
،		UNK		3
مادھا		3		3
پور		3		3
،		UNK		3
میاں		3		3
پور		3		3
،		UNK		3
نارائن		3		3
گوڑہ		3		3
،		UNK		3
نلہ		3		UNK
کنٹہ		3		3
،		UNK		3
سکندرآباد		3		3
،		UNK		3
ایس		3		3
آر		3		3
نگر		3		3
،		UNK		3
حبشی		3		UNK
گوڑہ		3		3
،		UNK		3
دلسکھ		3		UNK
نگر		3		3
،		UNK		3
اپل		3		3
،		UNK		3
گچی		3		3
باولی		3		3
،		UNK		3
چارمینار		3		3
اور		UNK		3
چینتل		3		3
مےں		UNK		3
منعقد		UNK		3
ہوگا		3		3
۔		UNK		3
شین		3		3
وارن		3		3
کی		UNK		3
قیادت		3		3
مےں		UNK		3
راجستھان		3		3
رائلز		3		3
نے		UNK		3
آج		3		3
آئی		3		3
پی		3		UNK
ایل		3		3
کے		UNK		3
اےک		UNK		3
میچ		3		3
مےں		UNK		3
یوراج		3		3
سنگھ		3		3
کی		UNK		UNK
قیادت		3		3
والی		UNK		3
پونے		3		3
وارئیرس		3		3
کو		UNK		3
چھ		UNK		3
وکٹس		3		3
سے		UNK		3
شکست		3		3
دے		any		3
کر		any		UNK
کامیابی		3		3
حاصل		3		3
کر		any		3
لی		any		3
۔		UNK		3
راجستھان		3		3
کی		UNK		UNK
اس		3		3
کامیابی		3		3
مےں		UNK		3
راس		3		3
ٹیلر		3		3
نے		UNK		3
47		UNK		3
ناٹ		UNK		3
آوٹ		UNK		3
رن		3		3
بناتے		any		3
ہوئے		any		UNK
اہم		UNK		3
رول		3		3
نبھایا		any		3
۔		UNK		3
شین		3		3
وارن		3		3
نے		UNK		3
آج		3		3
ٹاس		3		3
جیت		any		3
کر		any		UNK
پونے		3		3
کو		UNK		3
پہلے		UNK		3
بیٹنگ		3		3
کی		UNK		UNK
دعوت		3		3
دی		any		3
تھی		3		3
۔		UNK		3
پونے		3		3
نے		UNK		3
پہلے		UNK		3
بیٹنگ		3		UNK
کرتے		any		3
ہوئے		any		3
سات		UNK		3
وکٹس		3		3
کے		UNK		3
نقصان		3		3
سے		UNK		3
143		UNK		3
رنز		3		3
بنائے		any		3
تھے		3		3
NULL		UNK		3
جس		3		3
کے		UNK		3
جواب		3		3
مےں		UNK		3
راجستھان		3		3
رائلز		3		3
نے		UNK		UNK
19.3		UNK		3
اوورس		3		UNK
مےں		UNK		3
144		UNK		3
رن		3		3
بنا		any		3
کر		any		3
میچ		3		3
جیت		any		3
لیا		any		3
۔		UNK		3
پونے		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		3
جیسی		3		3
رائیڈر		3		3
18		UNK		3
رن		3		3
بنا		any		3
کر		any		3
آوٹ		UNK		3
ہو		any		3
گئے		any		3
۔		UNK		UNK
انہوں		3		3
نے		UNK		3
بارہ		UNK		3
گیندوں		3		3
مےں		UNK		3
تین		UNK		3
چوکے		3		3
لگائے		any		3
تھے		3		3
۔		UNK		3
دوسرے		UNK		3
اوپنر		3		3
منیش		3		3
پانڈے		3		3
31		UNK		UNK
گیندوں		3		3
مےں		UNK		3
30		UNK		3
رن		3		3
بنا		any		3
سکے		any		3
۔		UNK		3
انہوں		3		3
نے		UNK		3
چار		UNK		3
چوکے		3		3
لگائے		any		3
تھے		3		3
۔		UNK		UNK
سب		UNK		UNK
سے		UNK		3
زیادہ		UNK		3
35		UNK		3
رن		3		3
21		UNK		UNK
گیندوں		3		3
کا		UNK		3
سامنا		3		3
کرتے		any		3
ہوئے		any		3
رابن		3		3
اتھپا		3		3
نے		UNK		3
بنائے		any		3
۔		UNK		UNK
انہوں		3h		3
نے		UNK		3
سات		UNK		3
چوکے		3		3
لگائے		any		3
۔		UNK		UNK
کپتان		3		3
یوراج		3		3
سنگھ		3		3
آج		3		3
بھی		UNK		3
ناکام		UNK		3
رہے		any		3
اور		UNK		3
وہ		3		UNK
گیارہ		UNK		3
گیندوں		3		3
مےں		UNK		3
صرف		UNK		3
سات		UNK		3
رن		3		3
بنا		any		3
کر		any		3
آوٹ		UNK		3
ہو		any		3
گئے		any		3
۔		UNK		UNK
ہرپریت		3		3
سنگھ		3		3
13		UNK		3
رن		3		UNK
NULL		UNK		3
اور		UNK		3
متھون		3		3
منہاس		3		3
نے		UNK		3
24		UNK		3
رن		3		3
بنائے		any		3
۔		UNK		UNK
ناتھن		3		3
مک		3		3
کیولم		3		3
چھ		UNK		UNK
گیندوں		3		3
مےں		UNK		3
اےک		UNK		3
چھکے		3		3
کی		UNK		3
مدد		3		3
سے		UNK		3
گیارہ		UNK		3
رن		3		3
بنا		any		3
کر		any		UNK
ناٹ		UNK		3
آوٹ		UNK		3
رہے		any		3
جبکہ		UNK		3
راہول		3		3
شرما		3		3
صفر		3		3
پر		UNK		3
رن		UNK		3
آوٹ		UNK		3
ہوئے		any		3
۔		UNK		3
راجستھان		3		3
رائلس		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		3
ترویدی		3		3
نے		UNK		3
دو		UNK		UNK
وکٹس		3		3
لئے		any		3
جبکہ		UNK		UNK
جوہان		3		3
بوتھا		3		3
,		UNK		3
شین		3		3
واٹسن		3		3
اور		UNK		3
شین		3		3
وارن		3		3
نے		UNK		UNK
اےک		UNK		3
ایک		UNK		3
وکٹ		3		3
حاصل		3		3
کی		any		UNK
۔		UNK		3
جواب		3		3
مےں		UNK		3
راجستھان		3		3
رائلز		3		3
کی		UNK		UNK
شروعات		3		3
بھی		UNK		3
ٹھیک		UNK		3
نہیں		UNK		3
رہی		any		3
۔		UNK		3
دھماکو		UNK		3
اوپنر		3		3
شین		3		3
واٹسن		3		3
صرف		UNK		UNK
بارہ		UNK		3
رن		3		3
بنا		any		3
سکے		any		3
۔		UNK		3
انہوں		3		3
نے		UNK		3
14		UNK		3
گیندوں		3		3
کا		UNK		3
سامنا		3		3
کرتے		any		UNK
ہوئے		any		3
اےک		UNK		3
چھکا		3		3
لگایا		any		3
تھا		3		3
۔		UNK		3
سابق		UNK		3
ہندوستانی		UNK		3
کپتان		3		3
راہول		3		3
ڈراویڈ		3		3
بھی		UNK		3
20		UNK		3
گیندوں		3		UNK
مےں		UNK		3
دو		UNK		UNK
چوکوں		3		3
کی		UNK		3
مدد		3		3
سے		UNK		3
18		UNK		3
رن		3		3
بنا		any		3
کر		any		3
آوٹ		UNK		UNK
ہوئے		any		3
۔		UNK		3
راہول		3		3
شرما		3		3
نے		UNK		3
انہیں		3		3
اپنی		any		3
ہی		UNK		3
گیند		3		3
پر		UNK		3
کیچ		UNK		3
آوٹ		UNK		3
کیا		any		3
۔		UNK		UNK
واٹسن		3		3
کو		UNK		UNK
تھامس		3		3
کی		UNK		UNK
گیند		3		3
پر		UNK		3
اتھپا		3		3
نے		UNK		3
کیچ		3		3
کیا		any		3
تھا		3		3
۔		UNK		UNK
جوہان		3		3
بوتھا		3		3
آج		3		3
بہتر		UNK		3
بیٹنگ		3		3
نہیں		UNK		3
کر		any		3
سکے		any		3
اور		UNK		3
وہ		3		3
18		UNK		3
گیندوں		3		UNK
مےں		UNK		3
اےک		UNK		3
چوکے		3		3
کی		UNK		3
مدد		3		3
سے		UNK		3
12		UNK		3
رن		3		3
بنا		any		3
کر		any		3
آوٹ		UNK		3
ہو		any		3
گئے		any		3
۔		UNK		3
راہول		3		3
شرما		3		3
نے		UNK		3
انہیں		3		3
ایل		3		3
بی		3		3
ڈبلیو		3		3
آوٹ		UNK		3
کیا		any		3
۔		UNK		UNK
المنیریا		3		3
29		UNK		3
رن		3		3
بنا		any		3
کر		any		3
راہول		3		3
شرما		3		3
کا		UNK		UNK
تیسرا		UNK		3
شکار		3		3
بنے		any		3
۔		UNK		3
تھامس		3		3
نے		UNK		3
ان		3h		3
کا		UNK		3
کیچ		3		3
لیا		any		3
۔		UNK		3
انہوں		3h		3
نے		UNK		3
22		UNK		3
گیندوں		3		3
کا		UNK		3
سامنا		3		3
کرتے		any		3
ہوئے		any		3
تین		UNK		3
چھکے		3		3
لگائے		any		3
تھے		3		3
۔		UNK		3
تاہم		UNK		3
راجستھان		3		3
کے		UNK		UNK
لئے		UNK		3
نیوزی		3		3
لینڈ		3		3
کے		UNK		3
بلے		3		3
باز		3		3
راس		3		3
ٹیلر		3		3
نے		UNK		3
ذمہ_دارانہ		UNK		3
بیٹنگ		3		3
کی		any		3
۔		UNK		UNK
انہوں		3h		3
نے		UNK		3
مشکل		UNK		3
وقت		3		UNK
مےں		UNK		3
حواس		3		3
قابو		3		3
مےں		UNK		3
رکھتے		any		3
ہوئے		any		3
بیٹنگ		3		3
کی		any		UNK
اور		UNK		3
35		UNK		3
گیندں		3		3
مےں		UNK		3
دو		UNK		UNK
چھکوں		3		3
اور		UNK		3
چار		UNK		3
چوکوں		3		3
کی		UNK		3
مدد		3		3
سے		UNK		3
47		UNK		3
رن		3		3
بنا		any		3
کر		any		UNK
ناٹ		UNK		3
آوٹ		UNK		3
رہے		any		3
جبکہ		UNK		UNK
اجنکیا		3		3
رہانے		3		3
9		UNK		UNK
گیندوں		3		UNK
مےں		UNK		3
دو		UNK		UNK
چوکوں		3		3
کی		UNK		3
مدد		3		3
سے		UNK		3
15		UNK		3
رن		3		3
بنا		any		3
کر		any		3
ناٹ		UNK		3
آوٹ		UNK		UNK
رہے		any		3
۔		UNK		3
برطانوی		UNK		UNK
ماڈل		3		3
,		UNK		3
اداکارہ		3		3
ایلزبتھ		3		3
ہرلے		3		3
کو		UNK		UNK
فی_الحال		UNK		3
کرکٹ		3		3
اور		UNK		3
اپنے		1		3
نئے		UNK		3
بوائے		3		3
فرینڈ		3		3
شین		3		UNK
وارن		3		3
سے		UNK		3
اتنا		UNK		3
لگاؤ		3		3
اور		UNK		3
انسیت		3		3
ہو		any		3
گئی		any		3
ہے		3		3
کہ		UNK		UNK
انہوں		3h		3
نے		UNK		3
کرکٹ		3		UNK
کے		UNK		3
لئے		UNK		3
برطانیہ		3		3
کی		UNK		3
شاہی		UNK		3
شادی		3		3
کا		UNK		3
تک		UNK		3
نظارہ		3		3
نہیں		UNK		3
کیا		any		3
۔		UNK		3
45		UNK		3
سالہ		UNK		3
ایلزبتھ		3		3
ہرلے		3		3
ان		3		UNK
دنوں		3		3
شین		3		3
وارن		3		3
کے		UNK		3
معاشقہ		3		3
مےں		UNK		3
گرفتار		UNK		3
ہےں		3h		UNK
اور		UNK		3
وہ		3		3
ہندوستانی		UNK		3
صنعت_کار		UNK		3
شوہر		3		3
ارون		3		3
نائر		3		3
سے		UNK		3
طلاق		3		3
کے		UNK		UNK
لئے		UNK		3
عدالت		3		3
سے		UNK		3
بھی		UNK		3
رجوع		3		3
ہوئی		any		3
ہیں		3h		3
۔		UNK		3
وہ		3		3
اپنے		any		3
عاشق		UNK		3
شین		3		3
وارن		3		3
کے		UNK		3
ساتھ		3		3
کرکٹ		3		3
میچس		3		3
کے		UNK		3
لئے		UNK		3
ہندوستان		3		3
بھر		UNK		3
کا		UNK		3
سفر		3		3
کر		any		3
رہی		any		3
ہیں		3h		3
۔		UNK		3
انہوں		3h		3
نے		UNK		3
اپنے		any		3
ٹوئیٹر		3		3
پر		UNK		3
لکھا		any		3
ہے		3		3
کہ		UNK		3
وہ		3		UNK
فی_الحال		UNK		3
کرکٹ		3		3
کی		UNK		3
محبت		3		3
مےں		UNK		3
گرفتار		UNK		3
ہےں		3h		3
۔		UNK		3
کرکٹ		3		3
کے		UNK		3
لئے		UNK		3
شاہی		UNK		3
شادی		3		3
کا		UNK		3
نظارہ		3		3
نہیں		UNK		3
کیا		any		3
ہے		3		3
اور		UNK		3
ان		3h		3
کی		UNK		3
خواہش		3		3
NULL		UNK		3
ہے		3		3
کہ		UNK		3
ٹی		3		3
وی		3		3
پر		UNK		3
اس		3		3
شادی		3		3
کو		UNK		3
دوبارہ		UNK		3
پیش		3		3
کیا		any		3
جائے		any		3
۔		UNK		3
شین		3		3
وارن		3		3
آئی		3		3
پی		3		3
ایل		3		3
مےں		UNK		3
راجستھان		3		3
رائلس		3		3
کی		UNK		UNK
قیادت		3		3
کر		any		3
رہے		any		3
ہےں		3h		3
اور		UNK		3
اسٹیڈیمس		3		3
مےں		UNK		3
بھی		UNK		UNK
وہ		3		3
ایلزبتھ		3		UNK
ہرلے		3		3
کے		UNK		UNK
ساتھ		3		3
دیکھے		any		3
جا		any		3
رہے		any		3
ہیں		3h		3
۔		UNK		3
اخبارات		3		3
و		UNK		UNK
ذرائع		3		3
ابلاغ		3		3
کی		UNK		3
ساری		UNK		3
توجہ		3		3
بھی		UNK		3
ان		3		3
دونوں		3		3
پر		UNK		3
ہے		3		3
۔		UNK		3
شین		3		3
وارن		3		3
سے		UNK		3
ملنے		any		3
جب		UNK		3
ایلزبتھ		3		3
ہرلے		3		3
ہندوستان		3		3
پہونچیں		3h		3
تو		UNK		UNK
انہیں		3h		3
پہلی		UNK		3
مرتبہ		3		3
کرکٹ		3		3
سے		UNK		3
متعارف		UNK		3
ہونے		any		3
کا		UNK		3
موقع		3		3
ملا		any		3
تھا		3		3
۔		UNK		UNK
انہوں		3h		3
نے		UNK		3
بالکل		UNK		3
پہلی		UNK		UNK
مرتبہ		3		3
موہالی		3		3
مےں		UNK		3
کرکٹ		3		3
میچ		3		3
دیکھا		any		3
تھا		3		3
NULL		UNK		3
اس		3		3
کے		UNK		3
بعد		3		3
وہ		3		3
بنگلور		3		3
اور		UNK		3
جئے		3		3
پور		3		3
بھی		UNK		3
گئیں		3h		3
۔		UNK		3
ہرلے		3		3
نے		UNK		3
کہا		any		3
ہے		3		3
کہ		UNK		UNK
ہندوستان		3		3
کی		UNK		3
گرمی		3		3
ان		3h		3
کے		UNK		3
لئے		UNK		3
بہت		UNK		3
زیادہ		UNK		3
اور		UNK		3
ناقابل		UNK		3
برداشت		3		3
ہے		3		3
۔		UNK		3
خواتین		3		3
کو		UNK		3
NULL		UNK		3
چاہئے		any		3
کہ		UNK		3
وہ		3		3
ریاستی		UNK		3
حکومت		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		3
جاری_کردہ		UNK		3
اسکیمات		3		3
سے		UNK		UNK
بھرپور		UNK		3
استفادہ		3		3
کریں		any		3
۔		UNK		3
ان		3		3
خیالات		3		3
کا		UNK		UNK
اظہار		3		3
کارپوریٹر		3		3
امجد		3		3
اللہ		3		3
خاں		3		3
خالد		3		3
نے		UNK		3
آج		3		UNK
چنچل		3		3
گوڑہ		3		3
کمیونٹی		3		3
ہال		3		3
مےں		UNK		UNK
منعقدہ		UNK		3
دیپم		3		3
اسکیم		3		3
کے		UNK		3
تحت		3		3
اجراکردہ		UNK		3
گیاس		3		3
سیلنڈرس		3		3
تقسیم		3		3
تقریب		3		3
سے		UNK		3
کیا		any		3
۔		UNK		3
امجد		3		3
اللہ		3		3
خاں		3		3
نے		UNK		3
کہا		any		3
کہ		UNK		3
ایم		3		3
بی		3		3
ٹی		3		3
روز		3		3
اول		3		3
سے		UNK		3
ہی		UNK		3
بلا		UNK		3
لحاظ		3		3
مذہب		3		3
و		UNK		UNK
ملت		3		3
عوامی		UNK		3
مسائل		3		3
کی		UNK		3
یکسوئی		3		3
کے		UNK		3
لیے		UNK		3
جدوجہد		3		3
مےں		UNK		3
ہمہ_تن		UNK		3
مصروف		UNK		3
ہے		3		3
۔		UNK		UNK
چنانچہ		UNK		3
ایم		3		3
بی		3		3
ٹی		3		3
نے		UNK		3
اعظم		3		3
پورہ		3		3
ڈیویژن		3		3
کے		UNK		UNK
تحت		3		3
تمام		UNK		3
خاندانوں		3		3
کو		UNK		UNK
دیپم		3		3
اسکیم		3		3
سے		UNK		3
استفادہ		3		3
حاصل		3		3
کرنے		any		3
کے		UNK		3
لیے		UNK		3
نہ		UNK		3
صرف		UNK		3
درخواست_گذار		3		3
خواتین		3		3
کے		UNK		3
فارمس		3		3
کی		UNK		3
خانہ_پری		3		3
کی		any		UNK
بلکہ		UNK		3
درخواست		UNK		3
داخل		UNK		3
کردہ		UNK		UNK
تمام		UNK		3
خواتین		3		3
کو		UNK		3
دیپم		3		3
اسکیم		3		3
کے		UNK		3
تحت		3		3
تقریبا		UNK		3
124		UNK		3
گیس		3		UNK
سیلنڈرس		3		3
و		UNK		3
کنکشن		3		3
آڈرس		3		3
کی		UNK		UNK
کاپیاں		3		3
تقسیم		3		3
عمل		3		3
مےں		UNK		3
لائی		any		3
گئی		any		3
۔		UNK		3
اس		3		UNK
موقع		3		3
پر		UNK		3
ایس		3		3
ڈی		3		3
سی		3		3
مسٹر		UNK		3
شیخ		3		3
چاند		3		3
کے		UNK		UNK
علاوہ		UNK		3
مسٹر		UNK		3
وجیندر		3		3
،		UNK		UNK
سی		3		3
او		3		3
بھی		UNK		3
موجود		UNK		3
تھے		3		3
۔		UNK		3
جبکہ		UNK		UNK
تقریب		3		3
کی		UNK		UNK
راست		UNK		3
نگرانی		3		3
یوتھ		3		UNK
لیڈر		3		3
ایم		3		3
بی		3		3
ٹی		3		3
الطاف		3		3
نصیب		3		3
خاں		3		3
نے		UNK		UNK
کی		any		3
جبکہ		UNK		UNK
مذکورہ		UNK		3
دیپم		3		3
اسکیم		3		3
کے		UNK		3
متعلق		UNK		3
انہوں		3h		3
نے		UNK		3
متعلقہ		UNK		3
کارپوریٹر		3		3
سے		UNK		3
نمائندگی		3		3
کرتے		any		3
ہوئے		any		3
غریب		UNK		3
خواتین		3		3
کو		UNK		3
گیس		3		3
سیلنڈرس		3		3
کی		UNK		3
تقسیم		3		3
عمل		3		3
مےں		UNK		3
لائی		any		3
اس		3		3
موقع		3		3
پر		UNK		3
اسلم		3		3
خاں		3		3
،		UNK		UNK
NULL		UNK		3
محمد		3		3
لائق		3		3
علی		3		3
بھی		UNK		3
موجود		UNK		3
تھے		3		3
۔		UNK		3
ملیشیا		3		3
کے		UNK		3
لی		3		UNK
چون		3		3
وائی		3		3
نیو		3		3
افتتاحی		UNK		3
انڈیا		3		3
اوپن		3		3
سوپر		3		3
سیریز		3		3
بیڈ		3		3
مینٹن		3		3
سنگلز		3		3
خطاب		3		3
جیت		any		UNK
لیا		any		3
۔		UNK		3
انہوں		3h		3
نے		UNK		3
نئی		3		3
دہلی		3		3
مےں		UNK		3
کھیلے		any		3
گئے		any		3
فائنل		UNK		3
مقابلہ		3		3
مےں		UNK		3
پیٹر		3		3
گیڈ		3		3
کو		UNK		3
21		UNK		3
-		UNK		3
12		UNK		3
,		UNK		3
12		UNK		3
-		UNK		3
21		UNK		3
,		UNK		3
NULL		UNK		3
21		UNK		3
-		UNK		3
15		UNK		3
سے		UNK		3
شکست		3		3
دے		any		3
دی		any		3
۔		UNK		3
لی		3		3
چونگ		3		3
وائی		3		3
عالمی		UNK		3
سطح		3		3
پر		UNK		UNK
اول		UNK		3
نمبر		3		3
رینکنگ		3		3
رکھتے		any		UNK
ہےں		3h		3
اور		UNK		UNK
انہوں		3h		3
نے		UNK		3
تیسرے		UNK		3
سیٹ		3		UNK
میں		3		3
34		UNK		3
سالہ		UNK		3
گیڈ		3		3
کو		UNK		3
شکست		3		3
سے		UNK		3
دوچار		UNK		3
کرتے		any		3
ہوئے		any		3
افتتاحی		UNK		3
خطاب		3		3
جیت		any		3
لیا		any		3
۔		UNK		3
دونوں		UNK		3
کھلاڑیوں		3		3
نے		UNK		3
سیری		3		3
فورٹ		3		3
اسپورٹس		3		3
کامپلکس		3		3
مےں		UNK		3
ہوئے		any		3
اس		3		UNK
مقابلہ		3		3
مےں		UNK		3
کانٹے		3		3
کا		UNK		3
مقابلہ		3		3
کیا		any		3
۔		UNK		UNK
پہلے		UNK		3
سیٹ		3		3
مےں		UNK		3
کامیابی		3		3
کے		UNK		3
بعد		3		3
چونگ		3		3
وائی		3		3
کو		UNK		UNK
دوسرے		UNK		3
سیٹ		3		3
مےں		UNK		3
شکست		3		3
کا		UNK		3
سامنا		3		3
کرنا		any		UNK
پڑا		any		3
تاہم		UNK		3
انہوں		3h		3
نے		UNK		UNK
تیسرے		UNK		3
اور		UNK		3
فیصلہ_کن		UNK		3
ٹسٹ		3		3
مےں		UNK		3
زبردست		UNK		3
مزاحمت		3		3
کرتے		any		UNK
ہوئے		any		3
شاندار		UNK		3
واپسی		3		3
کی		any		UNK
اور		UNK		3
مخالف		UNK		3
کھلاڑی		3		3
کو		UNK		3
کوئی		3		3
موقع		3		UNK
دئے		any		3
بغیر		UNK		3
کامیابی		3		3
حاصل		3		3
کر		any		3
لی		any		UNK
۔		UNK		3
پہلے		UNK		3
سیٹ		3		3
مےں		UNK		3
جب		UNK		3
چونگ		3		3
وائی		3		3
نے		UNK		3
سبقت		3		3
حاصل		3		3
کر		any		3
لی		any		UNK
تھی		3		3
اس		3		3
وقت		3		3
بھی		UNK		3
گیڈ		3		3
نے		UNK		3
اچھی		UNK		3
مزاحمت		3		3
کی		any		3
تھی		3		UNK
تاہم		UNK		3
وہ		3		3
زیادہ		UNK		3
مزاحمت		3		3
کرتے		any		3
ہوئے		any		UNK
سیٹ		3		3
مےں		UNK		3
کامیابی		3		3
حاصل		3		3
نہیں		UNK		3
کر		any		3
سکے		any		3
تھے		3		3
۔		UNK		3
دوسرا		UNK		3
مقابلہ		3		3
گیڈ		3		3
نے		UNK		UNK
جیتا		any		3
اور		UNK		3
تیسرے		UNK		3
سیٹ		3		3
مےں		UNK		3
دونوں		3		3
نے		UNK		3
سخت		UNK		3
جدوجہد		3		3
کی		any		3
لیکن		UNK		3
چونگ		3		3
وائی		3		3
نے		UNK		3
گیڈ		3		3
کی		UNK		3
سرویس		3		3
بریک		any		3
کی		any		3
اور		UNK		3
اس		3		3
کے		UNK		3
بعد		3		3
سے		UNK		3
وہ		3		3
مسلسل		UNK		3
تین		UNK		3
پوائنٹ		3		3
حاصل		3		3
کرتے		any		3
ہوئے		any		3
کافی		UNK		3
آگے		3		3
نکل		any		3
گئے		any		3
تھے		3		3
۔		UNK		UNK
انسٹیٹیوٹ		3		UNK
فار		3		3
الیکٹرانک		3		3
گورننس		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		3
پروگرامر		3		3
،		UNK		UNK
ٹرینی		3		3
سافٹ_ویر		3		3
انجینئر		3		3
یا		UNK		3
مماثل		3		3
کے		UNK		3
لئے		UNK		3
اےک		UNK		3
واک_اِن		3		3
انٹرویو		3		3
کا		UNK		3
30		3		3
اپریل		3		3
کو		UNK		3
صبح		3		3
9		UNK		3
بجے		3		3
بمقام		UNK		3
کیشو		3		3
میموریل		3		3
انسٹی_ٹیوٹ		3		UNK
آف		3		UNK
ٹکنالوجی		3		3
متصل		UNK		3
دیپک		3		3
تھیٹر		3		3
لین		3		3
نارائن		3		3
گوڑہ		3		3
اہتمام		3		3
کیا		any		UNK
جائےگا		3		3
۔		UNK		UNK
انٹرویو		3		3
کا		UNK		3
یہ		3		3
پروگرام		3		3
آئی		3		3
ٹی		3		3
ایم		3		3
این		3		3
سی		3		3
مےں		UNK		3
200		UNK		3
سے		UNK		3
زائد		UNK		3
جائیدادوں		3		3
کو		UNK		3
پُر		3		3
کرنے		any		3
کے		UNK		3
لئے		UNK		3
منعقد		UNK		3
کیا		any		3
جا		any		3
رہا		any		3
ہے		3		3
۔		UNK		3
صرف		UNK		3
2011		3		3
ء		3		UNK
مےں		UNK		UNK
کامیاب		UNK		3
ہونے		any		3
والے		UNK		3
بی		3		UNK
ایس		3		3
سی		3		3
کمپیوٹر		3		3
سائنس		3		3
،		UNK		UNK
میاتھس		3		3
،		UNK		3
اسٹائسٹکس		3		3
،		UNK		3
انفارمیشن		3		3
ٹکنالوجی		3		3
،		UNK		UNK
الکٹرانکس		3		3
،		UNK		UNK
الیکٹریکل		3		3
،		UNK		3
فزکس		3		3
یا		UNK		3
کیمسٹری		3		3
کے		UNK		3
طلبہ		3		3
اس		3		3
مےں		UNK		3
شرکت		3		3
کے		UNK		UNK
اہل		UNK		3
ہیں		3		3
۔		UNK		3
بالی_ووڈ		3		3
اداکار		3		3
شائنی		3		UNK
آہوجہ		3		3
کو		UNK		UNK
ملازمہ		3		3
کی		UNK		3
عصمت_ریزی		3		3
کا		UNK		3
مجرم		3		3
قرار		UNK		3
دیتے		any		3
ہوئے		any		3
ٹرائیل		3		3
کورٹ		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		3
سنائی		any		3
گئی		any		3
سزا		3		3
کے		UNK		UNK
تقریباً		UNK		3
اےک		UNK		3
ماہ		3		3
بعد		3		3
ممبئی		3		3
ہائی		3		3
کورٹ		3		UNK
نے		UNK		3
آج		3		3
اُن		3h		3
کی		UNK		3
ضمانت		3		3
منظور		UNK		3
کر		any		UNK
لی		any		3
۔		UNK		3
جسٹس		3		3
اے		3		3
آر		3		3
جوشی		3		3
نے		UNK		3
شائنی		3		3
آہوجہ		3		3
کی		UNK		3
ضمانت		3		3
منظور		UNK		3
کرتے		any		3
ہوئے		any		3
انھیں		3h		3
15000		UNK		3
روپئے		3		3
کی		UNK		3
شخصی		UNK		UNK
ضمانت		3		3
کی		UNK		UNK
تعمیل		3		3
کا		UNK		3
حکم		3		3
دیا		any		3
۔		UNK		3
جج		3		3
نے		UNK		3
یہ		3		3
احساس		3		3
ظاہر		UNK		3
کیا		any		3
کہ		UNK		3
اس		3		3
وقت		3		3
انھیں		3h		3
تحویل		3		3
مےں		UNK		3
رکھنے		any		3
کی		UNK		UNK
ضرورت		3		3
نہیں		UNK		3
ہے		3		UNK
کیوںکہ		UNK		3
پہلے		3		3
ہی		UNK		3
مجرم		UNK		3
قرار		3		3
دیا		any		3
جا		any		3
چکا		any		3
ہے		3		3
تاہم		UNK		3
جج		3		3
نے		UNK		3
انھیں		3h		3
عدالت		3		3
کی		UNK		UNK
اجازت		3		3
کے		UNK		3
بغیر		UNK		3
ملک		3		3
نہ		UNK		UNK
چھوڑنے		any		3
کی		UNK		UNK
ہدایت		3		3
دی		any		3
۔		UNK		3
شائنی		3		3
آہوجہ		3		3
کو		UNK		3
سیشن		3		3
کورٹ		3		3
نے		UNK		3
30		3		3
مارچ		3		3
کو		UNK		3
مجرم		3		3
قرار		UNK		3
دیا		any		3
تھا		any		3
اور		UNK		3
اس		3		3
کے		UNK		3
فوری		UNK		3
بعد		3		3
انھوں		3h		3
نے		UNK		3
ہائی		3		3
کورٹ		3		UNK
مےں		UNK		3
اپیل		3		3
دائر		UNK		3
کی		any		UNK
تھی		3		3
۔		UNK		3
بالی_ووڈ		3		3
اداکار		3		3
کے		UNK		UNK
وکیل		3		3
شریش		3		3
گپتے		3		3
نے		UNK		3
اُن		3h		3
کے		UNK		3
موکل		3		3
کو		UNK		UNK
ضمانت		3		3
منظور		UNK		3
کرنے		any		3
کی		UNK		3
خواہش		3		3
کرتے		any		3
ہوئے		any		3
کہا		any		3
کہ		UNK		UNK
انھیں		3h		3
اس		3		3
وقت		3		3
بھی		UNK		UNK
مجرم		UNK		3
قرار		UNK		3
دیا		any		3
گیا		any		3
تھا		3		3
جبکہ		UNK		UNK
عصمت_ریزی		3		3
کا		UNK		3
الزام		3		3
بھی		UNK		UNK
عائد		UNK		3
نہیں		UNK		3
کیا		any		3
گیا		any		3
تھا		3		3
۔		UNK		UNK
متاثرہ		UNK		3
ملازمہ		3		3
نے		UNK		3
ٹرائیل		3		3
کورٹ		3		3
کو		UNK		3
بتایا		any		3
کہ		UNK		3
اُس		3		3
